,những,nguyên,nhân,gây,lùn,người,ta,ước,tính,trẻ,ra,đời,có,chiều,cao,50,cm,sẽ,tăng,25,ở,năm,đầu,75,65,trong,thứ,hai,và,55,các,sau,đó,cho,tới,tuổi,dậy,thì,đối,với,sự,trưởng,này,chậm,hay,dừng,lại,thể,do,tạng,di,truyền,bệnh,nội,tiết,rối,loạn,về,chuyển,hóa,nhiễm,sắc,sụn,xương,một,số,mạn,khác,chất,gia,đình,khi,bố,mẹ,hoặc,cả,tầm,vóc,nhỏ,hơn,bình,thường,thế,hệ,con,cái,thấp,hiện,tượng,gặp,em,nam,biểu,bằng,tình,trạng,bé,xuất,7,8,nếu,đến,thành,mà,vẫn,không,thấy,dấu,hiệu,cách,đơn,thuần,loại,trên,gọi,là,lý,cần,phải,điều,trị,đây,mắc,từ,lúc,còn,lọt,lòng,như,xơ,nang,tuyến,tụy,gan,thận,thái,thiếu,oxy,kéo,dài,tim,bẩm,sinh,phổi,tổn,thương,lan,rộng,hồi,phục,khuẩn,tâm,phát,triển,nhưng,cơ,yếu,ớt,thọ,bào,thai,lỗi,của,phân,chia,tế,nhiều,dị,tật,kèm,theo,thần,vận,động,sản,dưỡng,chân,tay,biến,dạng,ngắn,so,thân,liên,hợp,sớm,liền,lưng,cong,trước,tuy,vậy,trí,tuệ,họ,khả,năng,làm,nghề,nghệ,thuật,xiếc,diễn,viên,điện,ảnh,đóng,vai,hề,còi,morquio,đốt,sống,cổ,trông,rụt,lồng,ngực,hình,chữ,x,quá,trình,giảm,giáp,bất,dục,buồng,trứng,tinh,hoàn,muộn,cận,suy,yên,xảy,gonadotropin,hoóc,môn,nhi,đặc,điểm,đồng,đều,cân,trai,gái,bị,vào,nào,đôi,nhức,ngủ,gà,gật,đái,nhạt,cảm,hội,chứng,turner,45,xo,khiến,quan,giống,phụ,nữ,kinh,nguyệt,lão,loãng,thừa,ngón,kiểu,laron,hụt,thụ,tiếp,nhận,dùng,somatomedin,để,chức,vì,đã,mang,sẵn,mình,mòn,dần,cuối,cùng,chịu,hậu,quả,tất,vốn,rất,nặng,nề,stress,mất,nhanh,chóng,hôn,mê,chết,giao,thông,minh,tài,nổi,tiếng
24,,,,,,,,,,,,,,0.04692092374120108,0.04692092374120108,,,0.041488804758231516,,,0.03383266306015842,,,,,,,,,,,,0.037275325931794286,,,0.06184386615243743,,0.030921933076218714,,,,,,,,0.054577065439274174,0.054577065439274174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041488804758231516,,,,,,,,,,,,,,,,0.03383266306015842,,,,,,,,,,,,,,,0.037275325931794286,,,,,,,,,,,0.03383266306015842,,,,,,,,,0.04692092374120108,0.03383266306015842,0.037275325931794286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04692092374120108,,,,,,,0.037275325931794286,0.041488804758231516,,,,,,,,,,,,,0.04692092374120108,0.06766532612031684,0.054577065439274174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07074102276214943,0.050572954615207937,,,,,,,,,,,,,,,,,,,,,,,0.08674931903993863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07074102276214943,0.07793931785738804,,,,,,,,,0.05938295579775852,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11411568228211873,0.11411568228211873,0.11411568228211873,0.11411568228211873,0.06465495097754823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,0.016723888647998956,,,,,,,,,,0.05995451366931249,,,,,,0.03628958409863021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05301347274662915,,,,,,,,,,,,,,,,,,,,,,,0.05995451366931249,,,,,,,,,,,,,0.0697373613946281,0.0697373613946281,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05301347274662915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03951135893072391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08646125004262707,0.08646125004262707,0.17292250008525414,0.08646125004262707,0.08646125004262707,0.08646125004262707,0.08646125004262707,0.08646125004262707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,0.057057841141059364,,,,,,,0.03896965892869402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021687329759984657,0.017282329168709365,,,,,,,0.04905369300216477,0.043374659519969314,,,,0.04905369300216477,0.057057841141059364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02969147789887926,,,,,,,,,,,,,,,,,,,,,,,,,,0.043374659519969314,0.035370511381074714,,,,,,,,,,,,,,,,,,,,,,,,,0.04905369300216477,0.04905369300216477,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043374659519969314,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057057841141059364,,,,0.057057841141059364,0.057057841141059364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057057841141059364,0.057057841141059364,0.07074102276214943,0.07074102276214943,0.07074102276214943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,0.010151516057865158,,,,0.01824111694534614,,,0.0064048935247655574,,,,,0.020303032115730316,,,,,,,,,,,,,0.015132009803255967,,,,,,,,,,,0.01183622342058058,0.01824111694534614,,,,,,,,,,,,,,,,,0.022961303107396275,,,,0.020303032115730316,,,,,,,,,,,,,0.01824111694534614,0.01824111694534614,0.01824111694534614,,,,,,0.022961303107396275,,,,,,,,,,,,,,,,0.020303032115730316,,0.026707925640495872,,,0.016556409582630716,,,,,,,,,,0.01389813859096476,,,,,,,,,,,,,0.03311281916526143,,,,,,,,,,,,,0.020303032115730316,0.03311281916526143,,,,,,,,,,,,,0.020303032115730316,,,,,,,0.01389813859096476,,,,,0.04592260621479255,0.022961303107396275,0.022961303107396275,0.022961303107396275,,,,,,,0.022961303107396275,,0.022961303107396275,,,0.026707925640495872,,,0.022961303107396275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022961303107396275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026707925640495872,0.026707925640495872,,,,0.03311281916526143,0.03311281916526143,0.03311281916526143,0.03311281916526143,0.03311281916526143,0.03311281916526143,0.03311281916526143,0.03311281916526143,0.03311281916526143,0.03311281916526143,0.03311281916526143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,0.021723571959267555,,,,,,,,,,,,,,0.04013733275519749,,,,,,,,,,,,,,,,,,,,,,,0.03708683338448582,,,,,,0.03180808364797749,0.02534741611410707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04354750091835625,,,,,,,,,,,,,,,,,,,,,0.06361616729595498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08368483367355373,0.08368483367355373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10375350005115248,0.10375350005115248,0.10375350005115248,0.10375350005115248,0.08368483367355373,0.10375350005115248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,0.05043132331948638,,,,,,,,,,0.0177076468037636,,,,,,0.0354152936075272,,0.04577360296374374,,,,,,,,,,,,,,,,,,,,,0.03272367651572278,0.05043132331948638,,,,,0.028065956159980143,,,,,0.028065956159980143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07383955912372388,0.07383955912372388,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07383955912372388,0.07383955912372388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056131912319960287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09154720592748748,0.09154720592748748,0.09154720592748748,0.09154720592748748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.026506736373314577,,,,0.00905148831636148,0.039760104559971865,,,,,,0.03486868069731405,0.008361944323999478,,,,,,0.016723888647998956,,,,,,,,,,,,,,,,,0.019755679465361956,,,,,,0.015452847243535756,,0.019755679465361956,,,,,,,,,0.026506736373314577,,,,,,,,,,,,0.019755679465361956,,,,,,,,,,0.023814791567535236,,0.023814791567535236,0.023814791567535236,,,,0.015452847243535756,,,,,0.04762958313507047,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03486868069731405,,0.018144792049315104,0.021615312510656768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029977256834656244,0.03486868069731405,0.03486868069731405,,,,0.018144792049315104,,,,0.023814791567535236,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019755679465361956,,,,,,,,,,,,,,,,,,0.026506736373314577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08646125004262707,0.03486868069731405,0.043230625021313536,0.043230625021313536,0.043230625021313536,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,0.02612850055101375,,,,,,,,,,,,,,,,,,,,0.02612850055101375,,0.028448178430121217,,,,,,,,,,,,,,,,,0.019084850188786497,,,,,0.019084850188786497,,,,,,,,,,,,,,0.043167249841904995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05021090020413224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038169700377572995,0.043167249841904995,,,,,,0.02612850055101375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028448178430121217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03429329985725074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05021090020413224,,,,0.06225210003069149,0.06225210003069149,0.06225210003069149,0.06225210003069149,0.06225210003069149,0.06225210003069149,0.06225210003069149,0.06225210003069149,0.06225210003069149,0.06225210003069149,0.06225210003069149,0.06225210003069149,,,,,,,,,,,,,
33,,,,,,0.019084850188786497,,,,,,,0.024082399653118498,,,,,,,,,,,,,,,,,,,,0.03429329985725074,0.08633449968380999,,,,,,,,,,,,,,0.019084850188786497,,,,,,,,,,,,,,,,,0.028448178430121217,,,,,,,0.038169700377572995,,,,,,,,,,,,,,,,,,,,,,0.043167249841904995,,,,,,,,0.05021090020413224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03429329985725074,,,,,,,0.05021090020413224,0.05021090020413224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038169700377572995,,,,,,,,,,,,,,,0.038169700377572995,,,,,,,,,,,,,,,,,,,,,0.03429329985725074,0.038169700377572995,,,,,,,,,,0.05021090020413224,,,0.043167249841904995,,0.05021090020413224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06225210003069149,0.06225210003069149,0.06225210003069149,0.06225210003069149,,,,,,,,,
34,,,,,,,,,,,,,0.03010299956639812,,,,,,,,,,,,,,,,0.06532125137753438,,,,0.08573324964312685,,,,,,,,,,,,,,,0.047712125471966245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1079181246047625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07112044607530305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1079181246047625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15563025007672873,0.15563025007672873,0.15563025007672873,,,,,,
35,,,,,,0.035342315164419436,,,,,,,0.03344777729599791,,,,,,,,,,,,,,,,0.02419305606575347,,,,,,,,,,,,,,,,,,,,,,,,0.017671157582209718,,,,,,,,,,,,,,,,,,,,,,,,0.03175305542338031,0.03175305542338031,,,0.028820416680875687,0.020603796324714343,,,0.039969675779541664,0.04649157426308541,0.03175305542338031,,,,,,,,,,,,,,,,,,0.035342315164419436,0.028820416680875687,,,,,,,,,,,0.028820416680875687,,,,,,,,,,,,,,,,,,,,,,,,,,0.028820416680875687,,,,,,,,,,,,,,,,,,,,,,,,0.03175305542338031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035342315164419436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04649157426308541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057640833361751374,0.057640833361751374,0.057640833361751374,0.057640833361751374,0.057640833361751374,0.057640833361751374
