,phòng,và,trị,ung,thư,dạ,dày,đầy,bụng,chậm,tiêu,kém,ăn,sút,cân,mệt,mỏi,là,triệu,chứng,của,bệnh,này,nhưng,muốn,biết,được,chính,xác,thì,phải,chụp,x,quang,cuộc,kiểm,tra,cho,phép,nhìn,thấy,rõ,phát,hiện,những,thương,tổn,nó,các,nhà,khoa,học,từ,lâu,đã,nghĩ,rằng,thụ,nhiều,muối,cá,hun,khói,tạo,điều,kiện,thuận,lợi,sự,xuất,người,mắc,mạn,tính,ở,như,viêm,thể,teo,có,khối,u,lành,cũng,dễ,tổ,chức,y,tế,thế,giới,vi,khuẩn,helicobacter,pylori,thủ,phạm,số,một,gây,ngày,nay,chuyên,gia,mặt,chất,selen,nitrat,trong,đồ,uống,nguyên,nhân,dẫn,tới,chuyển,hóa,thành,nitrit,sau,đó,nitrozamin,sản,phẩm,giáo,sư,philippe,rougier,phẫu,thuật,hệ,thuộc,viện,ambroise,paré,pháp,trên,thực,do,yếu,tố,phức,tạp,kết,hợp,ra,không,nói,tỷ,lệ,nitrate,hơi,cao,nước,làm,tăng,nguy,cơ,triển,thay,đổi,thói,quen,sống,đặc,biệt,việc,hơn,bảo,vệ,rau,hoa,quả,góp,phần,giảm,căn,hai,họ,loại,phía,kia,dưới,phương,nội,soi,tá,tràng,ống,mềm,giai,đoạn,sớm,nếu,nghi,ngờ,ổ,loét,hay,bác,sĩ,sẽ,sinh,thiết,vài,mảnh,tại,vùng,để,định,bản,bào,ác,kỹ,siêu,âm,cắt,lớp,giúp,đánh,giá,mức,độ,xâm,lấn,di,trường,chiếm,khoảng,50,bỏ,hoặc,toàn,bộ,cách,triệt,duy,nhất,chữa,khỏi,chỉ,mới,bề,90,đến,muộn,mổ,phụ,vào,tình,trạng,nạo,vét,kéo,dài,thời,gian,mà,gần,đây,con,đạt,rất,tiến,chẳng,hạn,liệu,trước,diện,tích,ca,phối,giữa,tia,tuổi,thọ,30,tái,gan,màng,bong,hạch,bạch,huyết,bằng,tiêm,thuốc,dù,bớt,đau,đớn,nhọc,đang,trông,đợi,chế,khả,năng,ngăn,chặn,lây,lan,tập,đoàn,dược,đưa,thử,nghiệm,tương,đối,quan,nhóm,nhật,hàn,quốc,gene,mở,hướng,hứa,hẹn,trọng,ta,cần,giàu,xơ,tránh,bị,theo,nghiên,cứu,trung,thức,axít,folic,ngừa,axits,lòng,đỏ,trứng,thận,cam,ngũ,cốc,xanh,ngoài,mỹ,sulforaphane,cây,súp,lơ,mầm,diệt
21,,,,,,,,,,,,,,,,,,,,,0.017396064269024243,,,,,,,,,,,,,,,,,0.020441496809317505,,,,,,,,,,,,,,0.028974141025331215,,,,,,,,,,,,0.047324958514549,,,0.047324958514549,0.047324958514549,,,,,,,,,,0.022201400292420397,,0.012590728245628091,0.028974141025331215,0.026399264501076856,,,,,,,,,,,,,,,,,,,0.047324958514549,0.047324958514549,,,,,,,,,,,,,,,0.03574688175824203,,,,,,,,,,,,0.03574688175824203,0.03201957356562447,,,,,,0.028974141025331215,,,,,,,,,,,,,,,,,,,0.03574688175824203,,,,,,,,,,,,,,,,,,,,,0.03201957356562447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047324958514549,,,,,,,,,,,,,,,,,,0.05890303527085597,0.047324958514549,0.03574688175824203,0.05890303527085597,0.05890303527085597,0.05890303527085597,0.05890303527085597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,0.013162505851354585,,,,,,,,,,,,,,,,,,,0.016751765592393716,0.012124404977271493,,,,,,,,,,,0.03905028378972566,,,,,,,,,,0.018151341921630742,,,,,,,,,0.027901024691059685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030833663433564307,,,,0.03442292317460343,,,,,,,,,,,,,,,,,,,0.05580204938211937,,,,,,,,,0.030833663433564307,,,,,,,,,,,,0.03905028378972566,0.03905028378972566,,,,,,,,,0.030833663433564307,,,,,,,,,0.030833663433564307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030833663433564307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03905028378972566,0.03905028378972566,,,,,,,,,,,,0.06884584634920686,,,,,0.056721441371935376,0.056721441371935376,0.056721441371935376,0.0455721822732694,0.0455721822732694,0.056721441371935376,0.056721441371935376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,0.034242166666300526,,,,,,,,,,,,,,,,,,,0.014879951563015015,,,,,0.042246314805195126,,,,,,,,,,,,,,,,,,0.02055898504521047,,,,,,,,,,,,,,,,,,,,0.031199130773999918,,,,,,,,,,0.042246314805195126,,,,,0.014879951563015015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037841314213919834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02856313318410507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04792534828739058,,,,,,,,,,,,,,,,,,0.037841314213919834,,,,,,0.04792534828739058,,,0.055929496426285176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055929496426285176,0.06961267804737524,0.06961267804737524,0.06961267804737524,0.06961267804737524,0.06961267804737524,0.06961267804737524,0.06961267804737524,0.06961267804737524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,0.013668756076406687,,,,,,,,,,,,,,0.047324958514549,,,,,,0.025181456491256183,0.028974141025331215,0.047324958514549,,,,,,,,,,,,,,0.020441496809317505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022201400292420397,,0.012590728245628091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03201957356562447,,,,,,,,,,,,,,,,,,,,,,,0.028974141025331215,,,,,,,,,,,0.040552217781638186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03201957356562447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03201957356562447,,,,,,,,,,,,,,,,,,,,0.047324958514549,0.040552217781638186,,,,,,,,,,,,,,0.040552217781638186,0.040552217781638186,,,,,,,,,,,,0.03574688175824203,,,,,,,,0.047324958514549,0.047324958514549,,,,,,,,,,,,0.05890303527085597,0.05890303527085597,0.05890303527085597,0.05890303527085597,0.05890303527085597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,0.010452578176075701,,0.012280457786335835,0.012280457786335835,,,,,,,,,,,,,,,,0.013302872676312655,,,,,,,,,,,,,,,,,,,,,,0.014414300937765589,,0.013302872676312655,,,,0.020187672853764653,,0.027335850756302727,0.04431339215638891,,,,,,,0.016977541400086185,,,,,,0.020187672853764653,,,,0.02448555625606577,,,,,,,,,,,0.009628203952539128,,,,,,,,,0.027335850756302727,,0.036189674158184526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02448555625606577,0.02448555625606577,,,,,,,,,,,,0.022156696078194454,,,,,,,,,,,,,,,,,,,,,,,0.027335850756302727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036189674158184526,,,,,,,,,0.036189674158184526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031010519480076257,,,,,,,,,,,,,,,,,,0.027335850756302727,,,,,,,,,,,,,,,,,,,,,,,,,,0.04504349756006633,0.04504349756006633,0.04504349756006633,0.036189674158184526,0.036189674158184526,0.04504349756006633,0.036189674158184526,0.04504349756006633,0.04504349756006633,0.04504349756006633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,0.014807819082773909,,,,,,,,,,,,,,,,,,,,,0.03138865277744214,,,,0.03872578857142886,,,,,,,,,,,0.02214495487676063,,,,,,,0.018845736291442927,,,,,,,,,,0.034687871362759845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051268705057428074,0.026182872085429645,,,,,,,,,,,,,,,,,,,,,,,,0.034687871362759845,0.06937574272551969,,,,,,,,,,,,,,,,,,,,0.04393156926344136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04393156926344136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04393156926344136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051268705057428074,,,,,,0.06381162154342729,0.06381162154342729,0.06381162154342729,0.06381162154342729,0.06381162154342729,0.06381162154342729,0.06381162154342729,0.06381162154342729,0.051268705057428074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,0.011105864312080433,,0.013047986397981824,0.013047986397981824,0.011105864312080433,0.011105864312080433,,,,,,,,,,,0.016608716157570473,,,,0.010229966699572823,,,,,,,,,,,,,,,,,,,,,0.01531519474637594,0.01803863773759157,,,,,0.021449402407124944,0.032948676947581024,0.029044341428571648,0.02354148958308161,,,0.026015903522069884,,,,,,,,,,,,,,,,,,,,,,,0.01803863773759157,,0.010229966699572823,,,,,,,,,,,,,,,,,,,0.03927430812814447,,,,,,,,,,,,,0.03845152879307106,0.026015903522069884,0.03845152879307106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029044341428571648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019637154064072234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03845152879307106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029044341428571648,,,0.03845152879307106,,,,,,,,,,,,,,,0.032948676947581024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03845152879307106,0.04785871615757047,0.04785871615757047,0.03845152879307106,0.04785871615757047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,0.05380911904704368,,,,,0.0878892086698767,,,,,,,,,,,,,,,0.05380911904704368,,,,,,,,,,,,,,,,,,,,0.03500615942028786,0.04123117197163787,0.03230697649961645,,,,,,,,,,,,,,,,,,,,0.04902720550199987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06638706612244948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05946492233615973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06638706612244948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10939135121730394,0.10939135121730394,0.10939135121730394,0.10939135121730394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,0.014215506319462954,,,,,,,,,,,0.04217430649290371,,,,,,,,0.01809190683978521,0.013094357375453215,0.030133106666344462,,,,,,,,,,,,,,,,,,,,0.0196034492753612,,,,,,,,,,,,,,,,,,,,,,,,,,0.03330035650824945,,,0.04217430649290371,,,,,,,,,,,,0.03717675702857171,,,,,,,,,,,,,,,,,,,,,,,,,0.023089456304117212,,0.04217430649290371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04217430649290371,0.04217430649290371,0.03717675702857171,,,,,,,,0.03330035650824945,,,,,,,0.04921795685513096,0.03717675702857171,0.03330035650824945,0.02513555720201246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04921795685513096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04921795685513096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09843591371026192,,,,,,,,,,,,,,,0.04921795685513096,,,,,,,,,,0.061259156681690206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,0.017397315197309096,0.017397315197309096,0.014807819082773909,0.014807819082773909,,,,0.03138865277744214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018845736291442927,,,,,,,,0.051268705057428074,0.051268705057428074,0.034687871362759845,,0.026182872085429645,0.04393156926344136,0.024051516983455427,,,,,,,,,,,,0.03872578857142886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03872578857142886,,,,,,,,,,,,,,,,,0.034687871362759845,0.034687871362759845,,,,,,,,,,,,,,,,,,,,,,,,0.051268705057428074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03872578857142886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06381162154342729,0.06381162154342729,0.051268705057428074,0.06381162154342729,0.06381162154342729,0.06381162154342729,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,0.04394460433493835,,,0.037655630797235454,,,,,,,,0.016153488249808223,0.011691390513797511,0.02690455952352184,,,,,,,0.04394460433493835,,,,,,,,,,,,,,,0.016153488249808223,,,,0.024513602750999935,0.037655630797235454,0.03319353306122474,0.02690455952352184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022442461787511123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03319353306122474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029732461168079864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037655630797235454,,,,,,,,,,0.03319353306122474,,,,,,,,,,,,,,,,,,0.037655630797235454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04394460433493835,,,,,,,,,,,,,,,,0.04394460433493835,,,,,,,,,0.04394460433493835,,,,0.05469567560865197,0.04394460433493835,0.04394460433493835,0.05469567560865197,0.05469567560865197,0.05469567560865197,0.04394460433493835,0.05469567560865197,,,,,,,,,,,,,,,,,
32,,0.022211728624160865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03607727547518314,,,,,,,,,,,,,,,,,,,,,0.020459933399145647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03607727547518314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07690305758614212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07690305758614212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07690305758614212,,0.09571743231514095,0.09571743231514095,0.09571743231514095,0.09571743231514095,0.09571743231514095,0.09571743231514095,0.09571743231514095,0.09571743231514095,0.07690305758614212,,,,,,,,
33,,0.017335983316418238,,0.010183794261839473,0.010183794261839473,0.008667991658209119,0.008667991658209119,,,,0.01837384552825882,,,,,,,,,,0.011031650512064154,,,,,,,0.03001094930190912,,,,,,,,,,,,,,,0.011953322728878783,0.014078936770803178,,,,0.03001094930190912,,,,,,,,,0.015326559269519794,,,,,,,,,,,,,,,,,,,,,0.014078936770803178,,0.00798436425332513,,,,0.02266875428571446,,,,,,,,0.03001094930190912,0.03001094930190912,0.03001094930190912,0.03001094930190912,0.03001094930190912,0.03001094930190912,,0.015326559269519794,0.02266875428571446,,,,,,0.02266875428571446,,,0.014078936770803178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04533750857142892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03001094930190912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03001094930190912,,,,,,,,,,,,,,,,,0.03001094930190912,0.03001094930190912,,,,,,,,,,,,,,0.03001094930190912,0.037353144318103784,0.037353144318103784,0.037353144318103784,0.037353144318103784,0.037353144318103784,0.037353144318103784,0.037353144318103784,0.037353144318103784
