,thức,ăn,nhân,tạo,hại,nhiều,hơn,lợi,với,sự,phổ,biến,các,thực,phẩm,đóng,hộp,em,bé,được,nuôi,chủ,yếu,bằng,sữa,bò,bột,liền,vitamin,không,ít,người,tin,rằng,những,sản,hiện,đại,và,đắt,tiền,như,vậy,con,mình,đã,có,chế,độ,dinh,dưỡng,tốt,nhất,nhưng,cái,gì,cũng,mặt,trái,của,nó,khi,còn,là,bào,thai,trẻ,hoàn,toàn,thụ,động,thông,qua,hệ,thống,máu,trao,đổi,rau,mẹ,trong,thời,gian,đó,thiện,dần,chức,năng,ra,đời,mới,bắt,đầu,tiêu,hoá,tự,lập,này,chưa,chỉnh,vì,vòng,6,tháng,duy,thích,hợp,bộ,máy,nguồn,rẻ,vệ,sinh,một,vũ,khí,ngăn,ngừa,bệnh,tật,tuyệt,vời,năm,giữa,thế,kỷ,20,ở,nước,công,nghiệp,phát,triển,phong,trào,nhà,cho,bú,bình,tỷ,lệ,giảm,sút,nghiêm,trọng,vài,thập,niên,trôi,thứ,hai,trưởng,thành,giới,khoa,học,lên,tiếng,cảnh,báo,gây,phiền,toái,ích,từ,90,phụ,huynh,tây,âu,lại,quay,về,truyền,tại,thuỵ,điển,98,bà,ngay,thì,đang,việt,nam,đua,nhau,theo,nghĩa,bỏ,việc,để,quan,niệm,lớn,nên,nhớ,cần,trí,tuệ,thịt,phải,chứa,đạm,chỉ,trường,đất,đắc,dĩ,dùng,vật,áp,dụng,chính,sách,khá,ngặt,cấm,bán,lon,trà,chai,núm,ti,đơn,bác,sĩ,sam,chọn,trên,nguyên,tắc,thể,tập,món,dễ,mềm,số,dị,ứng,trứng,tôm,cua,lạc,hoặc,sặc,ngạt,do,nhỏ,cứng,lượng,tức,sử,tinh,gạo,dự,trữ,mỡ,xây,dựng,cơ,hỗ,trợ,khoáng,chất,cung,cấp,nhằm,cân,đối,thu,nhập,nghịch,lý,sức,dạ,dày,thấp,nhu,cầu,calo,kg,cao,gấp,đôi,khác,nào,đáp,đầy,đủ,đa,dạng,bổ,thiếu,đậm,tố,mà,điều,khó,nạp,hết,thừa,tình,trạng,khủng,hoảng,vấn,đề,nan,giải,tuy,nhiên,cầncân,đo,đong,đếm,chi,li,thợ,bạc,tồn,sẽ,bao,nhiêu,quyết,định,lấy,khê,lựa,khiến,mệt,mỏi,họ,sống,luôn,rất,tiện,bàn,tươi,ngon,phần,bảo,quản,nếu,tiệt,trùng,tia,cực,tím,làm,tải,chắc,chắn,đến,lúc,chứng,minh,muộn,mắt,nhại,đồ,thường,nhuộm,màu,gan,loại,chúng,kể,độc,ba,bị,thất,thoát,bù,ai,nghĩ,nơi,dung,toán,giản,cẩn,thận,thiên,thiết,kế,tiếp,nhận,giống,quá,trình,chuyển,biết,đừng,mạo,hiểm,tư,sẵn,nhai,nuốt,hàm,răng,kém,đi,miệng,nhanh,hội,bọt,nhào,trộn,gánh,nặng,đảm,xơ,táo,bón,ví,dụ,cây,vừa,uống,quả,tăng,nguy,sâu,hỏng,sao,nằm,lâu,tiết,trung,hoà,huỷ,bớt,acid,thủ,phạm,mòn,men,kiện,chải,sạch,bám,chỗ,tốc,tính,giây,đọng,tái,diễn,chán,dẫn,suy,béo,phì
29,0.017220608601062573,0.026221464945628003,,,,0.028410646239459266,,,0.034482758620689655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01888628720708171,,0.04486310329875797,,0.021793903955358813,,,,,,,,,,,,,,,,0.012523375945269848,,,,,,,,,,,,,,,,,0.034482758620689655,,,,,,,0.03721314641543534,,,,,,,,,,,,,,,,,,,,,,,0.043587807910717626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02683280173736702,,,,,,,,,,,,,,,,,,,,,,,0.034482758620689655,,,,,,,0.025405467766393745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0811097420038401,,,,,,,,,,,,,0.02683280173736702,,,,,,,,,,,,,,,,,,,0.050935215679988356,,,,,,,,0.050935215679988356,0.03721314641543534,0.03721314641543534,,,,,,,,,,0.034482758620689655,,,,,0.06131556035805667,0.04055487100192005,0.050935215679988356,0.04055487100192005,0.06131556035805667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.019975905977232585,0.015208449668464241,,,,,,,,,,,,,,,,,,0.020915149811213504,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021908093160214786,,,,0.025280928588216223,,,0.07464425682955095,,,,,,,,,,,,,0.014527116096513025,,,,,,,,,,,,,,,,,,,,,0.032956349637772754,,,,,,,,,,,,,,,,,,,,,,,,,,0.05056185717643245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031126050015345744,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029470342609016743,,,,,0.047043650362227254,,,,,,,,,,,,,0.09337815004603724,,,,,,,,,,,,,,,,,,,,0.059084850188786495,,,,,,,,,,,,,,,0.05204119982655925,,,,0.04,,,,,,0.047043650362227254,,,,0.05204119982655925,0.059084850188786495,0.059084850188786495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027385116450268483,,,,,,,,,,,,0.03160116073527028,,,,,,,,,,,,,0.03010299956639812,,,,,,,,,,,,,,,,,,,,,,,,0.04119543704721594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03890756251918218,,,,,,,,,,,,,,,,,,,,,,,,0.07385606273598312,,,,,,,,,,,,,,,,,,,0.05395906230238125,,0.05880456295278407,,,,,0.07385606273598312,0.07385606273598312,0.08890756251918219,0.08890756251918219,0.17781512503836439,0.17781512503836439,0.08890756251918219,0.08890756251918219,0.08890756251918219,0.08890756251918219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0499264288811442,,0.05558223217026026,,,,,,,,,,0.058850624353165626,,,,,,,,,,,,,,,0.06664665788352762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10550866105140445,0.09293071397599866,0.12701080359883168,0.12701080359883168,0.12701080359883168,0.12701080359883168,0.12701080359883168,0.12701080359883168,0.12701080359883168,0.12701080359883168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,0.027157945836543285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06250437595655,,,,,,,0.025941278743773256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09293071397599866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16801303700795447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10550866105140445,,0.05262561180181561,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05262561180181561,,,,,,,,,,,,,0.10550866105140445,,,,,0.07708437471768749,0.07708437471768749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12701080359883168,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.02774431385726748,0.021122846761755888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051836289464965934,0.035112400816966975,,,,,,,,,,,,,,,,0.020176550134045866,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0388316669075566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0722794442035545,0.0722794442035545,,,,,,,,,,,,,0.0388316669075566,,,,,,,,,0.06533840328087118,,,,,,,,,,,,,,0.05995451366931249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08206229192887013,0.08206229192887013,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,0.08206229192887013,0.06533840328087118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,0.04473073431901247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04846522005554816,,,,,,,,,,,,,,,,,,,,,0.058823529411764705,,,,0.021363406024283858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08688948557174485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06918183876798126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04111588260800111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043338739130906974,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043338739130906974,,,,,,,,,,,,,,,,,,,,,,,,,,0.07653117621552831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058823529411764705,0.08688948557174485,0.07653117621552831,0.10459713237550845,0.10459713237550845,0.10459713237550845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.015606176544712958,0.011881601303487688,,,,,,,,0.040657187364499414,,,0.024317226574488864,,,,,,,,,,,,,,,,,,,,,,,,,0.040657187364499414,,,,,,,,,,,,,,,0.029157912824043338,,,,,,,0.027345664480990628,,0.02574714815450996,,0.018814374728998825,,,0.0113493094504008,,,,,,,,,,,,,0.027345664480990628,0.027345664480990628,0.07350570369098008,0.040657187364499414,,,,,,,,,,,,,,,,,,0.03675285184549004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02184281263550059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04616003920998945,,,,,,,,,,,0.03675285184549004,,,,,,,,,,,,,,,,,,,,,,,0.040657187364499414,,,,,,,,,,,,,,,0.04616003920998945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03372441393898828,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03125,,0.040657187364499414,,,,0.055567226574488864,0.055567226574488864,0.03675285184549004,0.055567226574488864,0.055567226574488864,0.04616003920998945,0.04616003920998945,0.055567226574488864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,0.059857788491049516,,0.07177332387456822,0.10007923043569088,0.07177332387456822,,,,,,,,,,,,,,,,,,,0.11362471190151249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027936761724063508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05376692341046299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10007923043569088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11362471190151249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09046855838889857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09046855838889857,,,0.11362471190151249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,0.04119543704721594,,0.05880456295278407,,,,,,0.05880456295278407,0.04665266051846934,,,,,,,,,,,,,,,0.034948500216800946,,,,,0.03321039490384034,,,,0.027385116450268483,,,,,,,,,,,,,,,0.04665266051846934,0.07385606273598312,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,0.07385606273598312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05395906230238125,,,,,,,,0.034948500216800946,,,,,,,,,,,,,,,,,,,,0.036837928261270934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03890756251918218,,,,,,,,,,,,,,0.03890756251918218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07385606273598312,0.08890756251918219,0.08890756251918219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.03995181195446517,0.030416899336928482,,,,,,,,,,0.04,,,,,,,,0.020915149811213504,,,,,,,,,,0.08387640052032226,,,,,,,,,0.021908093160214786,,,,,,,0.04,,0.043167249841904995,,,,,0.037322128414775474,,,,,,,,,,,0.024082399653118498,,,,,,,,,0.043167249841904995,,,,,,,,,,,,,,,,,,,,,,0.027958800173440754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05204119982655925,0.059084850188786495,,,,,,,,,,,,,,,,,,,0.032956349637772754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027958800173440754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05894068521803349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08633449968380999,0.07112605001534575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.03841520380237036,0.029247018593200464,,,,,,,,,,0.038461538461538464,,,,0.05003961521784544,0.03588666193728411,,,,,,,0.045234279194449285,,,,,,,,,,,,,,,,,,,,,,,0.021065474192514217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026883461705231496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03168879772862765,0.05003961521784544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059857788491049516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038461538461538464,,,,,,,,,,,,,,,,,,,0.056812355950756246,0.056812355950756246,0.06839043270706321,0.05003961521784544,0.06839043270706321,0.06839043270706321,0.06839043270706321,0.06839043270706321,0.06839043270706321,0.05003961521784544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,0.04818629613570301,,,0.04355893552058079,,,,,,,,,,,,0.019365879454827317,,,,,,,,,,0.02588777793837107,,,,,,,,,,,,0.030515138553493287,,,,0.037037037037037035,0.02028527144464332,,,,,,,,,,,,,,,,0.037037037037037035,,,,0.013451033422697245,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02588777793837107,,,,,,,,,,,,,,,,,,,0.023408267211311316,,,,,,,,,,,0.04355893552058079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02588777793837107,,,,,,,,,,,,,,,,,,,,0.027287354267608095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027287354267608095,,,,,,,,,,,,,,,,,,0.028820416680875687,,,,,,,,,,0.027287354267608095,,,,0.028820416680875687,,,,,,,,,,,,,,,,,,,,,,0.04818629613570301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06585745371791273,0.06585745371791273,0.06585745371791273,0.04818629613570301,0.06585745371791273,0.05470819461924675,0.05470819461924675,0.06585745371791273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.017835630336814807,0.013578972918271643,,,,0.029425312176582813,0.04200325925198862,,,,,,,,,,0.03332332894176381,,,0.0186742409028692,,,,,,,,,,,,,,,,,,,0.019560797464477486,,,,,,,,,,,,,,,,,,,,,0.031252187978275,,,,,,,0.012970639371886628,,,,,,,,,,,,,,,,,,,,,,,,,0.05275433052570223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05275433052570223,0.04200325925198862,0.07893841770272342,,,,,,,,,,0.026312805900907805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04200325925198862,,,,,,,,,0.038542187358843745,,,,,,,,,,,0.04646535698799933,,,,,,,,,0.06350540179941584,0.06350540179941584,0.06350540179941584,0.04646535698799933,0.06350540179941584,0.05275433052570223,0.06350540179941584,0.06350540179941584,0.06350540179941584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,0.144558888407109,,,,,,,,,,0.10367257892993187,,,,,,,,,,,,,,,,,,,,0.07380087756408964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06689555459199582,,,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16412458385774026,,,,0.19757236115373816,0.19757236115373816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.021712941279600637,0.016530923552678524,0.05656652155060788,0.04692092374120108,,0.03582211917149212,,,,,,0.043478260869565216,0.03383266306015842,,,,,,,0.02273385849044946,,,,0.05113440256763832,,,,,,,,,,,,,,,0.023813144739363898,,,,,,,0.043478260869565216,,0.04692092374120108,,0.040567530885625515,0.02747927020458285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03582211917149212,,,,,,,,,,,,,,,,,,,,,0.03383266306015842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06766532612031684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06422266324868098,0.07731092392972364,0.07731092392972364,0.07731092392972364,0.06422266324868098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.02774431385726748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0388316669075566,0.08206229192887013,,,0.06533840328087118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03344777729599791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035112400816966975,,,,,,,,,,,,,,,,0.0722794442035545,,,,,,,,,,,,,,,,,,,,,,,,,,0.08206229192887013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04093103140141214,,,,,,,,,,0.04093103140141214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04093103140141214,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04093103140141214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0722794442035545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09878618057686908,0.09878618057686908,0.09878618057686908,0.08206229192887013,0.09878618057686908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04368562527100118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08131437472899883,,,0.03762874945799765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0790029018381757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08131437472899883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08737125054200236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0923200784199789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06744882787797656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0923200784199789,,,,0.1846401568399578,,,,,,0.11113445314897773,0.11113445314897773,0.11113445314897773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.02628408681214814,0.02001111798482137,,,,,,,,,,,,,,,,,,0.02751993396212303,,,,,,,,,,,,0.04095532896756019,,,,,,,,,,,,0.04095532896756019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056799012949874994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05263157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,0.0387767665908115,,,,,,,,,,,,,0.056799012949874994,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0387767665908115,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0387767665908115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06847526292968321,,,,,,,,,,,,0.13695052585936643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0777432239326138,,,,,0.1554864478652276,0.0777432239326138,0.0935869079149286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.029376332319459686,0.022365367159506235,0.038265588107764155,0.03174062488375367,,,,,,,,,,,,,,,,0.015378786625892283,,,,,,,,,,0.04111588260800111,,0.02288680148187187,,,0.01953552641402373,,,,0.016108892029569694,,,0.02423261002777408,,0.02288680148187187,,,0.03221778405913939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020557941304000554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021669369565453487,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021669369565453487,,,,,,,,,,,,,,,,,,,,,,,,,0.038265588107764155,,,,,,,,,,,,,,,,,,,,,,,,,,0.038265588107764155,,,,,,,,,,,0.043444742785872424,0.038265588107764155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038265588107764155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043444742785872424,,,0.10459713237550845,0.10459713237550845,0.10459713237550845,0.03459091938399063,0.043444742785872424,0.05229856618775423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
