,đồng,tháp,buộc,lg,hà,nội,acb,phải,chia,điểm,chiều,nay,trong,tiết,trời,mưa,lạnh,thi,đấu,với,tinh,thần,quyết,tâm,cao,và,đã,thành,được,một,nhờ,trận,hoà,không,bàn,thắng,trên,sân,hàng,đẫy,khi,đó,đánh,mất,lợi,thế,trước,chuyến,viếng,thăm,pleiku,của,hagl,ở,vòng,kế,tiếp,cơn,nặng,hạt,buổi,để,lại,mặt,nhiều,vũng,nước,tạo,ra,vô,số,khó,khăn,cho,cầu,thủ,hai,đội,trơn,bóng,ướt,ảnh,hưởng,đến,lối,đá,phát,huy,phẩm,chất,kỹ,thuật,mình,dù,hlv,lê,thuỵ,hải,tung,hình,mạnh,nhất,tiền,vệ,4,người,do,trưởng,vũ,minh,hiếu,chỉ,hiệu,quả,còn,cặp,đạo,achilefu,mauricio,luis,có,những,pha,dứt,hiểm,hóc,bên,phía,họ,ngôi,sao,duy,là,tuyển,quốc,gia,phan,thanh,bình,tiếng,còi,khai,cuộc,trọng,tài,phạm,hữu,lộc,nổi,lên,vẫn,chưa,làm,quen,cái,bất,ngờ,âm,từ,chiếc,kèn,cùng,trống,cổ,ít,khán,giả,chẳng,thể,hâm,nóng,các,kết,slna,1,0,phòng,gđt,3,hn,dương,nam,định,2,đà,nẵng,nhđá,công,20,phút,đầu,tiên,diễn,tốc,độ,chậm,lượng,chuyên,môn,rất,thấp,sự,trở,roberto,rosano,nhưng,chơi,dưới,sức,áp,đặt,tuy,nhiên,hãm,đối,phương,chiến,điều,kiện,sỹ,cường,cú,sút,đoán,nhung,này,đủ,chính,xác,bại,nemodruk,ngay,sau,thay,đưa,câu,trả,lời,thúc,căng,bằng,chân,đi,chệch,khung,gang,tấc,cơ,hội,ngon,ăn,chủ,nhà,30,cầm,đột,phá,xuống,sát,đường,biên,ngang,cánh,thực,hiện,tạt,chuẩn,quân,cuối,nhập,tốt,hơn,giờ,nghỉ,giải,lao,mũi,nhọn,liên,tục,khuynh,đảo,nữa,dâng,cũng,khí,hại,đô,nhìn,nhận,rằng,khách,màn,trình,hết,ấn,tượng,loạt,cứu,ngoạn,mục,giành,trọn,vẹn,trôi,qua,giày,75,văn,nghĩa,thẳng,vào,khu,phạt,việt,lặng,lẽ,lòng,may,mắn,thuộc,về,vì,tìm,xà,vùng,tấn,biến,thắngvà,tỷ,đứng,bảng,xếp,hạng,v,league,2004,14,tt,th,bđiểm,1hagl,97,11,22,2nam,02,21,3slna,95,40,19,4lg,94,23,5đà,93,42,13,6bình,05,12,7bình,33,8hải,15,10,9gđt,nhđa,92,25,811,91,26,512,17
21,0.020774976346596682,0.02230022603195252,,0.024005310113531898,,,,0.030809309535396057,,,,,,,,,,,,0.030809309535396057,,,,,,,,0.024005310113531898,,,,,,,,,,,,,,0.03820426785594126,,,,,,,,,,,,,,,,,,,,,,0.044073976491130644,,,,,0.02593837501278812,,,,,,,,,,,0.024005310113531898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024005310113531898,,,,,,,,,,,,,,0.03820426785594126,0.03820426785594126,0.030809309535396057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034039643302331266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034039643302331266,,,,,,,,,,,,,,,,,,,,,,,,,,0.054108309679930015,0.034039643302331266,0.054108309679930015,0.054108309679930015,0.054108309679930015,0.054108309679930015,0.054108309679930015,0.03820426785594126,0.054108309679930015,0.034039643302331266,0.044073976491130644,0.054108309679930015,0.054108309679930015,0.054108309679930015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,0.12002655056765948,0.12002655056765948,0.1115011301597626,,,,,,0.15404654767698028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27054154839965006,0.27054154839965006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,0.02432313910689162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06032252819359147,,,,,,0.030161264096795735,,,,,0.012555822492622696,,0.026873402607103632,,,,,,,,,,,,,,,0.020477664483780095,,,,,,,,,0.014317580114480939,,0.03790312123189247,,,,,,,,,,,,,,,,,,,,,,0.030161264096795735,,,,,,,,,,,,,,,,,0.030161264096795735,0.030161264096795735,,,,,,,0.034795244598261034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026873402607103632,,,0.030161264096795735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034795244598261034,,,,,,,,,,,,,,,,,,,0.034795244598261034,0.034795244598261034,0.04271708658941843,0.04271708658941843,0.034795244598261034,0.04271708658941843,0.04271708658941843,0.04271708658941843,0.034795244598261034,0.030161264096795735,0.04271708658941843,0.04271708658941843,0.08543417317883686,0.04271708658941843,0.034795244598261034,0.04271708658941843,0.04271708658941843,0.04271708658941843,0.04271708658941843,0.04271708658941843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,0.04577360296374374,,,,,,,,,,,,,,,,,,,,,,,,0.03422685913174561,,,,,,,,,,,,0.0777776055725835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06006995876881988,,,,,0.04236231196505629,0.054369369768345985,,,,,,,,,,,,,,,0.054369369768345985,,,,,,,,,,,,,,,,,,,,,,,0.0777776055725835,,,,,,,0.054369369768345985,,,,,,,,,,,,,,,,,,,,,,0.06741929621636694,,,,,,,,,,,,,,,,,,,,,0.06006995876881988,0.06006995876881988,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12013991753763976,,,,,,,,,,,,,,,,0.06741929621636694,,,,,,,,,,,0.09548525237634709,0.0777776055725835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,0.7201593034059569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,0.06001327528382974,0.06001327528382974,0.0557505650798813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1101849412278266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08509910825582817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13527077419982503,0.13527077419982503,0.1101849412278266,0.13527077419982503,0.13527077419982503,0.13527077419982503,0.13527077419982503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.032802594231468446,0.03521088320834608,,,,,,,,,,,,,,,,,,,,,,,,0.03790312123189247,,,,,,,,,,,,,0.04447884421127667,,,,,,,,,,,,,0.02511164498524539,,,,,,,,,,,,,,,,,,,,,,,,0.03521088320834608,0.06032252819359147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053746805214207265,0.06032252819359147,0.06032252819359147,,,,,,,,,0.053746805214207265,,,,0.053746805214207265,,,,,,,,,,,,,,,,,,,,0.06959048919652207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06959048919652207,0.08543417317883686,0.08543417317883686,0.06959048919652207,0.08543417317883686,0.08543417317883686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,,,,,,0.04775533481992658,0.03000663764191487,,,,0.03851163691924507,,,,,,,,,,,,,,,0.0550924706139133,,,,,,,0.039760104559971865,,,,,,,,,,,,,,,,,,,,,,,,0.02787528253994065,,0.022669501847928153,,0.03000663764191487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04775533481992658,0.0550924706139133,0.0550924706139133,,,,,,,,,,,0.042549554127914085,0.03000663764191487,,,,,,,,,,0.042549554127914085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0550924706139133,0.0550924706139133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0550924706139133,,,,,,,,,,,0.06763538709991251,0.06763538709991251,0.0550924706139133,0.06763538709991251,0.06763538709991251,0.06763538709991251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,0.059857788491049516,,,,,,,,,,,,,0.07855302300537985,,,,,0.05539686949276592,,,,,,0.04475820040305196,,,,,,,,,,,,,,,,,,,,0.07855302300537985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07855302300537985,0.05539686949276592,0.07109840662014474,,,,,0.07855302300537985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07855302300537985,,,,,0.07855302300537985,,,,,,,,,,,,,,,,,,,,,,,,0.07855302300537985,0.07855302300537985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,0.03423256615044006,,,,,,,,,,,,,,,,,,,,0.026672566792813216,,,,,,,,,,,0.031299927407935434,,,,,,,,,,,,,0.017671157582209718,,,,,,,,,,,,,,,,,,,,,,,,0.024778028924391685,,0.020150668309269468,,0.026672566792813216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03423256615044006,,0.026672566792813216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042449186506601407,,,,,,,,,,,,,,,,0.04897108499014516,,,,,,,,,,,,,,,,,,,,,,0.04897108499014516,,,,,,,,,,0.037821825891479185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04897108499014516,,,,0.06012034408881113,0.06012034408881113,0.06012034408881113,0.04897108499014516,0.06012034408881113,0.06012034408881113,0.06012034408881113,0.06012034408881113,0.06012034408881113,0.06012034408881113,0.06012034408881113,0.06012034408881113,0.06012034408881113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.032802594231468446,0.03521088320834608,,,,,,,,0.04095532896756019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053746805214207265,,,,,,,,,,,,,,,,,,,,,0.053746805214207265,0.03521088320834608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06959048919652207,,,,,,,0.06032252819359147,,,,,,,,,,,0.053746805214207265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06959048919652207,0.06959048919652207,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06959048919652207,,,,,,,,,,,,,,,,,,,,,,,,,0.08543417317883686,0.08543417317883686,0.08543417317883686,0.08543417317883686,0.08543417317883686,0.08543417317883686,0.08543417317883686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,0.06546902758235972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043374659519969314,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06546902758235972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12020175406671994,0.10419345778893073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14756811730890004,0.14756811730890004,0.14756811730890004,0.14756811730890004,0.14756811730890004,0.14756811730890004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,0.040008850189219826,0.040008850189219826,0.03716704338658753,,,0.043230625021313536,,,,,,,,,,,,,,,,,,,0.05134884922566009,,,,,0.03232536695775974,,0.07345662748521774,,,,,,,,,,,,,,,,0.026506736373314577,,,,,,,,,,,,,,,,,,,,,,,,0.03716704338658753,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046949891111903154,0.05673273883721878,,,,,,,,,,,,,,,,,,,,0.05134884922566009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07345662748521774,,,,,,,0.05673273883721878,,,,,,,,,,,,,,,0.07345662748521774,0.0636737797599021,,,,0.0636737797599021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09018051613321669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,0.054369369768345985,,,,,0.054369369768345985,,,,,,,,,,,,,0.04236231196505629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06741929621636694,,,,,,,,,,,,,,,,,,,,,,,0.04236231196505629,,,,,,,,,,,0.0777776055725835,0.06741929621636694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06741929621636694,0.06741929621636694,0.054369369768345985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06006995876881988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06741929621636694,,0.06006995876881988,0.0777776055725835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09548525237634709,0.09548525237634709,0.09548525237634709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041561186088548245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03886200316787683,,0.051439950243282635,,,,0.09444423533813709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07294209279070986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09444423533813709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09444423533813709,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11594637788556432,0.11594637788556432,0.11594637788556432,0.11594637788556432,0.11594637788556432,0.11594637788556432,0.11594637788556432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,0.08402538964198925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10419345778893073,,,,,,,,,,,,,,,0.049460731304570515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12020175406671994,,,,,,,0.09283539082453983,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12020175406671994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09283539082453983,,0.09283539082453983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12020175406671994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14756811730890004,0.14756811730890004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,,0.048628061860473235,0.04401329933628008,,,0.048628061860473235,0.06296282355875805,,,,0.03429330016218842,,,,0.04401329933628008,,0.027707457392365496,0.06296282355875805,,,,,,,0.05457752550848752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05457752550848752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04401329933628008,,,,0.048628061860473235,,,0.10915505101697504,,,,,,,,,,,,,,,,,,,,,,,,,,0.06296282355875805,,,,,,,,,,0.048628061860473235,0.048628061860473235,,,,,,,,,,,,,,,,,,,,,,,,,,0.05457752550848752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07729758525704288,0.07729758525704288,0.07729758525704288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.0519374408664917,0.0557505650798813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07702327383849014,,,,,,,,,,,,,,,,,,,,,,,,,0.09551066963985316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09551066963985316,,,,,,,0.08509910825582817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1101849412278266,,,,,,,,,,,0.1101849412278266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13527077419982503,0.13527077419982503,0.13527077419982503,0.13527077419982503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03697117144247527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021762721774011028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04584512142712952,,,,0.04084757196279752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04084757196279752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06492997161591603,0.06492997161591603,0.06492997161591603,0.052888771789356775,0.06492997161591603,0.06492997161591603,0.06492997161591603,0.06492997161591603,0.12985994323183206,0.06492997161591603,0.06492997161591603,0.06492997161591603,0.06492997161591603,0.06492997161591603,0.06492997161591603,0.06492997161591603,0.06492997161591603,0.06492997161591603,0.06492997161591603,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3222192947339193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.01483926881899763,0.015928732879966084,,,,,0.015928732879966084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02200664966814004,,,,,,,,0.03148141177937903,,,,0.03148141177937903,,0.024314030930236617,,,0.03148141177937903,,0.024314030930236617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03148141177937903,,,,,,,,,,,,,,,,0.07729758525704288,0.03864879262852144,0.03864879262852144,0.15459517051408575,0.03864879262852144,0.03864879262852144,0.03864879262852144,0.03864879262852144,0.07729758525704288,0.03864879262852144,0.03864879262852144,0.03864879262852144,0.07729758525704288,0.11594637788556432,0.03864879262852144,0.03864879262852144,0.03864879262852144,0.03864879262852144,0.03864879262852144,0.07729758525704288,0.03864879262852144,0.03864879262852144,0.03864879262852144
