,cuộc,chiến,của,những,kẻ,khốn,khổ,thành,manchester,cuối,tuần,này,giải,ngoại,hạng,anh,tiếp,tục,tranh,tài,với,tâm,điểm,là,trận,derby,căng,thẳng,ở,nếu,như,mu,đang,cố,gắng,tuyệt,vọng,để,bảo,vệ,danh,hiệu,vô,địch,premiership,thì,city,cũng,phải,đấu,tinh,thần,cao,nhất,tránh,xa,nhóm,xuống,rơi,vào,một,đại,khủng,hoảng,trước,chuyến,viếng,làm,khách,trên,sân,man,trong,mang,nhiều,ý,nghĩa,cả,hai,đội,hoà,1,porto,đã,loại,họ,ra,khỏi,vòng,tứ,kết,champions,league,lần,đầu,tiên,sau,8,năm,hơn,nữa,tại,kém,arsenal,9,và,sẽ,vượt,qua,chính,cường,bất,bại,27,bán,cup,fa,không,chỉ,thanh,toán,ân,oán,nội,bộ,loạt,chấn,thương,án,treo,giò,vị,trí,quan,trọng,g,neville,roy,keane,silvestre,fortune,c,ronaldo,đều,nghỉ,dưỡng,thu,hẹp,cơ,hội,giành,thắng,lợi,thất,có,thể,nói,hy,công,chức,trở,điệp,vụ,khả,thi,nguy,về,mùa,trắng,tay,hiển,hiện,mắt,hlv,ferguson,các,học,trò,khi,đó,rất,cần,thoát,tốp,cầm,đèn,đỏ,vì,giờ,đây,lẹt,đẹt,thứ,15,vẻn,vẹn,3,thật,đáng,buồn,được,số,thấp,kỷ,lục,lịch,sử,clb,đúng,lặp,lại,tích,xếp,bảng,tổng,sắp,2003,nên,quá,vời,quân,kevin,keegan,bởi,thế,mục,tiêu,trụ,cặp,28,bảybirmingham,leicester,blackburn,bolton,chelsea,charlton,middlesbrough,everton,portsmouth,fulham,leeds,chủ,nhậtman,southampton,liverpool,tottenham,newcastle,wolves,aston,villa,alex,cho,biết,tôi,ngày,vực,dậy,toàn,chỉnh,luật,sức,mạnh,hàng,phòng,ngự,thú,hậu,vấn,đề,vừa,bạn,tạo,đối,phương,khoảng,trống,bị,thủng,lưới,điều,dễ,hiểu,premier,kể,từ,rio,ferdinand,chúng,tới,bàn,còn,gary,hồi,tưởng,thời,vẻ,bã,cách,vài,dẫn,nhưng,sự,thường,cầu,thủ,biến,mọi,mặt,tổn,tự,tôn,tuy,nhiên,gian,đến,lúc,lấy,gì,xứng,thuộc,bắt,bằng,gặp,vẫn,thức,nhiệm,mình,giúp,dần,đi,lên,lý,do,of,hứa,hẹn,tin,bóng,dàng,buông,xuôi,đánh,người,em,cùng,phố,ảnh,hưởng,nghiêm,ngay,chạm,trán,thăng,2002,tỷ,maine,road,old,trafford,duy,trì,tốt,2,láng,giềng,trường,quốc,gia,hình,xuất,phát,dự,kiến,4,môn,james,dunne,distin,van,buyten,tarnat,tiền,wright,phillips,mcmanaman,barton,sinclair,đạo,wanchope,fowler,howard,p,oshea,brown,pugh,fletcher,scholes,butt,giggs,nistelrooy,saha,hành,trang,tấm,vé,pháo,london,giữ,mất,mát,khá,lớn,dennis,bergkamp,năng,vắng,xương,sườn,pha,va,t,hủ,celta,vigo,pablo,cavellero,hà,lan,chơi,ấn,tượng,ăn,tình,huống,đột,phá,dũng,mãnh,trung,lộ,chuyền,thuận,henry,mở,amoruso,tuyên,bố,ngớ,ngẩn,nghĩ,rằng,đất,đá,luôn,chứa,đựng,ngờ,tiếng,còi,chung,chưa,cất,ai,khăn,gói,đường,reebok,nhì,mà,cudicini,lời,đồn,xung,quanh,chiếc,ghế,claudio,ranieri,phụ,quả,dường,thoả,mãn,tham,ngút,trời,phú,nga,roman,abramovich,bớt,ngược,hoặc,đẩy,tương,lai,lược,italy,chỗ,bấp,bênh,30,liên,đỉnh,quyền,stuttgart,giữa,1995,1996,bao,rời,trọn,lượt,nay,stamford,bridge,nhờ,phản,nhà,john,terry,phút,dù,vậy,6,gần,đoàn,thua,vận,đen,đeo,đuổi,middlesborough,29,tt,th,bđiểm,1arsenal,20,70,67,2chelsea,18,45,58,3mu,4newcastle,10,12,542,5birmingham,11,97,42,6charlton,79,40,7liverpool,26,39,8villa,710,37,9fulham,611,36,413,34,810,934,13,89,33,14,78,77,16,69,17,66,24,59,19,411,23,57,22
25,,0.01936289428571443,0.009422868145721464,0.017343935681379923,0.031905810771713644,,,0.01569432638872107,,,0.025634352528714037,,,,,,,,,,0.01569432638872107,,,,0.013091436042714823,,,,,,,0.01829721673472732,,,,,,,,,,,,,0.02361539392437953,,,,,,,,,,,0.025634352528714037,,,,,0.0329631761478338,,,,,,,,,0.02196578463172068,,,,,,,,,,,,,,0.01936289428571443,,,,,,,,,,,0.02196578463172068,,,,,,,,,,,0.014299601604749962,,,,,,,0.0164815880739169,,,,,,0.02361539392437953,,,,,,,,0.02196578463172068,0.02196578463172068,,,,,,,,,0.028237242874720292,,,,,,,,,,,,,,,,,0.025634352528714037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02361539392437953,,,,,,,,,,0.028237242874720292,,0.025634352528714037,,,,,,,,,0.02361539392437953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017343935681379923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02196578463172068,,,0.051268705057428074,0.03817726901471326,0.031905810771713644,0.031905810771713644,0.028237242874720292,0.03817726901471326,0.031905810771713644,0.03817726901471326,0.03817726901471326,0.03817726901471326,0.025634352528714037,0.031905810771713644,0.03817726901471326,0.025634352528714037,0.01936289428571443,0.03817726901471326,0.031905810771713644,0.031905810771713644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,0.02153798433307763,,,,,,,,,,,,,,,,,,,,0.03767220131181006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0585928057799178,,,,,,,,,,,,,,,,0.04425804408163299,0.0585928057799178,,,0.05397804325572464,,,,0.05397804325572464,0.05020750772964727,,,,,,,,,,0.07292756747820262,0.05020750772964727,0.06454226942793209,0.03268480366799991,,,,,,,,,,,,,,,,,,,,,,0.05020750772964727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05397804325572464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05397804325572464,,,,,,,,,,,,,,,,,,,,,,,,,0.07292756747820262,,0.0585928057799178,0.04425804408163299,,,,0.08726232917648745,0.07292756747820262,0.08726232917648745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07149376351648407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07595468251476765,,,,,,,,,,,,,,,,,,,,,,,,,,0.094649917029098,,,,,,,,,,,,,,,,,0.07149376351648407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0608550944267701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10426058907589031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06403914713124895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08110443556327637,,,,,,,0.10426058907589031,,0.11780607054171194,,,,,,,,,,,,,,,0.10426058907589031,0.10426058907589031,0.14096222405432587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,0.041625445635311814,,,,,0.05667694541851087,,,,,,,,,,,,,,,,0.031419446502515574,,,,,,,,,,,,,,,,,,,,,,0.03431904385139991,,0.0677693828993287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04647094628571464,,,,,,,,,,,0.05271788311612964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04937054363459897,,,,,,,,,,,,,,,,0.07657394585211276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07657394585211276,,,,,,,,,0.0677693828993287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061522446068913696,0.07657394585211276,0.09162544563531183,0.07657394585211276,0.09162544563531183,0.07657394585211276,0.09162544563531183,0.09162544563531183,0.09162544563531183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,0.015596471413607942,,,,,,0.03908754856449025,,,,0.03635716076974458,,,,,,,,,,,,,,,,0.024778122772393087,,,,,,,,,,,,,,,,,,0.02366830610441373,,,,,,,,,,,,,,,,,,,,,,,,0.03204892847290665,,,,,0.05280961782904328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05280961782904328,,,,,,,,,,,0.03908754856449025,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03404865078248205,,,,,,,0.046737505447812897,,,0.03908754856449025,,,,,,,,,,,,0.05280961782904328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03908754856449025,,0.02870720388642194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04242927315097496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05280961782904328,0.0631899625071116,0.0631899625071116,0.04242927315097496,0.0631899625071116,0.1263799250142232,0.05280961782904328,0.04242927315097496,0.1263799250142232,0.046737505447812897,0.0631899625071116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,0.058088682857143296,,,,,,,,,,,0.0494447642217507,,0.03927430812814447,,0.08471172862416088,0.08471172862416088,,,,,,,,,,,,,,,,,,,,,,0.0494447642217507,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07084618177313859,0.07690305758614212,0.05203180704413977,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06589735389516205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09571743231514095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07084618177313859,0.09571743231514095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08471172862416088,,0.11453180704413977,0.11453180704413977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,0.05653720887432879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06589735389516205,,,,,,,,,,,,,,,,,,,,0.05203180704413977,,,,,,,,,,,,,,,,,,,,,,,,,,0.04289880481424989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07084618177313859,,,,,0.07084618177313859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05203180704413977,,,,,,,0.09571743231514095,0.08471172862416088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09571743231514095,,,,,,,,,,0.07690305758614212,0.058088682857143296,,,,,,,,,,,,,,,,,,,,,,0.07690305758614212,,,,,,,,,,0.09571743231514095,0.08471172862416088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1032687695238103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12594876759669082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09250099030069292,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17016432411580612,,,,,,,0.11715085136917697,,,,,,,,,,,,,,,,,,,0.17016432411580612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20361210141180403,0.20361210141180403,0.20361210141180403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,0.07538294516577171,,,,,,,,,,,,,,,,,,,,,0.14637773387781855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13875148545103938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18892315139503624,0.2050748202297123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18892315139503624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,0.03204892847290665,0.015596471413607942,,,,,0.02597681609167626,,,,,,,,0.046737505447812897,,,,,,,,,,,,,,,,0.030285048388514185,,,,,,0.03204892847290665,,,,,,,,,0.02366830610441373,,,0.027279869915448663,0.04242927315097496,0.04242927315097496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04242927315097496,,,0.03908754856449025,,,,0.03908754856449025,0.03635716076974458,,,,0.030285048388514185,,,,,,,,,,,,,,,,0.027279869915448663,,,,,,,,,,,,,,,,,,,,,,0.046737505447812897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027279869915448663,,,,,,,,,0.046737505447812897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0781750971289805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03908754856449025,0.03908754856449025,0.0631899625071116,0.046737505447812897,0.0631899625071116,0.0631899625071116,0.0631899625071116,0.0631899625071116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.07029051082150618,,,,,,,,,,,,,,0.06196126171428618,,,,,,,,,,,,,,0.047904370693293306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05550059418041575,,,,,,,,,,,,,,,,,,,,,,0.08202992809188492,0.07029051082150618,0.10209859446948368,0.05855109355112743,,0.08202992809188492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05274108183653408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10209859446948368,0.10209859446948368,0.12216726084708242,0.12216726084708242,0.12216726084708242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,,,,0.03587274603136245,,,,,,,,,,,0.041822209679376735,,,,,,,,,,,,,,,0.03268480366799991,,,,,,,,,,,,,,,,,,,,,,,,0.04425804408163299,,,,,,,,,,0.06454226942793209,0.21878270243460787,,,,,,,,,,,,,,,,,,,,0.10795608651144928,,,,0.03268480366799991,,,,,,,0.03767220131181006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05020750772964727,,,,,0.0585928057799178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04425804408163299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05397804325572464,,,,,,,,,,,,,0.06454226942793209,0.08726232917648745,0.08726232917648745,0.08726232917648745,0.08726232917648745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27750297090207876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45179588599552467,0.45179588599552467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,,,0.05022184444390743,,,,0.06196126171428618,,,,,,,,,,,,,,,,,0.047904370693293306,,,,,,,,,,,,,,,,,,0.04575872513519988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07029051082150618,,,,,,0.08202992809188492,,,,,,,,,,,,,,,,,0.06196126171428618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07029051082150618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06582739151279864,,,,,,,,,,,0.08202992809188492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09035917719910494,,,,,,,,,,,,,,,,,,0.08202992809188492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12216726084708242,0.12216726084708242,0.10209859446948368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,0.04584163749228664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058929898173329304,0.05349777919035973,,,,,,0.03439635771947875,,,,,,,,,,,,,,,0.036196039682879835,,,,,0.04584163749228664,,,,,,,,0.09856860072784498,0.05349777919035973,,,,,,,0.038185495794213535,,,,,,,,0.05349777919035973,,,,,,,,,,,,0.02984264682730427,,,,,,,0.03439635771947875,,,0.05349777919035973,0.0665860398714024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05349777919035973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04928430036392249,,,,,,,,,,,,,,,,,,,,0.05349777919035973,0.07967430055244505,0.07967430055244505,0.07967430055244505,0.07967430055244505,0.0665860398714024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11892984467231946,,,,,,,,0.11892984467231946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21878270243460787,0.26178698752946233,0.26178698752946233,0.26178698752946233,0.21878270243460787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
