,arsenal,mua,reyes,với,giá,kỷ,lục,của,clb,thành,london,vừa,đồng,ý,bỏ,ra,20,triệu,bảng,để,tiền,đạo,cánh,tuổi,đầy,tài,năng,người,tây,ban,nha,jose,antonio,như,vậy,có,chữ,ký,cầu,thủ,chơi,được,ở,nhiều,vị,trí,này,đã,phải,trả,cho,sevilla,khoản,lớn,nhất,trong,lịch,sử,chuyển,nhượng,đội,bóng,đô,nước,anh,khẳng,định,các,cuộc,thương,thảo,kết,thúc,tốt,đẹp,vào,thứ,ba,và,sẽ,thi,đấu,tại,sân,highbury,theo,bản,hợp,dài,hạn,khả,là,5,năm,chính,cũng,tiết,lộ,về,vụ,trên,trang,web,thức,mình,nhưng,trở,trước,khi,kỳ,mùa,đông,chủ,nhật,trải,qua,kiểm,tra,sức,khoẻ,thể,diễn,tối,nay,nếu,mọi,chuyện,hưởng,mức,lương,lên,tới,40,000,tuần,hồi,tháng,7,đề,nghị,chỉ,8,bị,từ,chối,không,chịu,đích,thân,phó,tịch,david,dein,bay,phố,seville,cuối,tái,đàm,phán,quả,sắp,đắt,kể,đời,đó,13,mang,thánh,địa,pháp,wiltord,2000,việc,chấm,dứt,18,kiệm,phía,bắc,khoảng,thời,gian,hlv,wenger,phép,tậu,bất,cứ,nào,nhằm,giúp,dồn,kinh,phí,công,xây,vận,động,mới,trị,400,ông,maria,del,nido,rất,buồn,bán,hết,2010,quyết,vì,mà,đưa,quá,hấp,dẫn,sau,hay,tin,chấp,nhận,yêu,phát,biểu,giờ,đây,tôi,hạnh,phúc,thế,giới,bởi,rời,một,những,lại,khoác,áo,hàng,đầu,vui,mừng,cùng,hỗ,trợ,chân,sút,henry,nhà,cầm,quân,chúng,chắc,chắn,tuyệt,vời,cậu,ấy,trẻ,xuất,sắc,vệ,trái,đâu,sơ,đồ,tấn,bài,chiến,lược,hình,tuy,nhiên,đối,kanu,hai,lão,tướng,34,bergkamp,đều,bổ,sung,ưng,đánh,triển,vọng,đá,trưởng,lò,đào,tạo,lần,ngày,30,1,16,ghi,21,bàn,85,trận,giải,vô,địch,primera,liga,còn,viên,u19,châu,âu,2002,tuyển,6,9,2003,thắng,bồ,3,0,2,4,quốc,tế,gần,mặt,phần,dự,euro,2004,vài,nét,1983,sinh,utrera,ngoại,ô,mắt,thua,real,zaragoza,2001,giành,chỗ,đứng,29,chức,inaki,saez,gọi,tập,huấn,giao,hữu,tham,vòng,loại,sang
20,0.01133870239762563,,,0.014385988656364654,,,,0.01133870239762563,,,,,0.01563361115508127,0.030318001187470595,,,,,,,0.018680897413820292,0.022975806171275936,,0.022975806171275936,,,,0.017048048886244362,,,,,,,,0.024520749228880513,,,,,,,,,,,0.034096097772488725,0.017048048886244362,0.0206121473174209,,,,,,,,,,,,0.01133870239762563,0.0206121473174209,,,,,,,,,,,,,,0.014385988656364654,,,0.018680897413820292,0.0206121473174209,,,,,,,,0.018680897413820292,,0.022975806171275936,,,,,,,,,,,,,,,,,,,,,0.018680897413820292,,,,,,,,,,0.0206121473174209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026023092430014955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026023092430014955,,,,,,,,,,,0.026023092430014955,,,0.030318001187470595,,,0.022975806171275936,,,,,,,,,,,,,,,,,,,,,,0.026023092430014955,,,,,,0.026023092430014955,,,,0.026023092430014955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03766019620366526,0.03766019620366526,0.03766019620366526,0.03766019620366526,0.03766019620366526,0.03766019620366526,0.03766019620366526,0.03766019620366526,0.03766019620366526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,0.01839883926472972,,0.0382958396983316,,,0.023244339915132542,,,,,,,,,,,,,,,,,0.062151902434314725,0.062151902434314725,0.04710040265111567,,0.027203402217513786,0.027203402217513786,0.027203402217513786,,,,,,,,,,,0.02949127674554754,,,,,,,,,,,,,,0.027203402217513786,,,,,,0.04225490200071284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025133767959602527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0382958396983316,0.062151902434314725,,,,,,,,,,,,,,,,,,,,,,,,0.04710040265111567,,,,,,,,,,,,,,,,,,,,,,,,,,0.07720340221751379,0.07720340221751379,0.07720340221751379,0.07720340221751379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,0.0202124694914196,0.025644588474389163,0.03039000018852256,,,,,,,,,,,,,,0.04095687187053536,,,,,,,,,,,,,,,,,,,0.03039000018852256,,,,,,,,0.04095687187053536,0.027868611189492697,,,,,,,,,,,,,0.03330073017246225,,,,,,,,,,,0.025644588474389163,,,,,0.04095687187053536,0.04095687187053536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04638899085350492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04095687187053536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04638899085350492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054045132551578015,0.06713339323262069,0.04638899085350492,0.06713339323262069,0.054045132551578015,0.04638899085350492,0.054045132551578015,0.04638899085350492,0.054045132551578015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,0.019367199226031286,,,,,,,,,,,,,,,,,,,,,,,,,,0.028635160228961877,0.028635160228961877,0.028635160228961877,,,,,,,,,,,,,,,,,0.03678789496505362,,,,,,,,0.028635160228961877,,,,,,,,,,,,,,,,,,,,,,,,,0.049579371211700696,0.049579371211700696,0.056155094191084894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049579371211700696,0.08126673917633029,0.0403114102087701,0.08126673917633029,0.04447884421127667,0.049579371211700696,0.056155094191084894,0.056155094191084894,0.06542305519401549,0.06542305519401549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,0.024467726226455305,,0.03678789496505362,,,,,,,,,,,,,,,,,,,0.028635160228961877,0.028635160228961877,0.028635160228961877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024467726226455305,,,,0.0403114102087701,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026456597852213184,,0.056155094191084894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049579371211700696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049579371211700696,0.056155094191084894,0.056155094191084894,,,0.08126673917633029,0.08126673917633029,0.06542305519401549,0.06542305519401549,0.06542305519401549,0.056155094191084894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0151130012319521,0.0151130012319521,0.0302260024639042,,,,,,,,,,,0.0163840426364153,,,,,,,,,,,,,,0.0302260024639042,,,,,0.012913522175073633,,,,0.02127546649907311,,,,,,,,,,,0.0163840426364153,,,,,0.02616689036173092,0.02616689036173092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029637410823072585,,,,,,,,,,,0.029637410823072585,0.029637410823072585,,0.029637410823072585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029637410823072585,,0.0345288346857304,0.029637410823072585,,,,0.02616689036173092,,0.02127546649907311,,0.046949891111903154,,,,,,,,,,,,0.02616689036173092,0.04289077900972988,0.0345288346857304,0.0345288346857304,0.023474945555951577,0.0345288346857304,0.04289077900972988,0.04289077900972988,0.029637410823072585,0.04289077900972988,0.04289077900972988,0.04289077900972988,0.04289077900972988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,0.0388316669075566,,,,,,,,,,,,,,,,,0.05233378072346184,,0.0302260024639042,0.0302260024639042,0.0302260024639042,,,,,0.027926408844002805,,,,,,,,0.0690576693714608,,,,,,,,,,,,0.0302260024639042,,,,,0.025827044350147266,,,,0.04255093299814622,,,,,,,,,,,,,,,,,,,,,,,,,,0.0690576693714608,,,,,0.05233378072346184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05233378072346184,,,,,,,,,,,,,0.08578155801945976,0.08578155801945976,0.0690576693714608,0.05927482164614517,0.05927482164614517,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,0.020443154738588577,,,,,,,,,,,,,0.0327680852728306,,,,,,,,,,,,,,,,0.046949891111903154,0.0690576693714608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0327680852728306,,,,,,,0.05927482164614517,,,,,,,,,,,,,,,,0.05927482164614517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0690576693714608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05927482164614517,,0.05927482164614517,,,,,,,,,,,,,,,,,,,,0.0690576693714608,,,,,,,,,,,,,,,,0.08578155801945976,0.08578155801945976,0.08578155801945976,0.08578155801945976,0.08578155801945976,0.08578155801945976,0.08578155801945976,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,0.0280869302338548,,,,,,,,0.04485752633439587,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030522764636111047,,,,0.025908002111917888,,,,,0.022137466585840513,,,,,,,,,,,,,,,0.0280869302338548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03647222828412533,0.0332842859207628,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04485752633439587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04485752633439587,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04485752633439587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07294445656825066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05080698998241014,0.05919228803268068,,,,,0.040242763810202704,,,,,,,,,,,,,,,,,,,,0.05080698998241014,,,,,,,,,,,,,,,,,0.05919228803268068,0.07352704973096551,0.07352704973096551,0.07352704973096551,,,,,,,,,,,,,,,,,
29,,,,0.020338811548653475,,,,,,,,,0.022102691633045932,,,,,0.029141311724629543,,,,,,,,,,,,,,,,,,,,0.03679126860795218,,,,,0.024102413942621338,,,,,,,,,0.022102691633045932,,,,0.01876096704656123,,,,,0.016030579251815544,,,,,,,,,,,,,,,,,,,,,,,,,,0.03679126860795218,0.02641092392988386,,,,,,,,,,,,,,,,,,,,0.02641092392988386,0.024102413942621338,,0.02641092392988386,,,,,,,,,,,,,,,,,,0.03679126860795218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03248303631111425,,,,,,,,,,,,,,,,,,,,,,0.03679126860795218,,,,,0.03248303631111425,,,,,,,,,,,,,,,,,,,,,,,,,0.03679126860795218,,,,,,,,,,,0.02641092392988386,,,,,,,,,,,,,,,,,,,,,,,,,,0.04286338098918257,,,,,,,,,,,0.04286338098918257,,,,,,,,,,,,,,,,,,,,,,,,0.04286338098918257,,,,,,,,0.03248303631111425,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03679126860795218,,,,,,,,,,,,,0.08572676197836514,0.04286338098918257,0.053243725667250885,0.053243725667250885,,,,,,,,,,,,,
30,,,,0.021065197675391098,,,,,,,,,,,,,,,,,,,,,,,,,0.019431001583938415,0.019431001583938415,0.019431001583938415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016603099939380386,0.030182072857652027,,,,,,,,,,0.033643144750796904,0.038105242486807606,,,,,,0.027354171213093997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027354171213093997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030182072857652027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04439421602451051,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033643144750796904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033643144750796904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027354171213093997,,0.030182072857652027,,0.038105242486807606,0.038105242486807606,,,,,0.04439421602451051,0.04439421602451051,0.04439421602451051,0.07621048497361521,,,,,0.030182072857652027,,,,,,,,,,,,,,,,,,,,,,,,,0.04439421602451051,0.04439421602451051,,,0.05514528729822413,0.05514528729822413,,,,,,,,,,,
31,,,,,,,,,,,,,0.03373568722938589,,,,,,,,,,,,,,,,,,,,,,,,,0.056155094191084894,,,,,0.03678789496505362,,,,,,,,,0.03373568722938589,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0403114102087701,,,,,,,,,0.0403114102087701,0.06542305519401549,0.049579371211700696,,,,,,,,,,,,,,,,,,,,,0.0403114102087701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04447884421127667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049579371211700696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056155094191084894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049579371211700696,,0.0403114102087701,,,0.049579371211700696,,,,,,,,,,0.056155094191084894,,,,0.13084611038803098,0.04447884421127667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,0.019026630158417768,,,,,,,,,,,,0.019026630158417768,,,,,,,,,,,,,0.017550582075815342,0.017550582075815342,0.035101164151630684,,,,,,,,,,,0.019026630158417768,0.022547419494710286,,,,,,,,,,,,,,,,,,0.014996348332343572,,,,,,,,,,,,,,,0.038053260316835535,,,0.024706993353762318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06077471309821376,,,,,0.02726122709723409,,,,,,,,,,,,,,,,,,,,,,,,0.03441763837518107,,,,,,,,,,,,,,,,,,0.03441763837518107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03038735654910688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04009800157052563,,0.03441763837518107,,,,,,,,,,,0.02726122709723409,,,,,,,,,,,,0.03038735654910688,,,,,0.04009800157052563,,,,,,,,,,,,,,,,,,,,0.04009800157052563,,,,,,,,,,0.049808646591944374,0.049808646591944374,0.049808646591944374,0.049808646591944374,0.049808646591944374,0.049808646591944374,0.049808646591944374,,,,
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032004002608839746,0.032004002608839746,0.032004002608839746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027346282253097105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0627615758606243,0.0627615758606243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05541223841307725,,0.0450539290568607,,,,,,,,,,,,,,0.05541223841307725,,,,0.049711649412603344,,,,0.0627615758606243,,,,,,,0.07311988521684085,0.0627615758606243,0.0627615758606243,,,,,,,,,,,,,,,,,,,,,,,,,0.09082753202060445,0.09082753202060445,0.09082753202060445,
34,0.025827044350147266,,0.020443154738588577,0.0327680852728306,,,,,,,,,,,,,,,,0.04255093299814622,,,,,,,,,,,,,,,,,,,,,,,0.0388316669075566,,,,0.0388316669075566,,,,,0.03560989207546289,,,,,,,0.046949891111903154,,,0.046949891111903154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0690576693714608,,,,,,,,,,,,,,,,,,0.04255093299814622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05927482164614517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04255093299814622,,,,,,0.0690576693714608,0.0690576693714608,,,,,,,,,,,0.046949891111903154,,,,,,,,,,,,,0.05927482164614517,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08578155801945976
