,nguyễn,mạnh,dũng,tôi,rất,vui,vì,được,trở,lại,đtqg,sau,7,năm,làm,cổ,động,viên,trung,vệ,ha,gia,lai,một,ngôi,sao,lắm,tài,nhiều,tật,đã,gọi,đội,tuyển,bóng,đá,quốc,việt,nam,ở,tuổi,28,anh,chứng,tỏ,mình,bằng,lối,chơi,mãnh,thông,minh,và,hiệu,quả,cảm,giác,của,thế,nào,khi,triệu,tập,lần,này,cho,có,tên,trong,danh,sách,thấy,vinh,dự,không,phải,là,thứ,vứt,đi,ai,nghĩ,rằng,ngày,đó,giáp,sẽ,quay,đâu,nhưng,thì,luôn,tin,điều,sự,phấn,đấu,mệt,mỏi,mới,về,đầu,quân,cũng,nhìn,cặp,mắt,nghi,ngờ,hồi,nặng,trên,80,kg,lúc,thầy,văn,giám,đốc,kỹ,thuật,hagl,nửa,đùa,thật,bảo,nếu,mau,chóng,giảm,10,tốt,hơn,hết,chuyển,sang,người,mẫu,bây,giờ,gọn,gàng,chỉ,70,khá,cân,đối,với,chiều,cao,180,m,mùa,giải,v,league,2003,vừa,qua,thi,gần,như,nghỉ,trận,mục,tiêu,cố,gắng,phong,độ,nhất,để,thành,thủ,lĩnh,hàng,phòng,ngự,vn,mong,đoàn,kết,hỗ,trợ,lẫn,nhau,mọi,việc,đẹp,những,gì,khoảng,thời,gian,tiếc,nuối,cái,giá,nó,vào,sea,games,19,1997,thừa,nhận,còn,trẻ,con,suy,non,nớt,trích,thích,nổi,ra,sân,loáng,đôi,giày,đỏ,công,tử,phản,ứng,khán,giả,hiểu,cả,từng,trải,cay,đắng,nên,thương,thằng,quyến,bị,bầm,dập,kém,mỗi,tội,mang,nuông,chính,thức,chứ,ưa,ngồi,ghế,hơi,bướng,bỉnh,đánh,ỷ,bệnh,theo,cá,tính,cầu,cạnh,tranh,phân,biệt,hay,già,tất,gương,mặt,ưu,tú,giai,đoạn,hiện,nay,dấu,đáng,mừng,hệ,khẳng,định,năng,riêng,kiện,tố,cáo,cực,tại,cup,c1,đông,á,cuộc,sống,thay,đổi,yêu,gặp,họ,trân,trọng,am,dám,xã,hội,góp,phần,bộ,sạch,đồng,đều,ủng,hộ,tưởng,biết,lòng,bao,bán,quỷ,ba,mẹ,đặc,bạn,gái,chia,sẻ,thể,giới,thiệu,nét,cô,ấy,lan,sinh,1977,học,từ,phổ,chúng,quen,ty,nước,ngoài,hà,nội,ít,dịp,thăm,xảy,vụ,bên,triển,vọng,clb,chuẩn,lực,lượng,yếu,đát,nối,gót,cảng,sài,gòn,xuống,hạng,bình,luận,muốn,thực,tế,toàn,thắng,vòng,tiên,đang,dẫn,lãnh,đạo,ban,huấn,luyện,so,chắc,chắn,giàu,kinh,nghiệm,mạc,đoạt,chức,vô,địch
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07546954957114017,,,,,,,,0.12848302231776934,,,,,,,,,,,,,,,,,,,,,,,,,,0.06578619671348461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11460094047240267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12848302231776934,,,,,,,,,,0.12848302231776934,,,0.1814964950643985,0.1814964950643985,0.1814964950643985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,0.020300965963616264,,,,,,,,,,0.11262434508076138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19034835141651504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19034835141651504,,,,,,,,,,,,,,,,,,,,,,,,,0.16519245726570342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14734406632166058,0.23335263651136948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,0.06579363116891869,,,,,,,,,0.06579363116891869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05618295912212639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10249526614735427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10249526614735427,,,,,,,,,,,,,,0.10249526614735427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08894978468153263,0.08894978468153263,,,,,,,,,0.1256514196599682,0.1256514196599682,0.1256514196599682,0.10249526614735427,0.10249526614735427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,0.014210676174531388,0.06334684555795865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03396129730701308,,,,,,,,,,,,,,0.031673422778979325,,,,,,,,,,,,,,,,,,,,,,,0.0578173600429962,,,,,,,,,,,0.04672492256217839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0578173600429962,,,,,,,,,,,,,,0.0578173600429962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0578173600429962,,,,,,,0.06662192299578028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0578173600429962,0.0578173600429962,,,,,,,0.05157042321258121,,,,,0.06662192299578028,0.06662192299578028,0.06662192299578028,0.08167342277897932,0.08167342277897932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,0.011368540939625109,,,,,,,,,,,,,0.046253888034396964,0.046253888034396964,,,,,,,,,,,,,0.02533873822318346,,,,,,,,0.046253888034396964,,,,0.027169037845610467,,,,,,,,,,,,,,,,,,,,,,,,,,0.02921513874350572,,,,,,,,,,,,,,,,,,,,,,,0.05329753839662422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02533873822318346,,,,,,,,,,,,,,,,,,0.041256338570064964,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041256338570064964,0.046253888034396964,,,,,,,,,,,,,,,,,,,,,,0.041256338570064964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046253888034396964,,0.05329753839662422,0.05329753839662422,0.05329753839662422,0.05329753839662422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05329753839662422,0.05329753839662422,,,,,,,0.046253888034396964,,,,,,,,,,,,,,,,0.06533873822318345,0.06533873822318345,0.06533873822318345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,0.016424383657611036,,,,,,,0.042975352677151,0.035638216883164285,0.042975352677151,,,,,,,,,,,,0.017819108441582143,,,,,,,,0.014150540544588783,,,,,,,,,,0.014150540544588783,,,,,0.011547650198582535,,,,,,,,0.03043243619115179,0.013197259491241385,,0.03043243619115179,,,,,,0.011547650198582535,,,,,,,,0.016424383657611036,,,,0.014150540544588783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02409056668458175,,,0.016424383657611036,,,,,,,,,,,,,,,,0.027759134581575112,0.027759134581575112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02409056668458175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02409056668458175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027759134581575112,,,,,,0.027759134581575112,0.027759134581575112,,0.027759134581575112,,,,,,0.027759134581575112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027759134581575112,,,,,,,,,,,,0.027759134581575112,,,,,,,,,,,,,,,,,,,0.027759134581575112,,,,,,0.03403059282457471,0.03403059282457471,0.03403059282457471,0.03403059282457471,0.027759134581575112,0.027759134581575112,0.03403059282457471,0.03403059282457471,0.03403059282457471,0.03403059282457471,0.03403059282457471,0.03403059282457471,0.03403059282457471,0.03403059282457471,0.03403059282457471,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,0.012918796522301261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10512247280544765,,,,,,,,,,,,,,0.12113076908323686,,,,,,,,,,0.050389746321087434,,,,,,,,,,,,,,,,,,0.09376440584105675,,,,,,,,0.08495440465850615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07775610956326753,0.09376440584105675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09376440584105675,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14849713232541695,0.14849713232541695,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,,0.07933911263474032,0.06579363116891869,0.07933911263474032,,,,,,,,,,,,,,,,,,,,,0.08894978468153263,,,0.07933911263474032,,,,,0.10249526614735427,,,0.10249526614735427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10249526614735427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10249526614735427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08894978468153263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1256514196599682,0.1256514196599682,0.1256514196599682,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042231230371972434,,0.03463500688484998,,,,,,,,,,,,,,,,,,,,0.04528172974268411,,,,,,,,,,,,,,,,0.048691897905842864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15417962678132321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08882923066104036,0.08882923066104036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05702114701306286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1088978970386391,0.1088978970386391,0.1088978970386391,0.1088978970386391,0.1088978970386391,0.1088978970386391,,,,,,,,,,,,,,,,
41,,,,0.009473784116354257,0.042231230371972434,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03463500688484998,,,,,,,,,,,,,0.048691897905842864,,,,,,,0.04528172974268411,,,,,0.036952480635464115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06876056428344161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07708981339066161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07708981339066161,,,,0.08882923066104036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1088978970386391,0.1088978970386391,0.1088978970386391,0.1088978970386391,0.1088978970386391,,,,,,,,,,,
42,,,,0.010526426795949175,,,,,,0.03820031349080089,,,,0.029198904280197394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025156516523713392,,,,,0.020529155908591175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025156516523713392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07640062698160179,,,,,,,,,,,,,,,0.023461794651095796,,,,,,,,,0.049349572589466865,,,,,,,0.049349572589466865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07640062698160179,,,,,,,,,,,,,,,,,0.049349572589466865,0.049349572589466865,,,,,,,,,,,,,,,,,,,,,,,,,,0.060498831688132824,0.060498831688132824,0.060498831688132824,0.060498831688132824,0.060498831688132824,0.060498831688132824,0.060498831688132824,0.060498831688132824,0.060498831688132824,0.060498831688132824,0.060498831688132824
