,lo,ngại,trước,những,nguy,cơ,tiềm,ẩn,có,thể,gây,sụp,đổ,hệ,thống,rất,nhiều,quan,trường,học,dịch,vụ,internet,và,cả,người,dùng,cá,nhân,đã,trang,bị,cho,máy,tính,của,mình,một,vị,thần,hộ,mệnh,cái,tên,quen,thuộc,deep,freeze,với,sự,hiện,diện,dù,bạn,tàn,phá,nặng,nề,bởi,virus,spyware,hoặc,các,vọc,sĩ,quậy,tưng,registry,chỉnh,sửa,lại,thiết,lập,nhất,trọng,cài,đặt,thêm,phần,mềm,mang,hoại,thì,cũng,chẳng,gì,phải,buồn,phiền,chỉ,thao,tác,khởi,động,là,sẽ,ngay,làm,việc,ở,trạng,thái,sung,sức,như,thuở,ban,đầu,song,chính,vì,bành,trướng,mà,khiến,tay,chơi,ngứa,mắt,tung,ra,bí,kiếp,unfreezer,nhằm,hóa,giải,trong,thời,gian,chờ,đợi,theo,dõi,tập,tiếp,bộ,phim,v,s,xin,giới,thiệu,đến,đọc,chương,trình,đóng,băng,mới,mẻ,hơn,chức,năng,tương,tự,nhưng,phương,thức,linh,đó,recovery,genius,rg,cấu,hình,tối,thiểu,để,điều,hành,windows,98,trở,lên,pentium,iii,nhớ,ram,64,mb,20,không,đĩa,cứng,còn,trống,phân,vùng,muốn,được,bảo,vệ,tải,về,miễn,phí,phiên,bản,đầy,đủ,v6,1,tại,địa,www,zshare,net,download,rar,html,dung,lượng,nén,7,54,lúc,file,vào,thư,mục,nào,hạn,số,anti,cảnh,báo,phát,trojan,tr,slata,nấp,yzdll32,dll,đừng,quá,lắng,thực,chất,này,hoàn,toàn,vô,hại,nếu,tiêu,diệt,tất,hãy,lờ,đi,bằng,cách,tắt,chế,độ,khi,xong,tùy,ý,xử,lý,sau,mở,kích,hoạt,autorun,exe,giao,rồi,bấm,nút,install,hộp,thoại,tiên,xuất,hỏi,thi,ưu,hay,vừa,mất,lợi,ích,nên,cứ,no,bỏ,qua,thứ,hai,nội,khuyến,cáo,quét,chạy,scan,disk,dồn,mảnh,ổ,ổn,định,next,diễn,ba,đánh,dấu,i,agree,2,lần,liên,năm,thông,điệp,are,there,more,than,one,os,on,the,hard,khác,nhau,trên,yes,many,kiểm,mặc,is,only,kế,đưa,chọn,minimal,protect,thường,c,hđh,custom,protection,phép,nâng,cao,cửa,sổ,partition,information,miscellaneous,gt,password,nhập,mật,khẩu,quản,trị,tránh,tình,12345678,phía,bên,dưới,luôn,auto,recover,cmos,khôi,phục,prevent,hdd,o,ngăn,ngừa,xảy,cố,đáng,tiếc,bad,sector,chốc,lát,cùng,finish,bắt,tiến,tạo,điểm,sao,lưu,chuẩn,thay,đổi,hiệu,lực,khá,lâu,kiên,nhẫn,sử,dụng,start,programs,display,hint,when,startup,close,đôi,biểu,tượng,khay,đồng,hồ,check,đối,đơn,giản,settings,type,cung,cấp,3,hồi,biến,đây,đặc,biệt,ưa,thích,chủ,timer,chu,kỳ,ứng,ngày,giữ,bình,chưa,đích,hợp,apply,xác,nhận,points,thấy,duy,giờ,ghi,cụ,add,point,cần,cập,nhật,vá,select,partitions,mô,tả,description,mỗi,hủy,vậy,chuột,bất,lỡ,gặp,ưng,data,thế,hảo,df,nổi,bật,cản,tốc,chung,nền,mau,lẹ,vài,giây,gỡ,biết,khả,hẳn,nó,dễ,bài,giang,nay,hề,kíp,unrecovery
29,,,,,,,,,0.018320803879522826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007977265784478315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03664160775904565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024317226574488864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016508555536470116,,,,,,,,,,,,,,0.02772799124402224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02041289105547949,,0.04577460998893553,,,,,,,,,,,,,,,,,,,,,,,,0.03922726578447831,,,,0.032294492358967176,,,0.03922726578447831,,,,,,,,,,,,,,,,,,0.024317226574488864,0.017384453148977727,0.021593783583273234,,,,,,,,,,,,,,,,0.03922726578447831,,,,,,,,,,,,,,,,0.032294492358967176,0.032294492358967176,,,0.02591574290096953,0.05545598248804448,,,,,,,,,0.044730117629968355,0.08946023525993671,,,0.044730117629968355,,,,,,,,0.044730117629968355,0.05413730499446777,0.044730117629968355,0.03532293026546894,0.05413730499446777,0.05413730499446777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,0.024413125327432283,,,,,,,,,,,,,,,,,,,,0.02061501358387106,,,,,,,,,0.01296918750639406,,,0.012206562663716142,,,,,,,,,,,,,0.011516684577745724,,0.010886875229589062,,,0.004254541751721768,,,,,,,,,,,,,,,,,,0.018838896141583433,0.02092120841838843,,,0.011516684577745724,0.012206562663716142,,,,,,,,,,,,,0.015904041823988746,,,,,0.0276434590943675,,,,,,,,,,,,,0.018838896141583433,,,,,,,,,,,,,0.01382172954718375,,,,,,,,,,,,,,,0.01296918750639406,,,,,,,,,,0.01030750679193553,0.008365747307411575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014788261996811861,,,,0.04184241683677686,0.047712125471966245,0.014788261996811861,,0.03180808364797749,0.034447458516231655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03767779228316687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03180808364797749,,,,,,,,,,,,,,,0.009271708346121454,0.01382172954718375,0.023856062735983122,0.01296918750639406,,,,,,,,,,,,,,,,,,,,,,,,,0.017223729258115827,,0.017223729258115827,,,,,,,,0.018838896141583433,,,,0.06276362525516531,,,,,,,,,,,,,,,,,0.018838896141583433,,,0.028873229330382808,0.023856062735983122,0.03767779228316687,0.028873229330382808,0.028873229330382808,0.02092120841838843,0.028873229330382808,0.028873229330382808,0.023856062735983122,0.023856062735983122,0.023856062735983122,0.028873229330382808,0.023856062735983122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,,,,,,,0.051537533959677646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021272708758608837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04885547701206087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05443437614794531,,0.06103281331858071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04635854173060727,0.05758342288872862,,,,,,,,,,,,,,0.09419448070791717,,,,,,,,,,,,,,,,,,,0.08611864629057914,,,0.06910864773591874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11928031367991561,0.11928031367991561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,0.026156919993677447,,,,,,,,,,,,,,0.04036906316053593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023329018349119417,,,0.00911687518226093,,,,,0.04036906316053593,,,,,,,,,,,,,,,,0.04483116089654664,,,,,,,,,,,,,,,,,,,,,,0.03408008962283303,,,0.020938061576597514,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020938061576597514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026156919993677447,,,0.017040044811416515,,,,,,,,,,,,,,,,,,,,0.03168913285031113,,,,,,0.03168913285031113,0.036907991267391055,0.03408008962283303,0.036907991267391055,,,,,,,,,,,0.04036906316053593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02961799188682232,,,,,,,,,,,0.019867946455974544,,,0.02779111608513013,,,,,,,,,,,,,,,,,,,,,,,,,0.036907991267391055,,,,,,0.02961799188682232,0.03168913285031113,,,,,,,,,,,,,,,,,,,,,,,0.051120134434249544,,,,,,,,,,,,,,,,,0.051120134434249544,0.051120134434249544,0.04483116089654664,0.06187120570796316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,,,,,,,0.04935737117789612,,,,,,,,,,,,0.018216337143691162,,,,,,,,,,,,,,,,0.008802500175976072,,0.043285258796665727,,,,,,,,0.04935737117789612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028596681821759482,,,,,,0.038977026499827795,,,,,,,,,,,,,,,,,,,,,,,,0.04935737117789612,,,,,,,,,,,,,,,,,,,,,0.021325876121245924,0.017308442704989466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038977026499827795,,,,,,,,,,,,,,,0.022524569440529094,,0.025254957235274777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03563530191334309,,,,,,,,,,,,,,,,,,,,,,,0.03563530191334309,,,,,,0.038977026499827795,,,,,,,,,,,,,,,,,,,,0.059737715855964435,0.043285258796665727,0.04935737117789612,0.043285258796665727,0.08657051759333145,0.08657051759333145,0.043285258796665727,0.043285258796665727,0.059737715855964435,0.059737715855964435,0.059737715855964435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,0.01949856142428207,0.027637500370678057,,,,,,,,,,,,,,,,,,,,0.01166887561351192,,,,,,0.023684386888741624,,0.01949856142428207,,,,,,,,,,,,,,,,,,0.01800457564979858,,,,0.009632924720879473,,0.023684386888741624,,,,0.01674142867563607,,,,,,,,,,,0.013818750185339028,,,,,,,,,,,0.027006863474697874,,,,,,,,,,,,0.01232476441085554,,,,,,0.011061617436693027,,,,,0.023684386888741624,,,,,,,,,0.02132705223575483,,,,,,,0.015647240996811793,,,,,,,0.011061617436693027,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01800457564979858,,,,,0.013818750185339028,,,,0.027006863474697874,0.027006863474697874,,,,,,,,,,,,,,,,,,0.01674142867563607,0.027006863474697874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013818750185339028,,,0.02132705223575483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015647240996811793,0.01674142867563607,0.027006863474697874,,0.02132705223575483,,,,0.023684386888741624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023684386888741624,0.032686674713640916,0.027006863474697874,0.032686674713640916,0.01949856142428207,0.02132705223575483,0.06537334942728183,0.027006863474697874,0.01949856142428207,0.032686674713640916,0.032686674713640916,0.032686674713640916,0.032686674713640916,0.032686674713640916,0.032686674713640916,0.027006863474697874,0.027006863474697874,0.027006863474697874,0.032686674713640916,0.032686674713640916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,,,,,,,0.04417502910829513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04187612315319503,,,0.08966232179309327,0.08966232179309327,,,,0.05558223217026026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10224026886849909,,,,,,,,,,,,,0.03973589291194909,0.04935721961891024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07381598253478211,,,,,,,0.08073812632107186,0.08073812632107186,0.10224026886849909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12374241141592632,0.12374241141592632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05938295579775852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05329688401315731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05938295579775852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07539125207554773,,,,,,,,0.050572954615207937,0.06281827951497668,,0.050572954615207937,0.07539125207554773,,0.07074102276214943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15749034180208807,0.15749034180208807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,,,,0.018320803879522826,,,,,0.022887304994467766,0.024317226574488864,,,,,,,,,0.019326575234879118,,,,,,,,,,0.019326575234879118,,,,0.016508555536470116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022887304994467766,,,,,,,,,,,,,,,,,,,,,,0.02591574290096953,0.02041289105547949,,0.029820078419978902,0.029820078419978902,,,,,,,,,,,0.03532293026546894,,,,,,,,,,,,,0.02591574290096953,,,,,,,,0.022887304994467766,,,,,,,,,,,,,,,,,0.019326575234879118,0.03137155240279341,,,,,,,,,,,,,,0.022887304994467766,,,,,,,,0.016508555536470116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02591574290096953,,,,,,,0.024317226574488864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044730117629968355,0.05413730499446777,0.03532293026546894,0.024317226574488864,0.02591574290096953,0.02591574290096953,0.03532293026546894,0.03922726578447831,0.044730117629968355,0.05413730499446777,0.05413730499446777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01701816700688707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055286918188735,,,,,,,,,,0.08368483367355373,0.08368483367355373,,,,,,,,,,,,,,,0.0334629892296463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06889491703246331,,,,0.06889491703246331,,,,,,,,,0.06889491703246331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07535558456633373,,,,,,,,,,,,,,,,,,,,0.08368483367355373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08368483367355373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09542425094393249,0.11549291732153123,0.11549291732153123,0.11549291732153123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01109880456970896,,,,,,,,,,,,,,,,,0.03184320694882472,,,,,,,,,,,,,,,,,,,,,,0.03605668577526196,0.028400544077188856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07715614954858362,0.10915413087854835,0.020744402379115758,,,,,0.022968425094219293,,,0.054577065439274174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028400544077188856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054577065439274174,,,,,,,,,,,0.049144946456304614,0.06223320713734728,0.049144946456304614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1637311963178225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044931467629867376,0.044931467629867376,0.07532146781838994,0.07532146781838994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,,,,,,,0.03435835597311843,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03628958409863021,,,0.014181805839072558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032570318008040576,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032570318008040576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04068854221238714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030905694487071513,0.03838894859248575,,0.030905694487071513,0.04607243182394583,,0.043230625021313536,,,,,,,,,,,,0.06279632047194478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06279632047194478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0962440977679427,0.0962440977679427,0.0962440977679427,0.0962440977679427,0.0962440977679427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044387500595331426,,,,,,,,,,,,,,,,0.03803856076070625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043374659519969314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01776562800438577,,,,,,,,0.023580340920716474,,,,,,,,,,0.01874092143988278,0.015210449649839228,,,,,,,,0.034252538439242614,,,,,,0.022193750297665713,,,0.014458219839989772,,,,,0.016008296277789203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03958863719850568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034252538439242614,,,,,0.043374659519969314,0.023580340920716474,0.016857651538402643,,,0.016857651538402643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034252538439242614,,,,,,,,,,,,,,,,,,,,,,,,,,0.043374659519969314,0.03803856076070625,0.03803856076070625,0.03803856076070625,0.03803856076070625,0.03803856076070625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043374659519969314,0.043374659519969314,0.043374659519969314,0.05249678060069602,0.05249678060069602,0.043374659519969314,0.05249678060069602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14129172106187576,,,,,,,,,0.059640156839957804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15690906313791325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1291779694358687,0.1291779694358687,,,,,,,,,,,,,,,0.21654921997787108,0.21654921997787108,0.21654921997787108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,0.010131605445950487,,,,,,,,,,,0.028721323914626215,0.030515735309162496,,,,,,0.014032978079990072,0.014032978079990072,0.014032978079990072,0.006063239289373841,,,,,,,,,0.007628933827290624,0.006063239289373841,,,,0.005179154678108272,,,,,,,,,,,0.0067745203398504265,,,,,0.0025026716186598635,,,,,,,,,0.014032978079990072,,,,,,,,0.007180330978656554,,,,,0.0067745203398504265,,,,,,,,,,,,,,,,,0.008130429145402206,0.012808088505398897,0.024391287436206617,,0.00935531871999338,,,0.005747703177889514,0.011081703612696139,0.012306593187287313,,,0.012306593187287313,,,,,,,,,,,,,,,,,,,,,,,,0.02154099293596966,0.010131605445950487,,,0.014032978079990072,,,,,,,,,,,,,0.006063239289373841,0.004921027827889161,,,,,,,,0.011081703612696139,0.00935531871999338,,,,,,0.034795910580733794,,0.00467765935999669,,,,,0.005179154678108272,,,,,,,,,,,,,,,,,,,,,,,,,,0.024613186374574627,,,,,,,,,0.011081703612696139,,,,,,,,,,,,,0.014032978079990072,,,,,,,0.011081703612696139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017397955290366897,0.01626085829080441,0.00935531871999338,,0.00935531871999338,,,,0.008130429145402206,,,,,,,,,,,0.0054539460859537965,,,,,,,,,,,,,,0.012306593187287313,,,,,,,,,,,,,,,,0.020263210891900973,,,,,,,,,,,,,,,,,,,,,,,0.010131605445950487,0.014032978079990072,,,,,0.011081703612696139,,,,,,,,0.012306593187287313,,,,,,,,,,0.012306593187287313,,,0.012306593187287313,,,,,,,,,,,,,,0.010131605445950487,,,,0.03039481633785146,,,,,,,,,,,,,,,,,,,0.015257867654581248,0.01626085829080441,0.01626085829080441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014032978079990072,0.016984252547284005,0.016984252547284005,0.016984252547284005,0.016984252547284005,0.042098934239970215,0.014032978079990072,0.016984252547284005,0.016984252547284005,0.016984252547284005,0.016984252547284005,0.012306593187287313,0.016984252547284005,0.016984252547284005,0.016984252547284005,0.014032978079990072,0.016984252547284005,0.014032978079990072,0.016984252547284005,0.016984252547284005,0.014032978079990072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02113095108668175,,,,,,,,,,,,,,,,0.010210900204132243,,,,,,,,,,,,,,,,,,,,0.03549182879234847,,,,,,,,,,,,,,,,,,,,,,,,,,0.023450628965789217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02113095108668175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0522570011020275,,0.02929575039291874,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04133695021947799,,,,,,0.03549182879234847,0.033172150913241,,,0.038169700377572995,,,,,,,,,,,0.031126050015345744,0.02225210003069149,0.02764004298658974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033172150913241,0.03549182879234847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04133695021947799,0.04133695021947799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05021090020413224,,,,,,,,,,0.06929575039291874,0.05021090020413224,0.057254550566359495,0.05021090020413224,0.057254550566359495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
