,chào,hàng,bước,khởi,đầu,một,bộ,phim,tổng,giám,đốc,lê,thị,phương,thủy,tốt,nghiệp,đại,học,hợp,ngành,thư,viện,nhưng,gần,10,năm,nay,chị,lại,được,biết,đến,như,nữ,doanh,nhân,thành,đạt,với,thương,hiệu,toàn,mỹ,chuyên,sản,xuất,những,vật,dụng,bằng,inox,mới,đây,đã,bất,ngờ,làm,“chấn,động”,giới,điện,ảnh,cả,nước,khi,cho,động,thổ,xây,dựng,trường,mang,tên,“cánh,đồng,mơ,ước”,dream,field,studio,rộng,ha,chi,phí,tư,khoảng,20,triệu,usd,điều,gì,khiến,đang,phất,lên,mạnh,mẽ,số,2005,là,170,tỉ,mặt,bồn,bỗng,dưng,rẽ,ngang,sang,nghệ,thuật,thứ,bảy,mà,xem,ra,không,phải,chuyện,đùa,bởi,ngay,sau,buổi,lễ,long,trọng,diễn,ở,bình,dương,đội,ngũ,gia,thuộc,công,ty,sbs,từ,hàn,quốc,bay,đóng,đô,trên,lầu,7,của,tòa,nhà,landmark,5b,tôn,đức,thắng,quận,1,tphcm,bắt,tay,vào,việc,soạn,các,quy,chế,cụ,thể,để,kịp,bấm,máy,tiên,nhãn,trí,việt,media,dự,kiến,dài,100,tập,tháng,6,2006,đôi,mắt,to,ẩn,chứa,cái,nhìn,thông,minh,quyết,đoán,và,nụ,cười,đầy,lạc,quan,luôn,nở,môi,vị,chủ,tịch,hội,quản,trị,cổ,phần,truyền,tỏ,rất,tự,tin,nói,về,cuốn,hút,tâm,bên,cạnh,chính,tạo,nâng,cao,uy,tín,tôi,còn,tham,khá,nhiều,hoạt,tính,cộng,đi,cuộc,nghị,thảo,đàn,đó,nhận,thấy,thế,bây,giờ,tiện,chiến,lược,nhất,nó,bá,bản,sắc,văn,hóa,dân,tộc,cây,cầu,con,người,nhập,nền,xích,nhau,vốn,thích,giáo,dục,cách,bổ,sung,quả,có,hỏi,sao,kinh,ngon,trớn,chuyển,đâu,bỏ,chứ,phóng,viên,nam,hiện,dễ,kiếm,lợi,nhuận,liệu,quá,này,yếu,sử,chất,xám,ta,lực,lượng,trẻ,hệ,8x,nguồn,dồi,dào,chọn,đường,hạn,thiết,bị,móc,kế,hoạch,chúng,sẽ,“trồng,người”,qua,đào,gửi,tại,trong,vòng,ba,gối,hết,đợt,khác,bao,gồm,nhựa,chương,trình,hình,riêng,trước,truyện,tổ,chức,game,show,talk,cung,cấp,tất,đài,rủi,ro,nên,lẽ,dám,nghĩ,vừa,do,mua,sóng,chiếu,“giờ,vàng,việt”,liên,tiếp,gây,mất,niềm,khán,giả,tránh,vết,xe,đổ,đảo,ngược,thường,theo,kịch,xếp,lịch,phát,song,hành,cùng,đạo,chỉnh,tình,tiết,phản,ánh,vấn,đề,thời,sự,mỗi,ngày,chấp,nghiên,cứu,nhóm,bạn,xuyên,góp,ý,mạng,đình,cha,mẹ,ông,bà,cháu,xưa,sở,tra,“ăn”,món,mình,ngoài,nhờ,biên,viết,tưởng,rồi,nghề,đem,thăm,dò,tiến,đưa,bồi,dưỡng,thêm,a,tới,z,bốn,quay,kỹ,khu,nghỉ,hồ,bơi,sân,tennis,ôm,đồm,vậy,đủ,muốn,nơi,kết,du,hai,loại,diện,tích,dành,nội,cảnh,chiếm,70,30,ngoại,đa,tsn,thì,57,phụ,bếp,họ,chỉ,chú,cốt,mấy,ai,rảnh,thưởng,thức,đẹp,trời,trăng,mây,gió,vì,chừng,nào,hoàn,nếu,chậm,2007,360,định,tăng,720,24,cơ,hạ,tầng,nhanh,lòng,óc,khoa
28,,,,,,0.02029988470672099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01797102452884967,,,,,,,,0.02915370810860279,,,,,,,,,,0.02029988470672099,,,,,,,,,0.02029988470672099,,,,,,,,,,,,,,,,,,,,,,,,0.02915370810860279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03567867133261327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021645693252623197,,,,,,,0.02682484793073147,0.04085782601072154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05830741621720558,,,,,,,,,,,,,,,,,,,0.03567867133261327,0.03567867133261327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016002001304419873,,,,,,,,,,,,,,,,,,,,,,,0.07135734266522654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06400800521767949,,,,0.049711649412603344,0.04085782601072154,0.049711649412603344,0.04085782601072154,0.03567867133261327,0.049711649412603344,0.049711649412603344,0.049711649412603344,0.049711649412603344,0.049711649412603344,0.049711649412603344,0.049711649412603344,0.049711649412603344,0.049711649412603344,0.04085782601072154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,0.015337690667300306,,0.014598588622707591,,,,,,,,,,,,,,,,,,,,,,,0.02026766288099711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022027246126499887,,,,,,,,,,,0.024180801971123364,,,,,,,,,,,,,,,,,,,,,,,,0.02026766288099711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009143166201681882,,,,0.024180801971123364,,,,,,,,,,0.03087035743032294,,,,,,,,,,,0.022027246126499887,,,,,,,,0.026957218340196695,,,,,,,,,,,,,,0.04601307200190091,,,,,,,,,,,,,,0.03087035743032294,,,,,,,,,,,,,,0.026957218340196695,,,,,,,,,,,,,,0.011424551577174053,,,,,,,,,,,,,,,0.03087035743032294,0.06174071486064588,,,,,,,,0.026957218340196695,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04836160394224673,0.04836160394224673,,,,,,,0.03087035743032294,,0.024180801971123364,,,,,,,,,,,,,,,,,,,0.037559912889522526,0.026957218340196695,0.026957218340196695,0.11267973866856758,0.037559912889522526,0.037559912889522526,0.037559912889522526,0.03087035743032294,0.037559912889522526,0.037559912889522526,0.037559912889522526,0.037559912889522526,0.037559912889522526,0.037559912889522526,0.037559912889522526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,0.017287802316364252,,,,,0.052169793457499725,,,,,,,,,,,,,,,0.052169793457499725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03632610947518493,,,,,,,,,,,,,,0.03414754709843624,,,,,,,,,,,,,,,,,,,0.052169793457499725,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04447884421127667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057270320457923754,,,,,0.06384604343730796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06384604343730796,,,,,,,0.03632610947518493,,,,,,,,,,,,,,,,,,,,,,,,,0.06384604343730796,,,,,,,,,,,,,,,,,0.027058148472254333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057270320457923754,,,,,,,,,,,,,,,,,,,,,0.06384604343730796,0.06384604343730796,,,,,,,,,,,,,0.08895768842255335,0.07311400444023854,0.07311400444023854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,,,,0.02052926525068255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04313725500178211,,,,,,,,,0.04313725500178211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028734197415639984,,,,,,,,,,,,,,0.0758171765818032,,,0.05281862750089105,0.06195162973078093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04919413081478563,,,,,,0.1516343531636064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0758171765818032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06800850554378446,0.06800850554378446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1056372550017821,0.1056372550017821,0.08682288027278327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,0.02723855067381436,,0.014430462168415465,,,,,,,,0.019435805405735192,,,,,,,,,,,,,,,,,0.016570549804201112,,,,,,,,0.023785780888408846,,,,,,,0.021336001739226496,0.015433452804638629,0.015433452804638629,,,,,,,,,,,,,,,,,,0.03576646390764196,0.023785780888408846,,,,,,0.01272163519353507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019435805405735192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014430462168415465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019435805405735192,,,,,,,,,,,,,,,,,,,,,,,0.021336001739226496,,,,,,,,,,,,0.016134999179438617,,,,,,,,,,,,,,,,,,,,,,,,,0.05830741621720558,,,,,,,,,,,,,,,,,,,,,,0.013533256471147328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021336001739226496,0.021336001739226496,0.020160973371483624,,,,,,,,0.01788323195382098,,,,,,,,,,,,,,0.023785780888408846,,,,,,,,,,,,,,,,,,,0.05447710134762872,,,,,,,0.02723855067381436,,,,,,,,,,,,,0.021336001739226496,0.08534400695690599,,,,,0.02723855067381436,,,,,,,,,,,,,,,,,,,,,0.02723855067381436,,,,,,,,,,,,,,0.02723855067381436,0.06628219921680445,0.033141099608402225,0.06628219921680445,0.033141099608402225,0.033141099608402225,0.033141099608402225,0.033141099608402225,0.033141099608402225,0.033141099608402225,0.02723855067381436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03800186790186958,,,,,,,,,,,,,,,,,0.041301086487187284,,,,,,,0.03800186790186958,,,,,,,,,,0.07600373580373916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045339003695856306,,,0.0505447843878688,0.0505447843878688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0505447843878688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045339003695856306,,,,,,,0.03800186790186958,,,,,0.017143436628153527,,,,,,,,0.041301086487187284,,,,,,,,,,,,,,,,,,,,,,,,,,0.032796087209857085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05788192018185551,,,,,,,,0.02142103420720135,,,,,0.041301086487187284,,,0.03800186790186958,,,,,,,,,,,,,,0.0505447843878688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05788192018185551,,,,,,,,,,,0.07042483666785473,0.07042483666785473,0.07042483666785473,0.07042483666785473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,0.03834422666825076,,,,,,,,,,,,,,,,,,,,,0.046949891111903154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055068115316249715,,,,,,,,,0.06739304585049173,0.06739304585049173,,,,,,0.0604520049278084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05066915720249277,,,,,0.022857915504204705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03834422666825076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02856137894293513,0.0302260024639042,,,,0.055068115316249715,,,,,0.0604520049278084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07717589357580736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07717589357580736,,,,,,,,,,,,,,,,0.09389978222380631,0.09389978222380631,0.09389978222380631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,0.045339003695856306,,,,,,0.013686176833788366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025458951415870366,,,,,,0.032796087209857085,0.032796087209857085,,,,,,,,,,,,,,,,,,,,,,,,,0.08110042435878607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05788192018185551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09067800739171261,,,,,,,,,,,,,,,,,0.045339003695856306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03800186790186958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041301086487187284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05788192018185551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07042483666785473,0.0505447843878688,0.07042483666785473,0.07042483666785473,0.07042483666785473,0.07042483666785473,0.07042483666785473,0.07042483666785473,0.07042483666785473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,0.027372353667576732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054066949572524045,,,0.1010895687757376,0.07600373580373916,0.1010895687757376,0.1010895687757376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1010895687757376,,,0.09067800739171261,0.1010895687757376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09067800739171261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14084967333570947,0.14084967333570947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,0.02760784320114055,,0.013138729760436832,,,,,,,,,,,,0.055566643374581295,,,,,,0.04852299301235405,,,,,,,,,,,,0.04852299301235405,,0.024440593359235555,,,,,,,,,,,,,,0.04852299301235405,,,,,,,,,,0.039649043027699796,,,0.02760784320114055,,,0.055566643374581295,0.04852299301235405,0.025952135794811544,,,,,,,,,,,0.055566643374581295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01645769916302739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02760784320114055,,,,,,,,,,,,,,,,,,0.055566643374581295,,,,,,,,,,,,,,,,,,,,,,,,0.020564192838913295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055566643374581295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055566643374581295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055566643374581295,0.06760784320114055,0.06760784320114055,0.06760784320114055,0.06760784320114055,0.06760784320114055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07080186254946391,,,,,,,,,,,,,,,,,,,,,,0.07080186254946391,,,0.049299720002036695,0.06514605926034785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07772400633575366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09922614888318088,,,,,,0.08664820180777509,0.08664820180777509,0.09922614888318088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03886200316787683,,,,,,,0.06514605926034785,,,,,,,,,,,,0.06514605926034785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08664820180777509,0.1207282914306081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,,0.012633394000420031,,,,,,,,,,,,,,,,,,,,,,0.03250377076977911,,,,,,,,,,,,,,,,0.030273311270637312,0.030273311270637312,,,,,,,,,,,,,,,,,,,,0.02654600307801976,,,,,0.02495397672578033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017682583025009222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04665672405034044,0.028305906561122647,,,,,,,,,,,,,,,,,,0.01582471073368018,0.04665672405034044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019773262345108938,0.02092569401347214,,,,,,,,,,,,,,,,,,,0.03507864729403346,,,,,,,,,,,,,,,0.04665672405034044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04665672405034044,,,,,,,,,,,,,,,,,,0.06500754153955822,0.06500754153955822,0.06500754153955822,0.05342946478325125,0.09331344810068087,0.06500754153955822,0.06500754153955822,0.06500754153955822,0.04665672405034044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,,0.009660830706203553,,,,,0.014576854054301395,,,,,,,,,,,,,,,,,,,,0.016002001304419873,,0.017839335666306636,,,,,,,,,,0.016002001304419873,,,0.014576854054301395,,,,,,,,,,0.010149942353360496,,,,,0.017839335666306636,,,,,,,,,0.009541226395151302,,,,,,,,,,,,,,,,,,,0.014576854054301395,,,,,,,,,,0.020282962881628223,,,,,,,,,,,,,,,0.016002001304419873,,0.012427912353150836,,,,0.02042891300536077,,,,,,0.017839335666306636,,,,,,,0.014576854054301395,,0.014576854054301395,0.017839335666306636,,,,0.017839335666306636,,,,,,,0.03567867133261327,,,,,,,,,,,,,,,,,,,,,0.013412423965365735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017839335666306636,0.010822846626311599,,,,,,0.016002001304419873,,,,,,0.016002001304419873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011575089603478972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013412423965365735,,,0.02042891300536077,,,,,,,,,,,,0.017839335666306636,,,,0.03567867133261327,,,,,,,,,,,,,0.016002001304419873,0.016002001304419873,,,,,,,,0.016002001304419873,,,,,,,,,,,,,,,,,,,,,0.017839335666306636,0.017839335666306636,,,,,,,,,,,,,,,0.02042891300536077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02042891300536077,,,,,,,,,,,,0.03567867133261327,,,,0.017839335666306636,0.024855824706301672,0.024855824706301672,0.02042891300536077,0.024855824706301672,0.049711649412603344,0.024855824706301672,0.024855824706301672,0.049711649412603344,0.024855824706301672,0.024855824706301672,0.024855824706301672,0.024855824706301672,0.024855824706301672,0.024855824706301672,0.024855824706301672,0.024855824706301672,0.024855824706301672,0.024855824706301672,0.024855824706301672,0.024855824706301672,0.024855824706301672,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,0.00821170610027302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015275370849522222,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022801120741121752,,,,0.03244016974351443,,,0.030326870632721284,0.022801120741121752,0.030326870632721284,0.030326870632721284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024780651892312374,,,,,,,,,,,,,,,,0.027203402217513786,,,,,,,,,,,,,,,,,,,,,,0.05440680443502757,,,,,,0.027203402217513786,0.03472915210911331,,,0.027203402217513786,0.024780651892312374,,,,,,,,,,,0.05440680443502757,0.03472915210911331,0.03472915210911331,,,,,,,,,,,,0.024780651892312374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010286061976892118,,,,,0.027203402217513786,,,0.04956130378462475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012852620524320811,0.027203402217513786,,,,,,,,,0.027203402217513786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030326870632721284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030326870632721284,,,,,,,,,,,,,,,,0.030326870632721284,,,,,0.03472915210911331,0.06065374126544257,,,,0.030326870632721284,,,,,,,,,,,,,,,,,,,,,,0.04225490200071284,0.04225490200071284,0.03472915210911331,,,,,,,,,,,,,,,
44,,,,,0.02537770933066168,,,0.011326491172790372,,,,,,,,,,,,,,,,,,,0.029141311724629543,,,0.029141311724629543,0.03144982171189207,,,,,,0.03752193409312246,,,0.021069477033823752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04790227877119077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04790227877119077,,,,,0.02537770933066168,,,,,,,,,,,0.04790227877119077,,,,,,,,,,0.03752193409312246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03144982171189207,,,,,,,,,,,,,,,,,,,,,,,0.03752193409312246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02379986482856944,,,,,,,,,,,,,,,,,,,,,,,,,,0.041830166389960385,,,,,,,,,,,,0.041830166389960385,,0.03752193409312246,0.03752193409312246,,0.01876096704656123,,,,0.034180209506637756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041830166389960385,0.041830166389960385,,,,,,,,,,,,,,,,,,,,,,0.04790227877119077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04790227877119077,,,,,,,,,,,,,,,,,,,,,,0.05828262344925909,0.05828262344925909,0.05828262344925909,0.05828262344925909,,,,,,,,,,,
