,quá,ít,các,em,thiếu,nhi,nô,nức,đến,rạp,măng,non,xem,kịch,rối,trong,thời,buổi,game,online,trò,chơi,điện,tử,phát,triển,ồ,ạt,như,hiện,nay,với,vô,số,những,bạo,lực,kích,động,thì,nhiều,bậc,cha,mẹ,đang,cố,tìm,sân,điểm,sinh,hoạt,văn,hóa,nhất,là,khấu,dành,cho,để,đưa,đi,tránh,tình,trạng,con,cái,suốt,ngày,“nhốt,mình”,thế,nhưng,“điểm,sáng”,idecaf,nhà,ở,một,quận,huyện,của,tphcm,đã,và,gầy,dựng,đội,tuy,nhiên,đa,này,chỉ,mang,tính,phong,trào,tự,chủ,yếu,theo,“mùa”,có,được,mạnh,chưa,thể,đáp,ứng,hết,nhu,cầu,giải,trí,càng,cao,4,trung,tâm,“tuổi,xanh”,tân,bình,“one,two,three”,7,“tò,tí,te”,bè,“cá,cơm,con”,11,“búp,bê”,1,ngọc”,“nụ,cười”,phần,bản,còn,vay,mượn,từ,truyện,nước,ngoài,về,lâu,dài,chúng,ta,rất,cần,cuộc,vận,sáng,tác,nào,hạn,chế,khan,hiếm,nay…”,giả,đạo,diễn,trẻ,hoàng,duẩn,người,làm,rằng,bên,cạnh,sự,quan,việc,thực,vở,chương,trình,từng,lứa,tuổi,khi,đó,nhận,thức,khác,nhau…,lúc,cơ,hội,lại,chuyển,qua,chuyên,nghiệp,thành,phố,đơn,vị,nghệ,thuật,nhảy,vào,khai,thác,mảnh,đất,khá,màu,mỡ,sớm,thu,công,định,ca,múa,nhạc,“ngày,xửa,xưa”,10,đặc,biệt,hai,9,ra,năm,2005,tạo,nên,“cơn,sốt,vé”,xưa,10”,aladin,và…,đủ,thứ,thần,24,suất,phục,vụ,khoảng,000,lượt,khán,tiếp,nữa,giám,đốc,huỳnh,anh,tuấn,phấn,khởi,“chúng,tôi,mừng,ủng,hộ,trăn,trở,lớn,mới,nội,chứ,gì,vùng,ven,ngoại,sẵn,muốn,nơi,miễn,phí,nghèo,khó,giá,hỗ,trợ,kinh,mỗi,3,triệu,đồng,sàng,em…”,xiếc,tiết,mục,cũ,sở,tạm,bợ,trên,địa,bàn,đoàn,phù,hợp,tế,cạn,loại,hình,hầu,phải,nsưt,đức,trưởng,chi,100,dàn,xong,rồi,không,hồi,vốn,cách,mấy,“truyền,thuyết,nêaki”,“thánh,gióng”…,thêm,“đại,doanh”,nằm,thuận,lợi,193,nam,kỳ,nghĩa,bất,tiện,giữ,xe,nghỉ,chân,trước,chẳng,trách,2004,nhật,hàng,tuần,thay,vì,2,đây,đúng,giờ,đinh,thiên,phó,ty,hoa,phượng,đỏ,thường,xuyên,trường,mầm,5,biết,“nếu,tốt,hơn,ghế,20,lượng,rối”,mặc,dù,gần,gắng,ngũ,viên,chỉnh,trang,bạt,tại,23,chăm,chút,vẫn,sức,hấp,dẫn,lôi,kéo,đông,đảo,mà,đầu,tư,sĩ,hồ,nói,“hiện,tương,xứng,cấp,trả,lương,17,tỷ,cán,bộ,nhân,14,300,trải,tiền,thoại…,nếu,sẽ,qui,mô,hoành,tráng,hơn”,điều,đáng,ngơi,an,tập,luyện,“tạm,trú”,kiện,tất,cả,vật,chất,chỉ…,“an,cư”,sao,“lạc,nghiệp”,cũng,lai,sắc,thấy,vậy,hiển,nắm,bắt,lần,tiên,kết,giữa,dịp,giáng,ngay,vé,hát,bán,phú,nhuận,“bà,bầu”,hồng,vân,làng,“xứ,tiên”,biểu,“sau,mắt,tay,tết,“sơn,tinh,thủy,tinh”,mùa,hè,2006,sài,gòn,“ông,phước,sang,quy,rộng,rãi,nhi”,xã,khánh,đề,án,tài,quốc,tỉnh,thân,nhi…”,riêng,lẻ,hoạch,chiến,lược,đại,thiết
25,,,,,,,,,0.021277928425619826,,,,,,,,,,,,,,,,,,,,0.01997057155245768,,0.02827714409600537,,,,,,,,,0.021277928425619826,,,,,,,,,,,,,,,,,,0.015795484818793736,,,,,,,,,,0.021277928425619826,,,,,,,,,,,,,,,,,,,,,,,,0.018787923405079822,,,,,,0.03134028608594447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03134028608594447,,,,,,,,,0.03134028608594447,,,,,,,,,,,,,,,,,,,,,,,0.02535414281329787,,,,,,,,,,,,,,,,,,,,,,,,,0.03994114310491536,,,,,,,,,,,,,,,0.026309107255782147,,,,,,,,,,,,,,,,,,,,,,0.026309107255782147,,0.015795484818793736,,,0.02857142857142857,,,,,,,,,,,,0.06268057217188894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03994114310491536,,,,,,,,,,,,,,,0.017708250236811256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03994114310491536,0.04854200012388625,0.04854200012388625,0.04854200012388625,0.03994114310491536,0.03994114310491536,0.03994114310491536,0.04854200012388625,0.03994114310491536,0.04854200012388625,0.03994114310491536,0.03994114310491536,0.03490996427475304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,0.01378003185169838,,,,,,,,,0.03593672792989283,,,,0.020557941304000554,,,,,,,,,,,,,,0.009375257724247436,,0.025113881303581238,,,,,,,,,,,,,,,,,,,,0.03593672792989283,,,,,,,,0.029411764705882353,,,,,,,,,,,,,,,,,,,,,,,0.027082904528011036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014554412402355705,,,,,,,,,,,,,,,,,,,,,0.02190374984990276,0.029411764705882353,0.023408235804237506,0.02190374984990276,,,,,,,,,,,,,,0.029411764705882353,,,,,,,,,,,,,,0.016260057901699435,,,,,,,,,,,,,,,,,,0.029411764705882353,,,,,,0.032262059206119305,0.032262059206119305,,0.04111588260800111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029411764705882353,,,0.032262059206119305,,,,,,,,,,,,,,,0.032262059206119305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0499697060098829,0.0499697060098829,0.0499697060098829,0.0499697060098829,0.0499697060098829,0.0499697060098829,0.0499697060098829,0.0499697060098829,0.0499697060098829,0.0499697060098829,0.0499697060098829,0.0499697060098829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,0.008362695005532234,0.008874895511412526,,,,,,,0.028775586061011726,,0.03873679739302462,,,,,,,,,,,,,,,,,,,0.01727631152055565,,,,,,,0.02184281263550059,,,,,,,,0.034278437906501764,,,,,,,,,0.01727631152055565,,0.03125,0.04368562527100118,,,,,,,,,,,,,,,,,0.014641283842429529,,,,,,,,,,,,,,,,,,,,,,,,0.02228420771961329,0.011773459675065611,,,0.026683498885055064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02487125054200235,,,,,,,,,,,,,,,,0.013865546851022273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01727631152055565,,,,,,,,,,,,,,,,,,0.03125,0.038182773425511136,0.038182773425511136,,,,,,,,,,,,0.026683498885055064,,,,,,,,,,,,,,,,,,,,,,,,,0.03125,,,,,,,,,,,,,0.038182773425511136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038182773425511136,0.053092812635500586,0.04368562527100118,0.07636554685102227,0.053092812635500586,0.053092812635500586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,0.04460104002950525,0.047332776060866805,,,0.12412124914944897,,,,0.15346979232539587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20364145826939273,0.20364145826939273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,0.011635053920740499,0.01234768071153047,,,,,,,0.040035597997929356,,,,,,,,,,,,,,,,,0.013859076635844035,0.02151521833391713,,,,,,,,,,,,,,,,,,,,,,,,0.02859031822512147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02859031822512147,,,,,,,,,,0.03100411508815762,0.016380465634873893,,,,0.040035597997929356,0.040035597997929356,,0.037124868013989655,0.037124868013989655,,,,,0.06078000037704512,,,,,,,,,,,,,,,,,,,,,0.047691739696002454,,,,,,,,,,,,,,,,0.03460347901495979,0.053123858678972014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043478260869565216,,,,,,,,,,,,,,,,,,,,,0.03237945629985625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06078000037704512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06078000037704512,0.07386826105808778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,0.02245899399883842,,,,,,0.017048048886244362,,,,,,,,,,,,,,,,,,0.013483950455067825,,,,,,,0.017048048886244362,,,,,0.02675390275629406,,,,,,,0.029801189015033085,,,,,,,,,,,,,,,,,,,,,,,,0.02245899399883842,0.011427343486774266,,,,0.015116798982643755,,,,0.024390243902439025,0.024390243902439025,,,,,,,,,,,,,,,0.008696276183263723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010821890225188115,0.034096097772488725,,,,,,,,,,0.020826145471262488,,,,,,,,,,,,,,,,,0.02245899399883842,,,,,,,,,,,,,,,,,,,,,,0.024390243902439025,,,,,,,,,,,,0.02245899399883842,,0.013483950455067825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01816408524138278,,,,,,,,,,,,,,,,,,,,,,,,0.020826145471262488,0.024390243902439025,0.024390243902439025,,,,,,,,0.015116798982643755,,,,,,,,,,,,,,0.02675390275629406,,,,,,,0.029801189015033085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034096097772488725,,,,,,,,,,,,,,,,,,,,,,,0.041438292788683384,0.041438292788683384,0.034096097772488725,0.034096097772488725,0.041438292788683384,0.05350780551258812,0.041438292788683384,0.034096097772488725,0.041438292788683384,0.029801189015033085,0.034096097772488725,0.041438292788683384,0.041438292788683384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.034948500216800946,,0.011713027073943623,0.01861818737241735,0.006690156004425788,0.007099916409130021,,,0.01861818737241735,0.023020468848809383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01382104921644452,0.021346799108044053,,,,,,,,,,,,0.023020468848809383,,,,,,,,,,,,,,,0.025,,0.027422750325201414,0.025,,,0.016439432979444845,,,,,,,,,,0.008913683087845316,,,0.01549471895720985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016439432979444845,,,,,,,,,,,,,,,,,,,0.027422750325201414,0.027422750325201414,,,,,,,,,,,,,,,0.021346799108044053,,0.021346799108044053,,,,,,,,0.01989700043360188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027422750325201414,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01861818737241735,,,,,,,,,,,0.021346799108044053,,,,,,0.023020468848809383,,,,,,,,0.025,0.025,,,,,,,,,,,,,,,,,,,,,,0.027422750325201414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034948500216800946,0.042474250108400474,0.03054621874040891,0.03054621874040891,0.042474250108400474,0.042474250108400474,0.042474250108400474,0.042474250108400474,0.03054621874040891,0.01989700043360188,0.023020468848809383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017673215060003356,,,,0.01584633925831117,,,,,,,,,,,,,,,,,0.043637455343441295,,,,,,,0.030495427297205786,,,,,,,,,,,,,,,,,,,,,,,0.022135312796014068,,,,,,,,,,,,,,,,,,,,0.012733832982636164,,,0.022135312796014068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030495427297205786,,,,,,,,,,,,,,,,,,,,,,0.02659741053202478,,,,,,,,,,,,,,,,,,,,,0.0499264288811442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039175357607430586,0.039175357607430586,,,,,,,,,,,,,,0.02659741053202478,,,,,,,,,,,,,,,,,,,,,,,,0.06099085459441157,0.03571428571428571,0.03571428571428571,,,,,,,,0.022135312796014068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043637455343441295,0.043637455343441295,,,,,,0.02842428633371697,0.03288638406972769,0.0499264288811442,0.06067750015485781,0.0499264288811442,0.06067750015485781,0.0499264288811442,0.06067750015485781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0345526230411113,,,,,,,,,,,,,,,,,,,,,,,,0.0345526230411113,,,,,,,,,,,,,,,,,,,,0.029282567684859057,,,,,,0.04654546843104337,,,,,,,,0.041098582448612114,,,,,,,,,,,0.023546919350131222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05336699777011013,,,,,,,,,,,,0.06855687581300353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06855687581300353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10673399554022026,,,,,,0.05755117212202345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07636554685102227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07636554685102227,0.08737125054200236,0.08737125054200236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,,,,,,0.04738779690413687,,,,,,0.011846949226034218,0.0054026908919392,,,,0.009370202858606454,,,,,,0.012622499913503286,0.011846949226034218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007941035304368557,,,,,,,,0.01694915254237288,,,,,,,,,,,,,,,,0.006043174974810384,0.0063856052474932125,,,,,,0.020709300840955194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011145378291149049,,,,,0.013489491819391105,,,,,0.013489491819391105,,,,,,,,,,,,,,,,0.0075202965971646225,,,,,,,,,,,,0.008387288503052441,,,,,,,,,,,0.01859169513572977,,,,,0.01560709752461653,,,,,,,,,,,,,,,,,,,,,,0.01694915254237288,,,,,,,,,,,,,,0.009370202858606454,0.023693898452068436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01447240617494512,,,,,,,,,,,,,,,,,,0.02894481234989024,,,,,,0.01560709752461653,,,0.020709300840955194,0.05577508540718931,,,,,,,,,,,,,0.010504894208277864,,,,,,,,0.01859169513572977,,,,0.020709300840955194,,0.01859169513572977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020709300840955194,,,,,,,,,,0.03718339027145954,,0.023693898452068436,,,,,,,,,,,,,,,,,,,,,,,0.020709300840955194,0.023693898452068436,0.023693898452068436,0.028796101768407096,0.05759220353681419,0.028796101768407096,0.028796101768407096,0.028796101768407096,0.028796101768407096,0.028796101768407096,0.028796101768407096,0.028796101768407096,0.028796101768407096,0.023693898452068436,0.012622499913503286,0.028796101768407096,0.023693898452068436,0.023693898452068436,0.023693898452068436,0.028796101768407096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0164950007226698,,,,,,,,,,0.02329900014453396,,,,,0.03656366710026855,,,,,,,,,0.02191924397259313,,,,0.0284623988107254,,,,,,,,,,,,,,,,,,,0.03123473886384966,,,,0.0206596252762798,,,,,,,,,,,,,,,,,,,,0.023769821567587508,0.012558356986736652,,0.0206596252762798,0.0284623988107254,,,,,,,,,,,,0.04072829165387855,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03656366710026855,,,,,,,,,,,,,,,,,,,,,,,0.014789916641090424,,,,,,,,,,,,,,,,,,,,,,,,,,0.03656366710026855,,,,,,,,,,,,,,,,,,,,,,,,,0.04072829165387855,,,,,,,,,,,,,0.018428065621926025,,,,,,,,,,,,,,,,,,,,,,,0.04659800028906792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0284623988107254,,,,,,,,,,0.0206596252762798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04659800028906792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04659800028906792,,,,,,,,,,,,,,,,,,,,,,,,0.03656366710026855,0.05663233347786729,0.05663233347786729,0.05663233347786729,0.05663233347786729,0.05663233347786729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,0.02912375018066745,,,,,,,,,,,,,,0.013281615109350534,,,,,,,,,,,,,,,0.033161667389336465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045704583875335686,,,,,,,,,,,,,,,,,,,,,,,,0.041666666666666664,,,,,,,,,,,,0.03836744808134897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05091036456734818,0.0582475003613349,0.0582475003613349,,,,0.025824531595349746,,,,,,,,0.045704583875335686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05091036456734818,,,,,,,,,,,,,,,,,,,,,,,,,,0.045704583875335686,,,,0.05091036456734818,0.0582475003613349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045704583875335686,,,,,,0.07079041684733411,0.07079041684733411,0.0582475003613349,0.0582475003613349,0.07079041684733411,0.07079041684733411,0.07079041684733411,0.07079041684733411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,0.007232601085865716,0.00767558530716759,,,,,,,,,,,,,,,,,,,,,,,0.009445540599135391,0.004307550846275849,0.006687162455136406,0.01153881032867246,,,0.0059959121517934155,,,,,0.010063885066171539,0.018891081198270782,,,,0.01075513536951453,,,0.007470837414294335,,,,,,,0.017772359977778214,0.00790576556796192,,0.01494167482858867,,,,,,,,,,,,,0.012443496675032098,,,,,,,,,,,0.008375523760653973,,,,,,,,,,,,,,,,,0.016511469589410223,,,0.009636414149021964,0.010182451610867557,,0.02512657128196192,0.01153881032867246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008886179988889107,,,,,,,,,,,,,,,,,,,0.014823108283892656,0.014823108283892656,,,,,,,,,,,,,,,0.01153881032867246,,0.01153881032867246,0.006687162455136406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018891081198270782,0.018891081198270782,0.018891081198270782,0.018891081198270782,,0.018891081198270782,0.018891081198270782,,,,,,,,,,,,,,,,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016511469589410223,,,,,,,,,0.010063885066171539,,,,,,,,,,,0.01153881032867246,,,,,,0.012443496675032098,,,,,,,0.02307762065734492,0.013513513513513514,0.013513513513513514,,,,,,,,0.008375523760653973,,,0.014823108283892656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016511469589410223,0.016511469589410223,,,,,,0.02151027073902906,0.024886993350064196,,,,,0.018891081198270782,,,,,,,,,,,,,,,,0.010063885066171539,,,,,,0.02964621656778531,,,,,,,,0.018891081198270782,0.018891081198270782,,,,,0.022959054112648904,0.022959054112648904,0.018891081198270782,0.022959054112648904,0.022959054112648904,0.022959054112648904,0.022959054112648904,0.022959054112648904,0.022959054112648904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,0.011150260007376312,0.011833194015216701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02739905496574141,,,,,,,,,,,,,0.031030312287362243,,,,,,,,,,,,,,0.025824531595349746,,,,,,,0.041666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019521711789906037,0.019521711789906037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03836744808134897,0.03836744808134897,0.041666666666666664,0.05091036456734818,,,0.045704583875335686,0.03836744808134897,,,,0.0582475003613349,0.041666666666666664,0.0582475003613349,0.0582475003613349,0.0582475003613349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0582475003613349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05091036456734818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045704583875335686,,,,,,,,,,,,,,,,,,,,,,,0.07079041684733411,0.07079041684733411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,0.0068616984660777305,0.007281965547825662,,,,,,,,0.015000683385363641,,,,,,,,,,,,,,,,0.008173301605754175,0.012688462094361384,,,,,,,,,,,,,,,,,,,0.03132945511836811,,,,,,,,,,,,,,,,,,0.01909557679222292,,,,,,,0.023610737280830133,,,,,,0.015000683385363641,,,0.01909557679222292,,,,,,,,,,,,,,,,,,0.009142239064456733,,,,,,,,0.02189415293132723,0.02189415293132723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011376858954684942,,,,,,,,,0.02189415293132723,,,0.02537692418872277,,0.012013361101480638,0.012013361101480638,,,,,,,,,,,,,,,,,,,,,,,,,0.023610737280830133,,,,,,,,,,,,,,,0.023610737280830133,0.023610737280830133,0.02564102564102564,,,,,,0.02564102564102564,0.01417543509378925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02189415293132723,,,,,,,,,,,,0.028125897769437344,0.028125897769437344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03584461560697533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020407179931899364,,,,,,,,,,,,,,,,,,,,,,0.01909557679222292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435633334445133,0.03584461560697533,0.03584461560697533,0.03584461560697533,0.03584461560697533,0.0435633334445133,0.03584461560697533,0.03584461560697533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
