,kể,khổ,chuyện,chụp,ảnh,thời,trang,dương,yến,ngọc,muốn,kiếm,tiền,chẳng,dễ,người,mẫu,hay,các,sao,lên,dù,đài,quý,phái,thế,nào,cũng,phải,lao,động,như,ai,hãy,nghe,những,trong,cuộc,về,hậu,trường,của,bức,mỹ,miều,xuân,lan,ngán,chi,làm,việc,với,voi,để,có,một,bộ,cưới,thật,hoàn,hảo,đã,bay,ra,hà,nội,trước,ê,kíp,2,3,ngày,trời,chỉ,quen,da,tay,bị,trày,xước,tuần,sau,mới,lành,thú,là,ban,đầu,rất,sợ,vì,nó,to,quá,lại,xù,xì,ko,cẩn,thận,quăng,cho,mình,cái,chết,chơi,nhưng,đó,nhờ,mọi,trấn,an,nên,đủ,can,đảm,tốt,lần,hình,khác,đáng,nhớ,tuyết,nhân,tạo,toàn,bọt,xà,bông,ngồi,từ,sáng,đến,tối,bột,xịt,hết,cả,vào,mặt,miệng,mà,mùi,nặng,thì,đều,biết,cảm,giác,đông,cứng,đứng,mãi,tư,10,phút,kinh,khủng,lắm,cực,đam,mê,được,lúc,bình,minh,tức,khoảng,chừng,6,giờ,dậy,4,điểm,tóc,và,canh,khi,ló,rạng,nhảy,vô,kịp,bấm,máy,lia,lịa,đẹp,ngoài,cơ,thể,mềm,mại,ống,kính,kết,hợp,ánh,mắt,nét,thần,suốt,vậy,buổi,dài,nhất,kéo,7,12,đêm,năm,2000,nghề,nhiếp,gia,phương,thấy,say,rửa,cuộn,phim,hỏng,lé,rõ,sự,thất,vọng,tham,hôm,may,mắn,hội,nhà,thành,nguyễn,rừng,xuống,biển,nằm,trên,trăng,chạm,tôi,quỳnh,thy,cộng,ngâm,nước,phan,thiết,5,chiều,9,chịu,bây,mấy,vẫn,thích,tấm,chuyên,nghiệp,dầm,mưa,dãi,nắng,thức,khuya,sớm,tiếng,trưa,sưu,tập,võ,việt,chung,theo,giỏi,tìm,góc,độ,quan,trọng,hơn,hướng,dẫn,thực,hiện,ý,đồ,dĩ,nhiên,đôi,bó,đành,ca,sĩ,nhật,tinh,anh,cứ,chờ,nữ,thông,thường,nam,giới,nhanh,cần,15,30,chuẩn,xong,xuôi,nếu,họ,mất,gần,đồng,hồ,rồi,bố,trí,20,hàng,mệt,mỏi,lay,lất,tươi,tắn,trở,đóng,tờ,báo,khó,tính,xảy,cười,đơ,tống,bạch,thuỷ,đi,diễn,thủy,vừa,bìa,số,tạp,chí,tới,hào,hứng,đợi,lâu,héo,rũ,riêng,gian,đứt,bắt,tận,11,nguyên,chục,rã,rời,qua,nhiều,luôn,tự,hưng,phấn,tiên,căng,thẳng,thậm,ngủ,kế,khá,nổi,lê,khoa,ổn
20,,,,0.014688682138486146,,,,,,0.042614617057585395,,,,,,0.014041219007371614,,,,,,,,,,,,,,,,,,,,0.025256714898474805,,,,,,0.021307308528792698,,,,,,,,,,,,,0.026342725400072896,0.016002047849225987,0.021307308528792698,,,,,0.05051342979694961,,,,,,,,,,,,,,,,,,,,,,,,0.012361545851997441,,,0.03424153813943711,,,,,,0.025256714898474805,,,,,,,,,,,,0.019739958610476838,0.023116681221511972,,,,,,,,,,,0.02178483968655744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03125262705026822,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021307308528792698,,,,,,,,,,,,0.027875904439233087,,0.03601185026798934,,,,,,,,,,,,,,0.025256714898474805,,,,,,,,,,,0.03125262705026822,,0.027875904439233087,,,,,,,0.04414779609674558,0.03125262705026822,0.04414779609674558,0.04414779609674558,0.04414779609674558,0.04414779609674558,0.04414779609674558,0.04414779609674558,0.04414779609674558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,0.00485251106360703,0.01057278161466717,,,,,,,,,,,0.018554467974026774,0.026084945306701534,,0.020649057158212927,,0.03337494468727027,,,,,,,,0.0059364010699215234,,,,,,,,,,,,,,0.016687472343635136,,,,,,,,,,,0.013042472653350767,0.01740501499647673,0.01057278161466717,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014078043135095173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020649057158212927,,,,0.020649057158212927,0.00719677739645201,,,,,,,,,,,,0.016687472343635136,,0.012129034752504672,0.020649057158212927,,,0.018418008290207573,,,0.036836016580415146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026084945306701534,,,,,0.014078043135095173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020649057158212927,,,,,,,,,,,0.020649057158212927,,,,,,,,0.02379354392706438,0.02379354392706438,0.029169079563921185,0.02379354392706438,0.020649057158212927,0.09517417570825752,0.029169079563921185,0.029169079563921185,0.05833815912784237,0.029169079563921185,0.018418008290207573,0.029169079563921185,0.029169079563921185,0.029169079563921185,0.029169079563921185,0.029169079563921185,0.029169079563921185,0.02379354392706438,0.02379354392706438,0.029169079563921185,0.02379354392706438,0.02379354392706438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,0.04229112645866868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06674988937454054,,,,,,,,,,,,,,,,,,,0.06674988937454054,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04524774682711332,,,,,,,,,,,,,,,,,,0.05216989061340307,0.06109408608542449,,,,,,,,,,,,,,,,,,,,,,,,,0.04851613901001869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05216989061340307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09517417570825752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07367203316083029,,,,,,,,,,,,0.09517417570825752,0.08259622863285171,0.09517417570825752,0.11667631825568474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,0.03893743546848198,,,,,,,,,,,,,,,0.03893743546848198,,,,,,,,,,,,,,,,,,0.03043243619115179,0.020305850829222854,,,,0.042975352677151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0481811333691635,,,,,0.016792480591721358,,,,,,,,,,,,,,,,,,0.042975352677151,,,,,,,,,,,,,,,,,,,,,,,,,,0.035638216883164285,,,,,,,,,0.055518269163150225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0481811333691635,,,,,,,,,,,0.055518269163150225,0.0481811333691635,0.055518269163150225,,,,,,,,,,,,,,,,,,,,,0.06806118564914942,0.06806118564914942,0.06806118564914942,0.06806118564914942,0.06806118564914942,0.06806118564914942,0.06806118564914942,0.06806118564914942,0.06806118564914942,0.06806118564914942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,0.01646912845830265,,,,0.03504082426848255,0.03504082426848255,0.02389001259288878,,,,,,0.015743184947659083,0.022132680866292213,,,,,,,,,,,,,,,,,,,,,,,,,0.04778002518577756,,,,,,,,,,,,,,0.017941690012768532,0.02389001259288878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013859915046178948,,,,,,,,,,,,,,,,0.025918703187755847,,,,,,,,,,,,,,,,,0.012212713157615534,,,,,,,,,,,,0.028318134886168717,,0.020582604428492777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04426536173258443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028318134886168717,0.03504082426848255,0.04037692302774562,,,0.10512247280544765,0.028318134886168717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03125480194701891,,,,,,,,,,,,,,,,,,,,,,,,,,0.025918703187755847,0.04037692302774562,0.03504082426848255,0.03504082426848255,0.04949904410847232,0.04949904410847232,0.04037692302774562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,0.018502367825667547,,,,,,,,,,,0.032470318954546856,0.022824327143363844,,,,,,,,,,,,,,,,,,,,,,,,,0.024636575486416554,,,,,,,,,,,,,,0.018502367825667547,,,,,,,,0.036135850026872626,,,,,,,,,,,,,,,,,,,,,,0.02858607478274408,,,,,,,,,,,,,,,,,0.02920307660136149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04163870187236267,,,,,,,,,,,,,,,,0.05345732532474643,,,,,,,,,,,,,0.024636575486416554,,,,,,,,,,,,0.032231514507863254,,,,,,,,,,,,,,,,,,,,,,,,,,0.036135850026872626,0.036135850026872626,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032231514507863254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051045889236862076,0.051045889236862076,0.051045889236862076,0.051045889236862076,0.051045889236862076,0.051045889236862076,0.051045889236862076,0.051045889236862076,0.051045889236862076,0.051045889236862076,0.051045889236862076,0.04163870187236267,0.051045889236862076,0.051045889236862076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08553172051959429,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048734041990134855,,,,,,,,,,,,,,,,,,,,,,0.13324384599156056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0730378468587643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13324384599156056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16334684555795864,0.16334684555795864,0.13324384599156056,0.16334684555795864,0.13324384599156056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,0.00970502212721406,,,,,,,,,,,,,,,,,,,,,0.04758708785412876,,,,0.011872802139843047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03337494468727027,,,,0.03337494468727027,,,,,,,,0.01633489987585376,,,0.02262387341355666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01439355479290402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036836016580415146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05833815912784237,0.05833815912784237,0.05833815912784237,0.05833815912784237,0.04758708785412876,0.05833815912784237,0.041298114316425855,0.04758708785412876,0.05833815912784237,0.04758708785412876,0.05833815912784237,0.05833815912784237,0.04758708785412876,0.05833815912784237,0.05833815912784237,0.05833815912784237,0.041298114316425855,0.041298114316425855,0.05833815912784237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,0.008234564229151324,,,0.03504082426848255,,,,,,,,,0.015743184947659083,,,,,,,,,,,,,0.010073892724715313,,,,,,,,,,,,,,,,,,,,,0.02389001259288878,,0.025918703187755847,,,0.014767891512162077,,,,,,,,,,,,,,,0.03125480194701891,,,,,,,,,,,,0.028318134886168717,,,,0.013859915046178948,,,,,,,,,,,,,,,,,,,,,0.022132680866292213,0.025918703187755847,,,,,,,,,,,,,,,,,,,,,,,,0.03125480194701891,0.020582604428492777,,,,,,,,,,,,0.022132680866292213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04037692302774562,0.04037692302774562,,,0.022132680866292213,,,,,,,,,,,,,,,,,,,,0.04037692302774562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025918703187755847,,,,,,0.04037692302774562,,,,,,,,,,,,,,,,,,,,,,,,,,0.0700816485369651,0.04037692302774562,,,,,,,,,,,,0.04949904410847232,0.04949904410847232,0.03125480194701891,0.04949904410847232,0.03504082426848255,0.03504082426848255,0.03504082426848255,0.04949904410847232,0.04949904410847232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,0.014302137871683877,,,,,,,,,,,,,,,,,,,,,,,,,0.017496761048189754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04918412901281935,,,,,,,,0.024072484027573962,,,0.033340445030504554,,,,,,,,,,,,,,,,,,0.038440972030928576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05428465601324337,,,,,,,,,,,,,,,,,,,,0.0414931797665963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04501669501031278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06086037899262758,,,,,0.05428465601324337,,0.06086037899262758,0.06086037899262758,,,,0.08597202397787296,0.08597202397787296,0.05428465601324337,0.06086037899262758,0.08597202397787296,0.08597202397787296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,0.014302137871683877,,,,,,,,,,,,,,,,,,,,,,,,,0.017496761048189754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04918412901281935,,,,,,,,,0.0414931797665963,,,,,,,,,,,,0.04918412901281935,,,,,,,,0.04918412901281935,,,,,,,,,,,,,,,,0.02121155443164803,,,,,,,,,,,,,,0.03574873400738219,,,,,,,,,,,,0.038440972030928576,,,0.06086037899262758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07688194406185715,,,,,,,0.07012833999555818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05428465601324337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05428465601324337,,,,0.07012833999555818,0.08597202397787296,0.08597202397787296,0.08597202397787296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,0.012351846343726986,0.026912535019152795,,,,,,,,,,,,,,,,,,,,,,,,0.01511083908707297,,,,,,,0.042477202329253075,,,,,,,,,,,,,,,0.052561236402723824,0.03887805478163377,,,,,0.03583501888933317,,,,,,,0.052561236402723824,,,,,,,,,,0.042477202329253075,,,,,,,,,,,,,,,,,0.03887805478163377,,,,0.042477202329253075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042477202329253075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03319902129943832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06056538454161843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06056538454161843,,,,,,,,,,,,0.06056538454161843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07424856616270847,0.06056538454161843,0.07424856616270847,0.07424856616270847,0.07424856616270847,0.06056538454161843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,0.03396757744524921,,,,,,,,,,,,,,,,,,,,,,,,,0.04155480748945067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16655480748945067,,,,,,,,,,,,,,,,,,,,,,,0.09854630194566621,,,,,,,,,,,0.1445434001074905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16655480748945067,,,,,,,,,,,,,,,,0.16655480748945067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2041835569474483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2851057350653143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.385449066953308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.385449066953308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,0.01874073238358577,,,,,,,,,,,,0.017914658733543094,0.025185464434056653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03556580911212497,,,,,,,,,,0.02041640587659867,,,,,,,,,,,,,,,,0.0398740414089629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02949369673089458,,,,,,,,,,,,,,,,,0.02779445063457328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03222408452564027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04594615379019329,,,,,,,,,,,,,,,,,,0.02949369673089458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03556580911212497,,0.0398740414089629,0.0398740414089629,,,,,,,,,,,,,,,0.04594615379019329,,,,,,0.0563264984682616,0.0563264984682616,0.04594615379019329,0.04594615379019329,0.04594615379019329,0.04594615379019329,0.0563264984682616,0.0563264984682616,0.04594615379019329,0.04594615379019329,0.04594615379019329,0.0563264984682616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,0.016235159477273428,,,,,,,,,,,,,0.020777403744725333,,,,,,,,,,,,,,,,,0.032231514507863254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01429303739137204,,0.032231514507863254,,,0.05345732532474643,,,0.036135850026872626,,,,,,,,,,,,,0.04564865428672769,,,,,,0.05840615320272298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022824327143363844,,,,,,,,,,,,0.036135850026872626,0.036135850026872626,0.04163870187236267,,,,,0.036135850026872626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032231514507863254,,,,,,,,,,,,,,,,,,,,0.036135850026872626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036135850026872626,,,,,,,,,,,,,,,,,,,,,,,,0.032231514507863254,0.036135850026872626,,,0.04163870187236267,,,,,,,,,0.04163870187236267,,,,,,,,,,0.04163870187236267,,,,0.051045889236862076,0.051045889236862076,0.051045889236862076,0.051045889236862076,0.051045889236862076,0.051045889236862076,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,0.013587030978099685,,0.0578173600429962,,,,,,,,0.06662192299578028,,,,,,,,,,,,,0.0578173600429962,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048734041990134855,,,,,,,0.04672492256217839,,,,,,,,,,,,,,,,0.04672492256217839,,,,,,,,,,,,,0.042765860259797145,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020150976710065632,,,,,,,,,,,,,,,,,,,0.04672492256217839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04672492256217839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1156347200859924,,,,,,,,,,,,,0.042765860259797145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06662192299578028,,,,0.0578173600429962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08167342277897932,0.06662192299578028,0.08167342277897932,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,0.0159847423271761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014333541761804368,,0.046374730327372334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013452270485997214,,0.030335543066224237,,,,,,,,,,,,,,,,,,,,,,,,,0.027485248565987285,,,,,,0.011853515711803311,,,,,,,,,,,,,,0.019977233710007695,,,,,0.027485248565987285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042963439328684884,,,,,0.023187365163686167,,0.021481719664342442,,,,,,,,,,,,,,,,,,,,,,,,,,0.027485248565987285,0.03401021178999777,,0.03918936646810604,,0.03401021178999777,0.027485248565987285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03401021178999777,,,,,,,,,,,,,,0.03918936646810604,0.03401021178999777,0.03401021178999777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03401021178999777,,,,,,,,,,,,,0.030335543066224237,0.03401021178999777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04804318986998783,0.04804318986998783,0.04804318986998783,0.04804318986998783,0.04804318986998783,0.04804318986998783,0.04804318986998783,,,,,,,,,,,,,,,,,
38,,,,0.00970502212721406,,0.041298114316425855,,,,,,,,,,,,,,,,,,,,,,,0.023745604279686094,,,,,,,,,,,,,,,,,,,,,0.028156086270190346,0.041298114316425855,,,,0.01740501499647673,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03337494468727027,0.028156086270190346,,,,,,,,0.030547043042712246,,,,,,,,,,,,,,,,,0.030547043042712246,,,,,0.03337494468727027,,,,,,0.01439355479290402,,,,,,,,,,,,,,0.024258069505009344,0.041298114316425855,,,,,0.036836016580415146,,,,,,,,,,,,,,,,0.036836016580415146,,,,,,,,,,,,,,,,0.026084945306701534,,,,,,,0.026084945306701534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03337494468727027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04758708785412876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04758708785412876,,,,,,,,,,,,,,,,,,0.041298114316425855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04758708785412876,0.04758708785412876,0.04758708785412876,,,,,,,,,,,,,,0.04758708785412876,,,,,,,,,0.05833815912784237,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04501669501031278,0.017496761048189754,,,,,,,0.04918412901281935,,,,,,,0.04918412901281935,,,,,,,0.0414931797665963,,,,0.038440972030928576,0.0256494957842815,,,,,,,,,,,,,,,,,,,,0.06086037899262758,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04918412901281935,,,,,,,,,,,,,,,,0.02121155443164803,,,,,,0.07012833999555818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04501669501031278,,,,,,,,,,,,,,,,,,,,,,,,,0.05428465601324337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07012833999555818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08597202397787296,0.08597202397787296,0.08597202397787296,0.08597202397787296,0.08597202397787296,,,,,,,,,,,
40,,,,0.006627819989316919,0.014440872449301501,,,,,,,,,,,,,,,,,,,,,,,,0.008108255119892813,,,,,,,,,,,,,0.019228546721105605,,,,,,,,,,,,,,0.014440872449301501,0.019228546721105605,,,,,,,,,,,,,0.025156304006137175,,0.028203590264876198,0.028203590264876198,0.02279264515228214,,,,,,,,,,,,0.011155541378631837,,0.025156304006137175,0.015450450136087477,,0.020861395248681535,,,,,,,,,,,0.020861395248681535,,,,,,0.020861395248681535,,,,,,,,,,0.028203590264876198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028203590264876198,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03249849902233184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03249849902233184,,,,,,,,,,,,,,,,,0.03249849902233184,,,,,,,,,,,,,,,,,,,0.020861395248681535,,0.028203590264876198,0.028203590264876198,,,,,,,,,,,,,,,0.03249849902233184,,,,,,,,,,,,0.03249849902233184,,,,,,,,,,,,,,,,,0.025156304006137175,,,,,,,,,,,,,,,,,,,,,,,,,,0.03249849902233184,,,,,,,0.03249849902233184,0.06499699804466368,,,,,,,,,,,,,,,,,,,,,,,,0.0398406940385265,0.0398406940385265,0.0398406940385265,0.0398406940385265,0.0398406940385265,0.0398406940385265,0.0398406940385265,0.0398406940385265,0.0398406940385265,0.0398406940385265,
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12172974476460716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12172974476460716,,,,,,,,,,,,,,,,,,,,,,,,,,0.12172974476460716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2220730766526009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.192724533476654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2722447425965977
