,hậu,trường,sân,khấu,“chảo,lửa”,“gạo,bài”,phút,cuối,cảnh,thường,gặp,trong,các,cuộc,thi,hoa,gần,đây,ảnh,p,q,chuyện,cố,tình,chơi,nhau,bằng,cách,giấu,đồ,thí,sinh,diễn,ra,như,cơm,bữa,đến,độ,dạo,ban,tổ,chức,nhiều,cấm,người,nhà,vào,bất,kỳ,nào,cũng,không,thể,tránh,được,những,sự,cạnh,tranh,tị,hiềm,nơi,ở,đấu,nhan,sắc,mức,đó,càng,khốc,liệt,hơn,bao,giờ,hết,vì,chỉ,cần,sơ,sẩy,một,chút,đủ,khiến,giấc,mộng,đẹp,đẽ,kia,tan,theo,mây,khói,đi,tìm,danh,phận,đa,phần,với,đều,ít,muốn,kiếm,cho,mình,hiệu,để,làm,bàn,đạp,tiến,thân,thanh,thảo,festival,biển,vũng,tàu,2006,thật,thà,chia,sẻ,“em,tự,tin,lắm,đâu,nhưng,nghe,chị,dâu,bảo,em,nên,đăng,ký,rớt,đại,học,chưa,biết,lại,qua,này,có,hướng,khác,mình”,l,k,mẫu,chuyên,nghiệp,đang,hoạt,clb,h,d,tâm,“thật,tụi,tham,gia,ta,nhớ,là,hạng,chương,trình,nhỏ,mặt,khách,hàng,hay,sô,giới,thiệu,sản,phẩm,tại,nhìn,ăn,uống,bên,dưới,tủi,họ,lo,thưởng,thức,gì,nếu,mời,lớn,lịch,hơn”,ngọc,dao,á,khôi,1,vòng,chung,kết,phía,nam,áo,dài,việt,“thông,mỗi,nhận,300,000,400,đồng,thù,lao,tăng,lên,khoảng,700,và,sẽ,kể,loạt,lời,chụp,đóng,quảng,cáo,phim,khi,đã,quang,thì,tiền,từ,triệu,25,vậy,rất,trở,thành,“khách,quen”,của,t,từng,“chinh,chiến”,vn,siêu,nữ,hoàng,trang,sức,duyên,dáng,mới,chịu,thua,kém,n,thời,gian,ngắn,cô,liên,tục,cả,viên,thế,1001,hại,khí,ngoài,căng,thẳng,hối,hả,nhiêu,cánh,gà,sôi,sục,bấy,chẳng,tsin,thụy,thiên,“đêm,nhân,lúc,tạo,v,lấy,nhờ,hộ,chiếc,quần,gửi,sửa,ấy,sốt,sắng,sát,thay,phục,biểu,hỏi,quên,rồi,còn,phải,mượn,vừa,xong,mặc,đỡ”,phan,thị,diễm,châu,2,hoài,nặng,nề,lần,“các,ganh,hầu,ai,mở,miệng,nói,nào”,giữa,máu,“hăng”,nhất,vị,“mẫu,hậu”,vẫn,lan,truyền,thấy,con,liền,thủ,ý,biến,bộ,dạ,hội,sắp,tính,mà,mọi,về,bị,xóa,nhòa,sau,thản,nhiên,trút,xiêm,y,trước,ngại,ngùng,phòng,tạm,cửa,gái,trên,đôi,giày,cao,gót,nhốn,nháo,xỏ,trông,tội,bikini,make,up,xúm,chải,kiểu,tóc,gắn,thêm,phù,hợp,tiếng,la,vang,khắp,khu,vực,khó,khăn,khá,cầu,tắm,vài,eva,vớ,nhanh,lót,chuẩn,sẵn,“chỉnh,trang”,đo,đầy,hào,tròng,soirée,do,luống,cuống,cài,mãi,nút,í,ới,gọi,giúp,hề,tồn,chốn,“thâm,cung,bí,sử”
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03204199462265724,0.04458491110865646,,,,0.056008154827976456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05712782759465568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05712782759465568,,,,0.05712782759465568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05712782759465568,,,,,,,,,,,,,,,0.04979069180066895,,,,,,,,,0.04054699389998744,,,,,,,,,,,,,,,,,,,,0.04458491110865646,,,,,,,,,,,,0.08916982221731291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13934148816130978,0.06967074408065489,0.06967074408065489,0.06967074408065489,0.06967074408065489,0.04979069180066895,0.06967074408065489,0.06967074408065489,0.06967074408065489,0.05712782759465568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048656392679984936,,,0.03589276742481964,0.03153525863887462,0.038450393547188697,,,,,,,,,,,,,,,,,,0.053501893330387754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03153525863887462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03589276742481964,,,,,,,,,,,,,,0.048656392679984936,,,,,,,,,,,,,,,,,,,0.03589276742481964,,,0.053501893330387754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053501893330387754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06855339311358681,,,,,,,,,,,,,0.06855339311358681,,,,,,,,,,,,,0.05974883016080275,0.08360489289678588,0.08360489289678588,0.05974883016080275,0.05974883016080275,0.05974883016080275,0.08360489289678588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.04114884844504393,,,,,,,,,,,,,,,,0.010122583650612983,0.029300218305975206,,,0.019859752114279563,,,,,,,0.02438727761665418,,,,,0.014650109152987603,0.01287153413831617,,,0.021837507481790915,,,0.013716282815014642,,,,,,,,,,,,,,,0.02574306827663234,,,,,,,,0.02798097678105584,,,0.016877547304519604,,,,0.02798097678105584,,,,,,,,,,,,,,0.01287153413831617,,,,,,,,,,,,,0.021837507481790915,,,,,,0.04877455523330836,,,,,,,,,,,,,,,,,,,,0.021837507481790915,,,,,,,,,,,,,,,,,,,,,,,,,0.02438727761665418,,,,,,,,,,,,,,,,,,,,,,0.02798097678105584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02798097678105584,,,,,,,,0.01824380831738926,0.021837507481790915,,,,,,,,,,,,,,,,,,,0.02438727761665418,,,,,,,,,0.019859752114279563,,,,,,,,,,,,,,,,0.02438727761665418,,,,,,,,,,,,,,,,,,,,,,,,0.02798097678105584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03412444608032076,0.03412444608032076,0.03412444608032076,0.03412444608032076,0.02798097678105584,0.03412444608032076,0.03412444608032076,0.03412444608032076,0.03412444608032076,0.03412444608032076,0.03412444608032076,0.02798097678105584,0.06824889216064152,0.03412444608032076,0.03412444608032076,0.02798097678105584,0.03412444608032076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,0.024257891260672786,,,,,,,,,,,,,,,,,,0.05521964219203021,0.04851578252134557,,,,,,,,,,,,,,0.02280448507261895,0.041155302561836735,,,,,,,,,,0.041155302561836735,,,,,,,0.03180768530467156,,,,,,,,,0.0527333793181437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05521964219203021,,,,,,,,,,,,,,,,0.04596063858523288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0527333793181437,,,,,,0.041155302561836735,,,,,,,,,,,,,,,0.04596063858523288,,,,,,,,,,,,,,,,0.0527333793181437,0.0527333793181437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04596063858523288,,,,,,,,,,,,,,,,,,,,,,,,0.06431145607445067,0.06431145607445067,0.06431145607445067,0.0527333793181437,0.06431145607445067,0.0527333793181437,0.0527333793181437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,0.02180357579395302,,,,,,,,,,0.033440679567603326,,,,,,,0.033440679567603326,,0.017508667036497384,0.015383052994572986,0.018756289535213997,0.02609848455140866,,,,,,,,,,,,,,,,,,,0.015383052994572986,,,,,,,0.029145770810147683,,,,,,,,,,,,,,,,,,,,,,0.030766105989145972,,,,,,,,,,,,,,,,,,,,,,,,,0.02609848455140866,,0.02609848455140866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02609848455140866,,,0.023734825697553627,,,,,,,,,,,,,,,,,,,,,,0.02609848455140866,,,,,,,0.02180357579395302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033440679567603326,0.029145770810147683,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029145770810147683,0.033440679567603326,,,,,0.05219696910281732,,,,,,,,,,,,,,,,,,,,,,,,,,0.029145770810147683,,,,,,,,,,,,,,,,,,,,0.029145770810147683,,,,,0.029145770810147683,,,,,,,,,,,,,,,,,,,,,,,,0.033440679567603326,0.033440679567603326,0.04078287458379799,0.04078287458379799,0.04078287458379799,0.04078287458379799,0.04078287458379799,0.04078287458379799,0.04078287458379799,0.04078287458379799,0.04078287458379799,0.029145770810147683,0.033440679567603326,0.033440679567603326,0.04078287458379799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.029221645997205108,0.042309906678247765,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08461981335649553,,,,,,,0.046523385504685,,,,,,,,,,,,,,,,,0.03121110210853881,0.027421964033804015,,,,,,,,,,0.05961164618572766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03121110210853881,,,,,,,,,,,,,,,,,,,,,0.03121110210853881,,,,,,,,,,0.07773448761322381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10391100897530912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05961164618572766,,,,,,,,,,,,,,,,,,,,,,,,,,0.14539981373354066,0.05961164618572766,0.05961164618572766,0.05961164618572766,0.05961164618572766,0.07269990686677033,0.07269990686677033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,0.028668416944431473,,0.022545754494547102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05390151017164479,,,,,,,0.028668416944431473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062321266466897104,,,,,0.044233084254531756,,,,,,,,,,,,0.04863808484580705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044233084254531756,,,,,,,,,,,,,,,,,,,,,,,,0.0543171183280025,,,,,0.04063393670691245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062321266466897104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062321266466897104,,,,,,0.07600444808798716,0.07600444808798716,0.07600444808798716,0.0543171183280025,0.062321266466897104,0.062321266466897104,0.07600444808798716,0.07600444808798716,0.07600444808798716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.01723327840860814,,,,,,,,,,0.0351555862120958,,,0.022921707885950608,0.03234385501423038,0.0184065473973434,0.012718117920000929,0.0184065473973434,,,,,,,,,,,,,,,,,,,,,,0.01723327840860814,,,,,,,,,,,,,,,0.01617192750711519,,,,0.02743686837455782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0351555862120958,0.0351555862120958,0.0351555862120958,0.0351555862120958,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0184065473973434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02743686837455782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0351555862120958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0351555862120958,,0.02743686837455782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061280851446977175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030640425723488587,0.0351555862120958,0.0351555862120958,,,,0.04287430404963378,0.04287430404963378,0.04287430404963378,0.04287430404963378,0.04287430404963378,0.04287430404963378,0.04287430404963378,0.04287430404963378,0.04287430404963378,0.04287430404963378,0.04287430404963378,0.04287430404963378,0.04287430404963378,0.04287430404963378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,0.05255876439812436,,,0.029910639520683027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05712782759465568,,,,0.029910639520683027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04979069180066895,,,,,,,,,,0.05712782759465568,,,,,,,,,,,0.05712782759465568,,,0.029910639520683027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04054699389998744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04979069180066895,,,,,,,,,,,,,,,,,,,,,,,0.04979069180066895,0.04979069180066895,0.04979069180066895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04979069180066895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06967074408065489,0.06967074408065489,0.06967074408065489,0.06967074408065489,0.06967074408065489,0.06967074408065489,0.06967074408065489,0.06967074408065489,0.06967074408065489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,0.08266776648000604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17833964443462583,0.1991627672026758,,,,,0.16218797559994977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27868297632261957,0.27868297632261957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34276696556793407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8360489289678588,0.4180244644839294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27421357245434724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3344195715871435,0.3344195715871435,0.3344195715871435,0.3344195715871435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,0.03153525863887462,,0.024800329944001814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06855339311358681,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053501893330387754,,,,,,,,,,,,,,,,,,,,,,,0.10700378666077551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053501893330387754,,,,,,,,,,,,,,,,,,,,,,0.03589276742481964,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06855339311358681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10700378666077551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1194976603216055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06855339311358681,,,,,,,,,,,,,,0.06855339311358681,0.06855339311358681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08360489289678588,0.08360489289678588,0.08360489289678588,0.08360489289678588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013788758416002155,,,,,,,,,,0.045261760632544126,,,,,,,,,,,,,,,,,,,,,,,,,,0.014667562157616101,,,,,,,,,,,,,,,,,,,,,,,,,0.02488460154901756,,0.02488460154901756,,,,,,,,,,,,,,,,,,0.03188529912259852,,,,,,,,,,,,,,0.03188529912259852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03188529912259852,,,,,0.04157891197916622,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02779015356316407,,,,,,,,,,,,,0.02488460154901756,,,,,,,,,0.02488460154901756,,,,,,,,,0.03188529912259852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06377059824519704,,,,,,,,,0.02779015356316407,,,,0.03188529912259852,,,,,,,,,,,,0.03188529912259852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02779015356316407,,,,,,,,0.06377059824519704,,,,,,0.02779015356316407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038885996696179474,0.038885996696179474,0.038885996696179474,0.038885996696179474,0.07777199339235895,0.03188529912259852,0.07777199339235895,0.07777199339235895,0.038885996696179474,0.038885996696179474,0.038885996696179474,0.038885996696179474,0.038885996696179474,0.038885996696179474,0.038885996696179474,0.038885996696179474,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03589276742481964,0.03153525863887462,,,,,,0.03360489289678588,,,,,,,,0.029645830594404635,,,,,0.053501893330387754,,0.03153525863887462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03589276742481964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04469733037760369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06855339311358681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05974883016080275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06855339311358681,,,,,,,,,,,0.08360489289678588,0.08360489289678588,0.08360489289678588,0.08360489289678588,0.08360489289678588,0.08360489289678588,0.08360489289678588,0.08360489289678588,0.08360489289678588,,,,,,,
46,,,,,,,,,,,,,,0.05587166297200461,,,,,,,,,,,,,,,,0.06082049084998117,,,,,,,,,,,,,,,,,,,,,,,,,0.039419073298593274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06687736666298469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05587166297200461,,,,0.06687736666298469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07468603770100343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08569174139198352,0.08569174139198352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10450611612098235,0.10450611612098235,0.10450611612098235,0.10450611612098235,0.10450611612098235,0.10450611612098235,0.10450611612098235
