,thư,phòng,tư,nhân,đầu,tiên,tại,huế,nhà,nghiên,cứu,nguyễn,hữu,châu,phan,thông,tin,chuẩn,bị,mở,một,mang,tên,thân,phụ,ông,cố,kỹ,sư,đính,để,phục,vụ,bạn,đọc,miễn,phí,ngay,đang,được,nhiều,người,ở,quan,tâm,với,10,000,sách,phần,lớn,quí,hiếm,đây,sẽ,là,trong,ngôi,vườn,yên,tĩnh,18,huệ,tận,tình,cho,chúng,tôi,xem,gia,tài,đồ,sộ,mà,sở,số,này,do,sinh,bỏ,cả,đời,cất,công,sưu,tập,bảo,quản,bằng,lòng,đam,mê,và,nhằm,mục,đích,sau,hễ,có,dịp,lịch,sử,văn,hóa,lại,không,tiếc,tiền,mua,những,cuốn,bổ,sung,vào,rất,còn,giữ,đến,nay,đều,thuộc,hàng,như,70,bản,gốc,san,của,đô,b,a,v,h,bộ,tạp,chí,vòng,30,năm,từ,1914,1944,120,quyển,hội,thành,hiếu,cổ,học,giả,pháp,l,cadière,thực,hiện,hay,đã,dịch,ra,tiếng,việt,nhưng,tìm,cách,gần,trăm,điều,dễ,về,các,bậc,thầy,mỹ,thuật,thế,giới,nhất,lưu,xuất,1916,qua,thời,gian,tấm,bìa,hỏng,chủ,cẩn,thận,thay,khác,viết,tay,cũng,ủ,màu,thể,thấy,bài,thơ,thuận,an,vua,minh,mạng,thiên,ký,sự,“một,ngày,nữ,tộc,huế”,cuối,kỷ,19,lâm,giá,trị,1919,họa,chi,tiết,môtip,trang,trí,kiến,trúc,cung,đình,điển,vật,gồm,bốn,1892,paris,thiệu,liệu,hồi,đông,dương,1893,1899,vị,tướng,lucien,de,reinach,theo,nó,phản,ánh,hình,chính,cai,lộ,khi,cửa,dự,mới,âm,2,500,nghiệp,trên,1,ngàn,đặc,biệt,loại,nước,vì,chuyên,ngành,20,ý,tây,ban,nha,thụy,sĩ,lượng,hạn,hẹp,đắt,nên,phải,ai,kiện,dụng,thưa,sao,định,thật,đó,nguyện,1973,cụ,phổ,biến,rằng,chết,1995,trước,gửi,ước,ấy,mãi,bây,giờ,hoạt,động,đặt,gì,độc,cần,làm,thẻ,nếu,họ,mượn,chỗ,bởi,biết,chuyện,rồi,quá,muốn,trả,nữa,hệ,thủy,vn,1975,ks,từng,chức,giám,đốc,trung,1971,1974,cùng,con,trai,lúc,giáo,viện,hán,khảo,đại,phạm,lập,sùng,biên,soạn,khoa,nơi,nguyên,cơ,bí,mật,nuôi,giấu,cán,ủy,tặng,thưởng,huân,chương,hạng,ba
22,,,,,,,0.03716704338658753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05134884922566009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043230625021313536,,,,,,,,,0.05673273883721878,,,,,0.03232536695775974,0.09389978222380631,,,,,,,,,,,,,,0.07345662748521774,,0.0636737797599021,,,,,,,,,,,,,,,,,,,0.046949891111903154,0.05673273883721878,,,0.05134884922566009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09018051613321669,0.09018051613321669,0.09018051613321669,0.09018051613321669,0.09018051613321669,0.09018051613321669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.010136466378160236,,0.017365576298155123,,,,0.010136466378160236,,,,,,,,0.01888634213326971,,,,,,,,,,,0.01543351327548678,,,,,,,,,,,,,,0.010911504597059954,0.015472565137423304,0.011790170460358237,,,,,,,0.01115081167559377,,,,,,,,,,,,,,,,0.020033625677786656,0.012804515757791771,0.017365576298155123,0.012804515757791771,0.020033625677786656,,,,,0.015472565137423304,,,,,,,,,,,,0.014004231606998208,,,,,,,0.014004231606998208,,,,,,0.00824345521742842,,,,,,,,,,,0.010136466378160236,0.008816009170298112,,,,,0.017365576298155123,,,,,,,0.017365576298155123,,,,,0.02182300919411991,,,,,,,,,,,0.008816009170298112,0.025609031515583542,,,,,,,,,,,0.025609031515583542,,,,,,,,,,,,,,,,,,0.010911504597059954,,,,,,0.012804515757791771,0.015472565137423304,,,,,,,,,,,,,,,,0.020033625677786656,,,,,,,,,,,,,,,0.020033625677786656,,,,,,,0.020033625677786656,0.017365576298155123,0.017365576298155123,,0.015472565137423304,0.04006725135557331,,,,,,,,,,,,,,,,,,0.020033625677786656,0.02459468621815001,0.02459468621815001,0.07378405865445002,0.07378405865445002,0.02459468621815001,0.02459468621815001,0.02459468621815001,0.02459468621815001,0.02459468621815001,0.02459468621815001,0.02459468621815001,0.02459468621815001,0.020033625677786656,0.02459468621815001,0.02459468621815001,0.02459468621815001,0.020033625677786656,0.02459468621815001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.024778028924391685,0.026672566792813216,,,0.031299927407935434,,,,0.024778028924391685,0.031299927407935434,0.031299927407935434,0.04955605784878337,0.05334513358562643,0.042449186506601407,0.02308330705177409,,,,,0.03423256615044006,,,,,,,,,,0.031299927407935434,,,,,,,,,,,,,,,,,,,,,,,,,0.042449186506601407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020150668309269468,,0.042449186506601407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021550244638506497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04897108499014516,,,,0.04897108499014516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06012034408881113,0.042449186506601407,0.06012034408881113,0.06012034408881113,0.04897108499014516,0.06012034408881113,0.06012034408881113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08312237217709649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10287990048656527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16373257652546255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23189275577112864,0.23189275577112864,0.23189275577112864,0.23189275577112864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26444385894678385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11637132104793509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1440318606811914,,,,0.2292256071356476,0.2292256071356476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,0.030624031854719756,,0.04447884421127667,0.04447884421127667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019367199226031286,,,,,,,0.07042176641669216,,,,,,,,,,,,,,,,,,,,0.053746805214207265,,,,,,,,,,,,,,,,,,,,,,,,,0.06032252819359147,0.06032252819359147,0.06032252819359147,0.06959048919652207,0.04864627821378324,,,,,,0.030624031854719756,,,,,0.06032252819359147,,,,,,0.06032252819359147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03790312123189247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06959048919652207,0.08543417317883686,0.08543417317883686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,0.02284048756795289,,0.018081264350231774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019463764956917755,,,,,,,,,0.01989063704295105,,,,0.030976433396709135,0.027599710785674005,,0.03616252870046355,0.02498052124491572,,,,,0.030976433396709135,,,,,,,,,,,,,,,,,,,0.027599710785674005,,,,,,,,,,,,0.02498052124491572,,,,,,,,,,,,,,,,,0.018081264350231774,0.015725854195666904,,,,,,,,,,0.030976433396709135,,,,0.02103111487523361,,,,,,,,,,,,,,,0.02284048756795289,,,,,,,,,,,0.02284048756795289,,,,,,,,,,,,,,,,,,,,,,,,0.04568097513590578,,,,0.02498052124491572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06195286679341827,0.030976433396709135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043871602443186504,0.035735656614430254,0.027599710785674005,0.043871602443186504,0.043871602443186504,0.043871602443186504,0.030976433396709135,0.043871602443186504,0.043871602443186504,0.043871602443186504,0.043871602443186504,0.043871602443186504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04864627821378324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053746805214207265,,,,,,,,,,,,,,,,,0.04864627821378324,,,,,,0.028635160228961877,,,0.06032252819359147,,,,0.04095532896756019,,,,,,,,,0.06032252819359147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053746805214207265,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053746805214207265,,,,,,,,,,,,,,,,,,,,,,,,0.053746805214207265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08543417317883686,0.08543417317883686,0.08543417317883686,0.08543417317883686,0.08543417317883686,0.06959048919652207,0.08543417317883686,0.06032252819359147,0.08543417317883686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.014866817354635013,0.016003540075687932,,,,,0.014866817354635013,,0.014866817354635013,,,,,,,,,,,0.02053953969026404,0.032007080151375863,,,0.022693095534887513,,0.022635819470713945,,,,,0.022693095534887513,,,0.025469511903960844,0.02053953969026404,0.022693095534887513,0.022693095534887513,0.029382650994087097,,,,,,,,,,,0.008177261895435432,,,0.017292250008525415,,,,0.014866817354635013,0.02053953969026404,,,,,,,,,0.018779956444761263,,0.018779956444761263,,,,,,,,,0.02053953969026404,,0.025469511903960844,,,,,,,,,,,,,,,,,,,,0.012090400985561682,,,,,,0.02053953969026404,,,,,0.014866817354635013,0.0129301467831039,,,,,,,,0.025469511903960844,,,0.025469511903960844,,,,,,0.016003540075687932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025469511903960844,,,,,,,,,,,,,,,,,0.022693095534887513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022693095534887513,,,,,,,,,,,,,,,,,,,0.029382650994087097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029382650994087097,,,,,0.022693095534887513,,,,0.05093902380792169,,,,,,,,,,,,,,,0.03607220645328668,0.03607220645328668,0.029382650994087097,0.03607220645328668,0.025469511903960844,0.029382650994087097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.01760544160417304,0.018951560615946234,,,,,0.01760544160417304,,0.01760544160417304,,,,,,,,,,,0.02432313910689162,0.018951560615946234,,,,,0.026805575689003353,,,,,0.026873402607103632,,,,0.02432313910689162,0.026873402607103632,0.026873402607103632,,,,,0.020477664483780095,,,,,,,0.02905079883904693,,,0.020477664483780095,,,,0.01760544160417304,,,,,,,,,,0.022239422105638337,,,,,,,,0.026873402607103632,,,0.02432313910689162,,,,,,,,,,,,,,,,,,,,,,0.028635160228961877,,,,,,,0.020477664483780095,,,,0.01760544160417304,0.015312015927359878,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015312015927359878,0.022239422105638337,,,,,,,,,,,,,,,,,0.026873402607103632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026873402607103632,,,,0.030161264096795735,,,,,,,,,,,,,,,,,0.034795244598261034,,,,0.04271708658941843,0.034795244598261034,0.04271708658941843,0.04271708658941843,0.04271708658941843,0.04271708658941843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,0.07294209279070986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06036414571530405,,,,,,,,,,,0.08186628826273128,,,0.09444423533813709,,,,,,,,,,,,,,,,,,,,,,,0.06601994900442011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041561186088548245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09444423533813709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08186628826273128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09444423533813709,,,,,,,0.11594637788556432,0.09444423533813709,0.11594637788556432,0.11594637788556432,0.11594637788556432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.03345033904792878,0.03600796517029785,,,,,,,,,,,,,,,,,,0.04621396430309409,0.03600796517029785,0.06611096473669596,0.06611096473669596,,,0.025465296904553188,,,,,,,,,,0.051059464953496905,0.051059464953496905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0573064017839119,0.04225490200071284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027203402217513786,,,,,,,,,,,,,,,,,,,0.06611096473669596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051059464953496905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06611096473669596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0573064017839119,,,,,,,,,0.06611096473669596,,,,,,,,,,0.08116246451989503,0.08116246451989503,0.08116246451989503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.02787528253994065,0.03000663764191487,,,,,,,,,,0.02787528253994065,0.03000663764191487,,,,,,,,,,,,,,,,,0.03521241833392737,,,,,,,,,,,,,,,,0.03851163691924507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042549554127914085,,,,,,,,,,,,,,,,,,0.045339003695856306,,,,,,,0.03242296876598515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04775533481992658,,,,,,,,,0.04775533481992658,,,,,,,,0.08509910825582817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0550924706139133,,,,,,,0.04775533481992658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09551066963985316,,,,,,,,,,,,,,,,,,,,,,0.06763538709991251,0.06763538709991251,0.0550924706139133,0.1101849412278266,0.0550924706139133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13203989800884022,,,,,,,0.11116446434052052,,,,,,,0.05256811218494206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11116446434052052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18888847067627418,0.23189275577112864,0.23189275577112864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,,,0.05146206007373658,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07109840662014474,,,,,,,,,,,,,,0.02830590656112265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04185138802694428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1017091765179938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1017091765179938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1017091765179938,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1017091765179938,,0.1017091765179938,,,0.12486533003060774,0.12486533003060774,0.1017091765179938,0.12486533003060774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045997098161824304,,,0.03242296876598515,,,,0.02787528253994065,,,,,,,,,,,,0.03521241833392737,,,,,,,,,,,,,,,,,,,0.04775533481992658,0.0550924706139133,,,,,,,,,,,0.022669501847928153,,,,,,,0.03242296876598515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0550924706139133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042549554127914085,,,,0.0550924706139133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042549554127914085,,,,,,,,,,,,,,,,,,,,,,,0.04775533481992658,,,,,,,,,,,,,,,,,,,,,,,,,,0.0550924706139133,,0.06763538709991251,0.06763538709991251,0.06763538709991251,0.06763538709991251,0.06763538709991251,0.06763538709991251,0.06763538709991251,0.06763538709991251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,0.030182072857652027,0.04093314413136564,,,,,,0.023893099319949127,0.025719975121641318,,,,,,,,,,,,,,,0.04093314413136564,0.03647104639535493,0.030182072857652027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04093314413136564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047222117669068545,,,,0.04093314413136564,,,,,,,0.025719975121641318,,,,,,,,,,,0.020780593044274123,,,,,,,,,,,,,,,,,,,,,,0.047222117669068545,,,,,,,,,,,,,,0.030182072857652027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08186628826273128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047222117669068545,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05797318894278216,0.11594637788556432,0.05797318894278216,0.047222117669068545,0.047222117669068545,0.05797318894278216,0.05797318894278216,0.05797318894278216,0.05797318894278216,0.05797318894278216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,0.012649056635645117,0.014543625673012511,,,0.014543625673012511,0.01565563703056428,0.02491582686257039,0.013548897617345661,,,,,,,,,,0.02874389771160694,0.01107186821937095,,,0.04439953474217122,,0.02219976737108561,,,,,,,,,,,,,,,,,,0.007999495332491183,,,,,,,0.014543625673012511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04018605591573399,,,,,,,,,,0.02491582686257039,,,,,,,,,,,,,,,,,,,,,,0.03383266306015842,,,,,,,,,,,,,,0.012649056635645117,0.01837169652204906,,,,,,,,,0.07474748058771116,,,,,,,,0.02219976737108561,,,,,,,,,,,,,,,,,,,,,,0.04018605591573399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02874389771160694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02491582686257039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03528802805212827,0.03528802805212827,0.03528802805212827,0.03528802805212827,0.03528802805212827,0.03528802805212827,0.07057605610425655,0.03528802805212827,0.03528802805212827,0.03528802805212827,0.03528802805212827,0.03528802805212827,0.02874389771160694,0.03528802805212827,0.03528802805212827,0.03528802805212827,0.03528802805212827,,,,,,,,,,,,,,,
40,0.0196766700281934,0.021181155982528146,,,,,,0.03422685913174561,0.0196766700281934,,,0.0196766700281934,,,0.01833086148229119,,,,,,0.021181155982528146,,,,,0.01497958641444305,,,,,,,,,,,,,,,,,0.03370964810818347,,,,,,,,,,,,0.03370964810818347,0.0196766700281934,,0.03888880278629175,,,,0.03370964810818347,0.03888880278629175,,,,,,,0.03888880278629175,,,,,0.03370964810818347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03370964810818347,,,,,,,,,0.04236231196505629,,,,,,0.03003497938440994,,,,,,,,,,,,0.03888880278629175,,,,,,,,,0.03370964810818347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03888880278629175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03888880278629175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04774262618817354,0.04774262618817354,0.04774262618817354,0.04774262618817354,0.04774262618817354,0.04774262618817354,0.04774262618817354,0.04774262618817354,0.04774262618817354,,,,,,
41,,,,,,,,,0.0393533400563868,,,0.0393533400563868,0.04236231196505629,,,,,,,,,,,,,,,,,0.049711649412603344,,,,,,,,,,0.04236231196505629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0777776055725835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0777776055725835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0777776055725835,,,,,,,,,,,,,,,,,,,0.0777776055725835,0.0777776055725835,,,,,,,,,,,,,,,,,,0.0777776055725835,,,,,,,,,,,,,,0.09548525237634709,0.09548525237634709,0.09548525237634709,0.09548525237634709,0.09548525237634709,0.09548525237634709
