,chinh,phục,sao,hỏa,hay,một,cuộc,chiến,không,gian,mới,ứng,viên,tổng,thống,nhiệm,kỳ,2,của,mỹ,g,bush,đã,khởi,đầu,năm,bầu,cử,bằng,việc,công,bố,lại,đưa,người,lên,mặt,trăng,và,sẽ,đổ,bộ,trong,vòng,14,nữa,cùng,với,đó,là,dồn,dập,những,tín,hiệu,khả,quan,cho,chương,trình,đầy,tham,vọng,tàu,spirit,rồi,opportunity,liên,tiếp,hạ,cánh,thành,trên,hành,tinh,đỏ,kế,hoạch,tái,ngộ,được,tung,ra,vào,thời,điểm,này,chính,vũ,khí,sách,đối,ngoại,lược,quân,sự,toàn,cầu,thuật,tranh,nước,trụ,đánh,dấu,mốc,trọng,ngày,23,3,1983,khi,r,reagan,thức,khai,tuyên,động,sáng,kiến,phòng,thủ,sdi,thường,nhắc,đến,sau,dưới,cái,tên,giữa,các,vì,bối,cảnh,xô,đang,có,bước,lấn,sân,đất,kể,từ,1970,ông,rằng,vụ,chống,mối,đe,doạ,khủng,khiếp,hệ,lửa,viết,21,1,2004,w,thứ,hai,bản,lề,nasa,rất,chờ,đón,vai,hùng,quốc,tế,thông,báo,trở,khoảng,2015,2020,2018,nằm,tăng,cường,ngân,kinh,phí,gia,dự,tính,12,tỷ,usd,qua,chuyến,bề,hình,ảnh,màu,đen,trắng,độ,phân,giải,cao,do,gửi,về,làm,càng,tin,tưởng,phiên,đêm,24,ở,bên,kia,quy,mô,tiên,bắt,j,f,kennedy,gọi,apollo,nay,amstrong,vẫn,son,huy,hoàng,lịch,sử,tiến,nghệ,thế,giới,80,ưu,dù,thất,bại,nhưng,thân,buộc,họ,phải,lao,chạy,đua,hết,sức,tốn,kém,nền,lụn,kết,cục,kẻ,thù,suốt,ii,sụp,tan,rã,thập,niên,cuối,kỷ,trước,cha,cũng,tục,bỏ,dở,tiền,tích,cỏi,lĩnh,vực,hiện,thực,móng,án,nếu,như,mục,tiêu,nhằm,khẳng,định,vượt,trội,năng,tấn,ngoài,trái,thì,con,nhiều,hơn,nga,truyền,hợp,tác,xây,dựng,trạm,bay,chung,luôn,dè,chừng,kỹ,gặp,khó,khăn,chảy,máu,chất,xám,ta,nói,chuyên,hàng,tại,trung,tây,âu,ấn,cạnh,tiềm,nhất,nặng,ký,còn,đồng,minh,hân,hoan,bớt,niềm,beagle,đáng,lẽ,cả,hy,vệ,mars,express,dần,quỹ,đạo,thể,phép,mặc,nhận,nào,sắc,nét,mà,lấy,tự,bảy,rạng,chủ,nhật,vừa,coi,nhẹ,nổi,lâu,phụ,thuộc,2003,lần,kiện,thần,châu,tầm,vóc,lời,tán,tụng,đơn,thuần,lợi,ích,giấu,kín,hoàn,diện,đặt,cải,cách,đội,gần,đây,hạt,nhân,phóng,2008,2030,vô,cớ,quảng,bá,ầm,ĩ,lúc,đạt,đặc,biệt,afghanistan,iraq,giống,mình,bị,chỉ,trích,bởi,yếu,sát,quên,bill,clinton,thắng,biết,dân,sống,chứ,lý,xa,xôi,tận,số,xác,đâu,đồ,nâng,tay,chèo,lái,nhà,thầu,ngần,ngại,tập,đoàn,nghiệp,dầu,mỏ,vận,tới,nmd,tmd,cận,cực,xúc,đắc,tốt,thuyết,nghi,tài,để,nó,kiểm,soát,phản,kịp,biển,đáy,tất,đảm,bảo,triển,tâm,sắp,xếp,đông,á,thái,bình,dương,thúc,ép,sớm,nhập,nato,eu,ngạc,nhiên,ba,lan,rumani,thậm,chí,trí,lãnh,ngựa,troi,chậm,trễ,afghanitstan,diễn,biến,gruzia,saddam,hussein,rõ,rút,khỏi,căn,cứ,philippines,hồi,dính,líu,đàm,phán,bắc,triều,vẻ,sẵn,sàng,đi,hiệp,tử,chia,hưởng,khu,nóng,phương,giành,phần,khác,pháp,hoá,kiềm,toả,từng,ngỏ,phát,mọi,ai,hiểu
26,0.01743710501152912,0.016556409582630716,,,,,,,0.011506177331681695,,,,,,,0.023841998536294675,0.022157291173579258,,0.005101283806916139,,,,0.018695008248096282,,0.016556409582630716,,,,,,,,,,,0.020732891394204506,,,,,,,0.00974076807498459,,,,,0.013094126657147742,,,,,0.02922230422495377,,,,,0.039282379971443224,,,,,,,,,,,,,,0.03002555673340561,,0.022157291173579258,0.020732891394204506,0.023841998536294675,0.02856218469834481,0.02856218469834481,,,0.012533936471565846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015012778366702804,,,,,,,,,,,,,,,,0.025903913706678855,0.032308807231444414,,,,,,,,,,0.0194990201819133,,,,,,,,,,,,0.022157291173579258,,,0.05180782741335771,0.02856218469834481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020732891394204506,,,,,,,,,,,,,,,,,,,,,0.022157291173579258,,,0.023841998536294675,,,,,,,,,,,0.02856218469834481,0.032308807231444414,,,,,,,,,,,,,,,,,,,,,,0.025903913706678855,0.03871370075620997,0.023841998536294675,0.020732891394204506,0.023841998536294675,0.025903913706678855,0.03871370075620997,0.025903913706678855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.013008633897489979,0.012351607148946724,0.013734943271468947,,,,,0.008583973564905392,0.017167947129810783,0.02350357744426171,0.011200009257698918,,,,,,,,0.007611439330954239,0.005435280647971528,,0.010689141267676677,,,,,,,,,0.014533844429342087,,,,,,,,0.011821774736496808,,,,0.007266922214671043,,,,,,,0.01953726834558552,,,,,,0.01546739516710495,,,0.012351607148946724,0.011751788722130854,,,,,,0.024103395871077578,,0.01778688779691825,,,,,,,,,,,,,,,,,,0.019325141971649303,,0.012351607148946724,,,,0.011200009257698918,,,,,,,,0.013008633897489979,,,,,,,,,,,,,,,,,,,,,0.011751788722130854,,,,,,,,,0.01653004262155913,0.011751788722130854,0.019325141971649303,,,0.019325141971649303,,0.022400018515397836,,,,0.019325141971649303,,0.01653004262155913,,0.011200009257698918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024103395871077578,,,,,,,,,,0.01653004262155913,0.01653004262155913,,,0.019325141971649303,,,,,,,,,,,,,,,,,,,,0.024103395871077578,0.024103395871077578,,,,,,,,,,,,0.013008633897489979,,,,,,,,,,,,,0.028881649770505852,0.0309347903342099,0.028881649770505852,0.028881649770505852,0.01778688779691825,0.019325141971649303,0.014546888072221032,0.0213082965209874,0.024103395871077578,0.01653004262155913,0.028881649770505852,0.0213082965209874,0.028881649770505852,0.024103395871077578,0.01778688779691825,0.019325141971649303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,0.06829532796182239,0.0450658612157533,0.0450658612157533,0.06169689079118699,0.05880004860291932,,,,,,,,0.019980028243754878,0.028535223401850524,0.08678272376318542,,,,,,,,,,,,,,,,,,,,,,0.03815134162702298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056117991655302554,,,,,,,,,,,,,,0.08120382462730098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05880004860291932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1205739312058498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,0.06759879182362996,,,,,,,,,,,,,,,,0.08417698748295384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08820007290437898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09254533618678049,,,,,,,,,,,,,,,0.12180573694095148,0.08820007290437898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15218549302673828,0.16780283510277577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,,0.0450658612157533,,,,,,,,,0.07210845217521197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05880004860291932,,,,,,,,,0.08120382462730098,,,,,,,,,,,,,,,,,,,,0.06169689079118699,,,,0.07210845217521197,,,,,,,,,,,,,,,,,0.11186855673518384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09338116093382082,,,,0.12654282832315727,,,,,,,,,,,,,,,,,,,0.09338116093382082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09338116093382082,0.12654282832315727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,0.012875960347358087,0.01762768308319628,,,,,,,,,0.00570857949821568,0.016305841943914583,,,0.010460302234053871,,,,,,,0.028987712957473957,0.010900383322006565,,,,,,,,0.017732662104745212,,,0.028987712957473957,0.010900383322006565,,,,,,,,,,0.02180076664401313,,,,,0.01465295125918914,,,,,,,,,,,,,,0.016800013886548375,,,,,,,,,,,,0.01465295125918914,,,,,0.020602414907203423,,,,,,,0.01951295084623497,,,0.031962444781481095,,,0.02182033210833155,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02479506393233869,,,,,,,0.016800013886548375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016800013886548375,0.02182033210833155,,,,,,,,,,,,,,,,,,,,,0.03615509380661637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026680331695377375,,,,,,0.026680331695377375,,,,,,0.02479506393233869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05336066339075475,,0.03615509380661637,0.03615509380661637,0.04332247465575878,0.04332247465575878,0.04332247465575878,0.04332247465575878,0.04332247465575878,0.03615509380661637,0.04332247465575878,0.04332247465575878,0.04332247465575878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,0.015225717117618935,0.008449848977953745,0.012805373992841698,,,,0.011025009113047372,,,,,,,,0.00749251059140808,0.005350354387846973,,,0.006864573341097854,,0.012158613287244432,,,,,0.03804637325668457,,,,,0.01763348220120508,,,,0.005818529753119523,,,,0.007153376555066809,,,,,,,0.009615999263842873,,,0.007153376555066809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009615999263842873,,,0.01052212343536923,0.012158613287244432,0.013520334782852247,,,0.011025009113047372,,,,,,,,0.012805373992841698,,0.01431959294609258,,,,,,,,,,,,,,,,,,,0.01156816702334756,,,,,,,,,,0.01156816702334756,,,,,0.015225717117618935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019023186628342285,,,,,,0.011025009113047372,0.01431959294609258,,,,,,,,,,,,0.016271760705597268,,0.02097535438784697,,,,,,,,,,,,,,0.016271760705597268,,,,,,0.027040669565704493,0.019023186628342285,,,,,,,,,,,,,,,,,,,,,0.017508967675091403,,,,,,,,,,,,0.016271760705597268,,,,,,,,,0.02097535438784697,0.02097535438784697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016271760705597268,,,,,,0.019023186628342285,,0.035017935350182806,,,,,,,,,,,,,0.0284303739928417,0.0284303739928417,0.0284303739928417,0.0284303739928417,0.0284303739928417,0.0284303739928417,0.0284303739928417,0.023726780310591992,0.0284303739928417,0.0284303739928417,0.023726780310591992,0.047453560621183985,0.012158613287244432,0.019023186628342285,0.015225717117618935,0.019023186628342285,0.0284303739928417,0.0284303739928417,0.016271760705597268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,0.07056005832350319,,,,,,,,0.023976033892505855,,0.10413926851582252,,,,,,,,,,,,,,,,,,0.03723859041996495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07056005832350319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07403626894942439,,,,,,,,,,,,,,,,,,,,,,,,0.07056005832350319,,,,,,,,,,,,,,,,,,,,,0.13424226808222062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18195439355418688,0.18195439355418688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1205739312058498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,,0.021796394447732594,0.031129334620200573,,0.06121962726033007,,,,,,,,,,,,,0.05129740276714205,,,,,,,,,,,,,,,0.055947632080540356,,,0.0416196454112978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11068035856490058,0.08858599050251018,,,,,,,0.10187035738234998,0.1654130850492608,0.1654130850492608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,0.025328729826834078,0.004523779979718086,0.012921610597064388,,,0.008289296110004955,,,,,,,,,,,,0.010646630762991745,0.018385771613728525,0.012705960374785484,,0.007026149135842442,,,,0.00863803961366558,,,,,0.011611772695961205,,,,,0.00863803961366558,0.021142904362374523,0.021142904362374523,,,,,,,,,0.05515731484118558,0.04228580872474905,,,,,0.022971395173847286,0.022971395173847286,,,0.01964891858789104,0.018385771613728525,0.021142904362374523,,,,,0.011115000267237636,,,0.011611772695961205,,,,,,,,,,,,,,,,,,,,,,,0.018385771613728525,,,,0.017291583934904247,,,,,,,,,,,,,,,,,,,,,,,,,0.03677154322745705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025328729826834078,0.022971395173847286,0.021142904362374523,,,,,,,,0.028651206412790328,0.028651206412790328,0.01632644200193479,,0.050657459653668156,0.022971395173847286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021142904362374523,,,,,,,,,,,,,,,,,,,,,,,0.021142904362374523,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028651206412790328,0.021142904362374523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022971395173847286,0.018385771613728525,,,,,,,,,,0.034331017651733374,0.034331017651733374,0.034331017651733374,0.028651206412790328,0.025328729826834078,0.034331017651733374,0.034331017651733374,0.022971395173847286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,0.025450041944192463,0.03062919662230074,,0.015905598076148227,,,,,0.020752958330442113,,,,,,,0.03948302002418253,,,,,,,,,,,,,,,,,,,,,0.010952526594107337,,,,,,,,,0.018100704496645408,,,,,,0.03295805680017205,0.03295805680017205,,,0.018100704496645408,,,,,0.03295805680017205,,,,,,,,,,,,0.028660173397870935,,,,,,0.01732632394598808,,,0.018100704496645408,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02695452789852721,,,,,,,,,,,,,,,,,,,,,,,,,0.028660173397870935,0.020752958330442113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04466217470229081,,,,,,,,0.03295805680017205,,,,,,0.03295805680017205,,,,,,,,,0.03295805680017205,,,0.03948302002418253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03295805680017205,,,,,,0.04466217470229081,0.03948302002418253,,,,0.05351599810417261,0.05351599810417261,0.04466217470229081,0.04466217470229081,0.05351599810417261,0.05351599810417261,0.04466217470229081,0.03062919662230074,0.05351599810417261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,0.009832551537982539,,,0.009832551537982539,,,,,,,,,,0.008718557779093038,,,,0.007987867160550229,,,,,,,,0.00832392908225956,,0.017717198100502034,,0.020518961106856817,,,,,,,,,,,,,,,,,,0.01664785816451912,0.020374071476469996,0.020374071476469996,,,0.01118952641610807,,,,,,0.017717198100502034,,,0.022136071712980113,,,,,0.012829101513364215,,,,,,,,,0.010710818439338087,,,,,,,,,,,,,,,,,,,,,,,,,,0.017717198100502034,,,,0.01666279906454409,,,,,,,0.024407685105858293,,,,,,,0.015732753201864434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022136071712980113,,,,,,,0.027609344361416134,,,,,,,,,,,,,,,,,,,,,,,,0.022136071712980113,,,0.022136071712980113,0.020374071476469996,,,,,,,,,,0.015732753201864434,0.022136071712980113,,0.022136071712980113,,,0.027609344361416134,,,,,,,,,,,,,,0.027609344361416134,,,,,,,,,,,,,,0.018934412457422275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020374071476469996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027609344361416134,,,,,,,,,,,,,,,,,,,0.027609344361416134,,,,,,0.022136071712980113,0.017717198100502034,,,,,,,,,,,,,,0.024407685105858293,,,,,,0.027609344361416134,0.027609344361416134,,,,,,0.033082617009852155,0.048815370211716586,0.033082617009852155,0.033082617009852155,0.033082617009852155,0.018934412457422275,0.033082617009852155,0.033082617009852155,0.033082617009852155,0.033082617009852155,0.033082617009852155,0.024407685105858293,0.033082617009852155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,0.02376697306164907,0.013190008160708285,0.019988876476630942,,0.013190008160708285,,0.017209770322805656,,,,,,,,,0.016703545405961282,,,,,,,,,,,,,,,0.013762717815574697,,,,,,,,0.02233249265972077,,,,,,,,,,0.011166246329860385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015010340314291314,,,0.01642477804545441,,,,,0.017209770322805656,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02969473034668064,0.01805762657303034,,,,,,,,,,,,,,,,,,,,,,0.025399821589225005,,,,,,,,,,,,,,,,,,,,0.025399821589225005,,,,,,,,0.05162931096841696,0.02235253533048598,,,,,,,,,,0.02969473034668064,,0.025399821589225005,,,,,,,,,,,,,,,,0.025399821589225005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032742016605419665,0.032742016605419665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027331071492825605,0.02376697306164907,,,,,,0.02376697306164907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018979298789844966,,,0.02969473034668064,,,,,,,,,,,,,,,,0.02969473034668064,,,,,,,,0.025399821589225005,,,,,,,,,,,,,0.032742016605419665,,0.037036925362875305,0.04437912037906997,0.04437912037906997,0.04437912037906997,0.04437912037906997,0.04437912037906997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
