,từng,có,một,cuộc,chiến,điệp,viên,giữa,hai,miền,triều,tiên,mùa,đông,năm,1968,khi,căng,thẳng,2,lên,đỉnh,điểm,31,kẻ,thích,khách,của,chdcnd,vượt,qua,biên,giới,được,canh,gác,cẩn,mật,nhất,thế,để,tới,khu,vực,cây,cối,sau,dinh,tổng,thống,hàn,quốc,park,chung,hee,tuy,nhiên,đến,đây,tất,cả,đã,bị,chặn,lại,3,tháng,ăn,miếng,trả,quân,đội,tuyển,mộ,người,từ,nhà,tù,và,trên,đường,phố,đào,tạo,đặc,biệt,hòn,đảo,nhỏ,toàn,sỏi,đá,silmido,ngoài,khơi,hoàng,hải,nhiệm,vụ,họ,là,bình,nhưỡng,ám,sát,lãnh,đạo,kim,nhật,thành,vì,quan,hệ,đột,bớt,nên,đó,bỏ,dở,1971,nhận,thấy,không,cơ,hội,rời,khỏi,này,nổi,loạn,giết,quản,giáo,trong,doanh,trại,tìm,cách,vào,đất,liền,cướp,xe,buýt,về,seoul,thủ,đô,chức,trách,nhân,dùng,lựu,đạn,tự,làm,nổ,tung,mình,chương,tranh,lạnh,đưa,bộ,phim,vừa,phát,hành,hôm,24,12,các,tờ,báo,mô,tả,lớn,lịch,sử,điện,ảnh,xứ,sở,chi,nhiều,phải,vấn,lương,tâm,nó,tập,trung,thời,kỳ,mà,chính,phủ,muốn,quên,đi,tình,bí,chống,đối,xử,tàn,bạo,với,công,dân,trước,tiến,chủ,hoá,1987,luôn,bác,cáo,buộc,rằng,nước,phái,gián,đúng,thuật,phương,dụng,đề,nhạy,cảm,hình,cải,thiện,cựu,phản,thừa,bồi,thường,cho,cũng,như,thân,số,liệu,thức,theo,nghị,sĩ,thúc,đẩy,việc,hơn,7,700,thực,thi,1953,1972,khoảng,5,300,trở,phòng,lần,đầu,ra,tuyên,bố,khai,dậy,mất,tích,nằm,ngôn,tướng,nam,dae,yeon,biết,tân,binh,đơn,vị,684,phần,phi,thiệt,mạng,huấn,luyện,20,4,còn,sống,sót,toà,án,tử,tài,nữa,sứ,mệnh,chúng,ta,dạy,hy,sinh,tổ,jonathan,43,tuổi,giám,đốc,điều,hãng,hanmac,films,sản,xuất,nói,quyền,lợi,cá,giờ,thể,những,gì,ông,dựa,bài,tạp,chí,cuốn,sách,tái,hoà,giải,ánh,dương,tê,chỉ,cần,hát,thôi,sẽ,gây,yang,dong,su,54,6,lính,giam,giống,khác,chuyện,khẳng,định,xâm,nhập,thổ,học,ở,10,1970,cử,phục,dịch,mặc,dù,kết,chuộc,tội,cuối,cùng,nhưng,hầu,hết,phạm,chịu,nhẹ,xuyên,đánh,lộn,sự,hứa,hẹn,tiền,bạc,nếu,huỷ,vẫn,giữ,đời,đâu,rõ,tố,nào,dẫn,23,8,quyết,chết,quá,hiện,ràng,bao,phép,tuyệt,vọng,bắn,cổ,phía,nay,vết,sẹo,nhóm,jung,gil,ryong,50,bây,thư,ký,200,1,100,bắc,1976,thanh,niên,thất,nghiệp,pusan,tại,căn,cứ,núi,ngữ,tác,phong,hoạt,động,mối,liên,bên,hạn,chế,kiểm,duyệt,gửi,gia,đình,tiết,lộ,nghi,ngay,ty,mỹ,phẩm,luật,sư,trị,đảm,bảo,anh,hùng,thái,độ,hoàn,biến,quay,lưng,phiền,tôi,tức,giận,đức,giả,câu,bắt,du,gần,sân,bay,inchon,đen,tối,han,yu,kyoung,đồng,sai,lầm,năn,hối,lỗi
27,,,0.02633430061272523,,,,,,,,0.02912375018066745,0.027675329086533616,,,,,,,,,,,,,,,,0.027675329086533616,0.030698273551059106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04900380246065339,,,,,,,,,,,,,,,,,,0.041666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02391796948865495,,,,,,,,,,,,,,,0.04900380246065339,0.0615467189466526,,,,,,,,,,,,,,,0.034329530872679946,,,,,,,,,,,,,,,,,,,,,,0.04900380246065339,,,,,,,,,,,,,,,,,,,,,0.03887721709872445,,,0.054209583152665886,,,,,,,,,,,,,,,,,0.054209583152665886,,,,,,,,,,,,0.04496588525198437,,,,,,,,,,,,,,,,,,,,,,,,,,0.04900380246065339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054209583152665886,,,,,,,,,,,0.054209583152665886,0.07408963543265182,0.0615467189466526,0.07408963543265182,0.054209583152665886,0.0615467189466526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,0.03326437972133713,0.04605585596798421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0387767665908115,,,,,,,,0.03021217198566941,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04605585596798421,0.049108063703651936,,,,0.06042434397133882,,0.0777432239326138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05263157894736842,0.06847526292968321,,,,,,,,,,,,,,,,0.061899539950299017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06847526292968321,0.0935869079149286,0.0935869079149286,0.0935869079149286,0.0935869079149286,0.0777432239326138,0.0777432239326138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,0.018891081198270782,0.01795156481288667,,,,,,,,,,,,,,,,0.01795156481288667,0.019912393654741043,,,,0.029167060703989865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02103111487523361,,,,,,,,,,,,,0.01795156481288667,,,,0.011776447825984793,,,,,,,,,,,,,,,,,,,0.025217654334307754,0.023650304415991894,,0.015514358587235644,,,0.03516297285578328,0.03516297285578328,0.03992219607350439,,0.025217654334307754,0.03516297285578328,0.022267803809305913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02702702702702703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025217654334307754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025217654334307754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03516297285578328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03178625024474815,0.03178625024474815,0.03516297285578328,,,,,,,,,,0.02702702702702703,0.03516297285578328,,,,,,,,,,,,,,,,,,,,,,,,,0.029167060703989865,,,,,,0.023650304415991894,,0.025217654334307754,,,,,,,,,,,,,,,,,,,,,,,,,,0.03516297285578328,0.03516297285578328,0.03992219607350439,0.03992219607350439,0.03516297285578328,0.04805814190226064,0.04805814190226064,0.03992219607350439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,0.0332842859207628,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026081063285969982,,,,,,,0.06195380931733244,0.04166958397103333,,,,,,,,,,,,,,,,,,,,,,,,,0.06195380931733244,,,,0.07033910736760296,,,,,,,,,,,,,,,,,,,,,,0.03508374120121041,,,,,,0.04166958397103333,,0.027334822272748516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05138958314512499,,,,,,,,,,,,,0.05138958314512499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06195380931733244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05138958314512499,,,,,,,,,,,,,,,,,,,,,,,0.06195380931733244,,,,,,,,,,,,,,,0.07033910736760296,0.05138958314512499,0.0846738690658878,0.0846738690658878,0.0846738690658878,0.0846738690658878,0.0846738690658878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,0.021876531584792504,,,,,,,,,,,,,,,,,,,,,,0.02332633025923467,,,,,,,,,,0.013692558225134242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02332633025923467,,,,,,,,,,0.029402281476392036,0.029402281476392036,0.01660519745192017,,,,,,,,,,,,,,,,,,,,,,,,,,0.028701563386385943,,,,,,,,,,,,,,,,,,,,,,,0.03252574989159953,0.03252574989159953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021876531584792504,0.02059771852360797,,,,,,,,,,0.03252574989159953,0.03252574989159953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03252574989159953,,,,,,,,0.02059771852360797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.029402281476392036,0.026979531151190624,,,,,,,,,,,,,,,,0.07385606273598312,0.03692803136799156,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021876531584792504,,0.02332633025923467,,,,,,,,,,,,,0.03252574989159953,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03692803136799156,0.03692803136799156,0.044453781259591096,0.044453781259591096,0.08890756251918219,0.044453781259591096,0.03252574989159953,0.029402281476392036,0.03692803136799156,0.03692803136799156,0.044453781259591096,0.044453781259591096,0.044453781259591096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03690043878204482,,,,,0.05995451366931249,0.08206229192887013,0.08206229192887013,,,,,,,,,,,,,,,,,,0.043230625021313536,0.031890625984873265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06533840328087118,0.05995451366931249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048614514632872224,,,,0.05995451366931249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048614514632872224,,,,,,,,,,,,,,,,,,,,0.08206229192887013,,,,,,,,,,,0.08206229192887013,0.0722794442035545,,,,,,,,,,,,,,,,,,,,,,,,0.09878618057686908,0.09878618057686908,0.09878618057686908,0.09878618057686908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042130948385028434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03351758227395672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0633775954572553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08301394200366345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10007923043569088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11362471190151249,0.11362471190151249,,,,,,,,0.13678086541412643,0.13678086541412643,0.13678086541412643,0.13678086541412643,0.13678086541412643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,0.043478260869565216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04692092374120108,,,,,,,,,0.043478260869565216,0.043478260869565216,,,,,,0.08113506177125103,,,,,,,,,,,,,,,,0.018944720415714666,,,,,,,,,,,,,,,,,,,0.040567530885625515,0.03804614188659566,0.03383266306015842,,,,,,,,,,,,,,,,,,0.05113440256763832,,,,,0.02747927020458285,,,,,,,,,,,,,,,,,,,,,,0.04692092374120108,,,,,,,,,,,,,,0.05656652155060788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04692092374120108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043478260869565216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05656652155060788,,,,,,,,0.06422266324868098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07731092392972364,0.05656652155060788,0.07731092392972364,0.07731092392972364,0.07731092392972364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,0.06250437595655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07708437471768749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10550866105140445,,,0.045144515336100394,,,,,,0.06250437595655,0.06664665788352762,,,,,,,,,,,,,,,,,,,,,0.07708437471768749,,,,,,,,,,,,,,,,,,0.10550866105140445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10550866105140445,0.12701080359883168,0.12701080359883168,0.12701080359883168,0.12701080359883168,0.12701080359883168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04093103140141214,,,,,,,,,,,,,,,,,,0.06533840328087118,,,,,,,,,,,0.06533840328087118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048614514632872224,0.04577270783023993,,,,,,,0.04577270783023993,,,,,,,,,,,,,0.0722794442035545,0.05995451366931249,,,,,,,,,,0.043230625021313536,0.051836289464965934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04577270783023993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,0.06533840328087118,0.05995451366931249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0722794442035545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09878618057686908,0.09878618057686908,0.09878618057686908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06224693850877676,,,,,,,,,,,,,,,,,,,,,0.11116446434052052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1250087519131,0.13329331576705525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1858614279519973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16801303700795447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2110173221028089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,,,,,,0.09293071397599866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06664665788352762,,,,,,,,,,,,,0.08400651850397724,,0.045144515336100394,,,,,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07708437471768749,0.07708437471768749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10550866105140445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09293071397599866,0.09293071397599866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07708437471768749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10550866105140445,,,,,,,,,,0.12701080359883168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,0.14584354389861667,,,,,,,,,,,,,,,,,,,,,0.21683833261066354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19601520984261356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21683833261066354,,,,,,,,0.21683833261066354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,0.05833741755944667,,,,,,,,,0.02329900014453396,0.022140263269226895,,,,,,,,,,,,,,,,,0.024558618840847285,,,,,0.018256744300178988,,,,,,,,0.029168708779723336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014524285652047912,,,,,,,,,0.03110177367897956,,,,,,,,,,,,0.02593837501278812,,,,,,,,,,,0.039203041968522714,,,,,,,,,,,0.039203041968522714,0.04213488098036037,0.04336766652213271,0.04336766652213271,0.04923737515732208,,,0.029168708779723336,0.03110177367897956,,0.039203041968522714,0.035972708201587496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035972708201587496,,,,,,,,,,0.04923737515732208,,,,0.029168708779723336,,,,,,0.035972708201587496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035972708201587496,,,,0.035972708201587496,,,,,,,,,,,,,,,,,,,,,0.04336766652213271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04923737515732208,0.05927170834612145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15563025007672873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11480625354554377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35563025007672877,0.35563025007672877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,0.07955102394470001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08482301912448971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07955102394470001,0.08482301912448971,,0.10691738718688013,0.09810738600432954,0.0521846607025199,,,,,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07955102394470001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16165011367124033,0.16165011367124033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,0.0499264288811442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07708437471768749,,,,,,,,,,,0.07708437471768749,,,,,,,,,,,,,,,,,,0.10550866105140445,,,0.03112346925438838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,,,,,,,,,,,,,,,0.10550866105140445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07708437471768749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08400651850397724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09293071397599866,,,,,,,,,,,,,,,,,,,,,0.12701080359883168,0.12701080359883168,0.12701080359883168,0.12701080359883168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,,0.03705482144684017,0.0332842859207628,,,,0.0332842859207628,0.03162894752746699,,,,,,,,,,,,,,,,,0.03508374120121041,,,,,,,,,,,,,0.04166958397103333,,,,,,,,,,,,,,,,,,,,0.03705482144684017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03508374120121041,,,,,,,,,,,,,,,,,,,,,,,,0.04443110525568508,,,,,,0.030096343557400262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06195380931733244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07033910736760296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06195380931733244,0.06195380931733244,,,,,,,,,,,,,,,,,,,,,,0.05138958314512499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07033910736760296,0.07033910736760296,,,,,,0.056004345669318153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07033910736760296,,0.07033910736760296,,,,,,,,,,0.0846738690658878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
