,chân,dung,trần,thủy,biển,và,liên,chiến,là,người,gốc,đài,loan,xuất,thân,từ,khu,vực,nông,thôn,nghèo,khó,nhân,vật,đối,lập,đầu,tiên,lên,nắm,quyền,lãnh,đạo,hòn,đảo,thuỷ,thực,hiện,lược,tự,tuyên,bố,nhà,vô,địch,về,dân,chủ,quyết,để,được,tái,đắc,cử,có,khả,năng,lôi,cuốn,mọi,chẳng,hạn,trong,cuộc,tranh,luận,giữa,2,ứng,viên,truyền,hình,trực,tiếp,hồi,tháng,thuộc,quốc,đảng,kmt,tập,trung,vào,cá,tính,của,gọi,ông,thất,thường,trách,nhiệm,không,đáng,tin,cậy,đáp,lại,khẳng,định,tôi,thay,đổi,kiểu,tóc,nhiều,năm,nay,tình,yêu,dành,cho,vợ,cũng,vậy,sinh,ra,gia,đình,mù,chữ,ở,một,ngôi,làng,phía,nam,1951,học,vấn,tấm,vé,đưa,thoát,khỏi,đói,từng,giỏi,nhất,giành,suất,tại,đh,nơi,nhận,bằng,luật,sư,trẻ,đầy,tham,vọng,làm,việc,công,ty,kết,hôn,với,wu,shu,jen,con,gái,bác,sĩ,giàu,chính,trường,thập,kỷ,1980,khi,biện,hộ,nhóm,các,thủ,lĩnh,ủng,độc,sau,phản,cảng,cao,hùng,đó,thua,toà,án,nhưng,bị,thu,hút,trước,tư,tưởng,cáo,trở,thành,hạt,phe,bi,kịch,xảy,1985,liệt,vì,xe,tải,đâm,rằng,đây,vụ,mưu,sát,1986,ngồi,tù,8,phỉ,báng,cầm,tuy,nhiên,nếu,hy,sẽ,rút,thì,họ,đã,sai,lầm,tế,trái,ngược,hoàn,toàn,hội,đồng,phố,bắc,đa,thiết,tuý,dpp,thị,trưởng,bầu,1994,chống,nhũng,đóng,cửa,chứa,cải,thiện,giao,thông,san,ổ,chuột,lớn,xây,phong,cách,đôi,chuyên,đứng,tạo,mình,kẻ,thù,tri,quay,lưng,4,biến,cơ,tổng,thống,2000,dịch,thắng,quan,pháp,2001,kiến,hoà,bình,phải,gây,trục,trặc,biết,kế,hoạch,trừ,hợp,đại,lục,cận,chọc,giận,kinh,điểm,tiến,số,lo,ngại,ổn,lâu,dài,trên,như,sự,thịnh,vượng,kỳ,luôn,tỏ,nghi,ngờ,buộc,trù,hiến,phá,vỡ,những,hôm,20,3,thể,cuối,cùng,tốt,đạt,đến,đỉnh,bại,nghĩa,nghiệp,trị,thúc,dẫn,thăm,dò,dư,cả,bộ,máy,hậu,thuẫn,chú,ý,im,lặng,hỏng,này,tây,an,1936,trai,chức,cấp,tới,phủ,thế,cộng,sản,1949,tu,mỹ,giả,ngoại,sứ,el,salvador,1970,giữ,phó,tướng,ghế,chịu,coi,tĩnh,thời,căng,thẳng,cương,tăng,cường,lưu,bờ,eo,động,thái,giới,doanh,hết,sức,tâm,còn,cam,sạch,hiệu,quả,phục,nền,trưng,cầu,loan02,03,2004,phạm,bắt14,05,vết,thương,do,trúng,đạn10,04,nội,sát05,tấn,cảnh
30,,,,,,,0.0393533400563868,0.03666172296458238,,,,0.0299591728288861,0.0393533400563868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032004002608839746,,,,,,,,,0.06741929621636694,0.054369369768345985,0.054369369768345985,0.06741929621636694,,,0.09942329882520669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04577360296374374,0.06006995876881988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06741929621636694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09548525237634709,0.09548525237634709,0.09548525237634709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,0.02328496154122087,,,,,,,,,,,,,,,,,,,,,,0.040008850189219826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028294774338392427,,,,,,,,,,,,,,,0.03716704338658753,,0.05673273883721878,,0.05673273883721878,,,,,,0.016723888647998956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046949891111903154,0.03462496057766114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07345662748521774,,,,,,,,,,0.03462496057766114,,,,,,,,,,,,0.0636737797599021,,0.043230625021313536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07345662748521774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05134884922566009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09018051613321669,0.0636737797599021,0.07345662748521774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,0.02315026991323017,0.030409399134480708,,,,,,,,,,,,,,,,0.06010087703335997,0.06010087703335997,0.03273451379117986,,,,,,,,,,,,,,,,0.026448027510894336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030409399134480708,0.07074102276214943,,,,,,,,,0.013683181621090055,0.04201269482099462,,,,,,,,,,,,,,,,,,0.024730365652285258,,,,,,,,,,,0.04201269482099462,0.052096728894465365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028329513199904566,,,,,0.028329513199904566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07378405865445002,0.06010087703335997,0.07378405865445002,0.07378405865445002,0.07378405865445002,0.07378405865445002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,0.02484211285234551,0.03716704338658753,0.03462496057766114,0.02328496154122087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03716704338658753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046949891111903154,0.03462496057766114,,,,,,0.0636737797599021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03716704338658753,,,,,0.043230625021313536,,,,,,,,,,,,0.0636737797599021,0.043230625021313536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0636737797599021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0636737797599021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09018051613321669,0.09018051613321669,0.09018051613321669,0.07345662748521774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,0.029937807695855405,,,0.03637899557793312,0.047786198639898254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08186628826273128,,,,,,,,0.07294209279070986,,,,,,,,,,,,,0.021502142547427227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07294209279070986,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09444423533813709,0.09444423533813709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08186628826273128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11594637788556432,0.11594637788556432,0.11594637788556432,0.11594637788556432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,0.01863158463925913,0.02787528253994065,0.02596872043324585,,,,,,,,,,,,,,,,,,,,,,,0.03000663764191487,,,0.042549554127914085,0.042549554127914085,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021221080753794322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04775533481992658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0550924706139133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02596872043324585,,,,,,,,,,0.09551066963985316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08509910825582817,,,,,,,,,,,0.0550924706139133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04775533481992658,,,,,,,,,,,,,,0.04775533481992658,0.0550924706139133,,,,,,,,,,0.0550924706139133,,,,,0.0550924706139133,0.13527077419982503,0.13527077419982503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07109840662014474,,,,0.05539686949276592,,,,,,,,,,,,,,,,,,,,,,,0.05539686949276592,,,,,,,,,,,0.07855302300537985,,,,,,,,,,,,,,,,,,,,,,,0.02315615351261394,0.07109840662014474,,,,,,,,,,,,,,,,,,0.04185138802694428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04794225310753081,,,,,,,,,,,,,,,,,,,,,,,0.08816369505217216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1017091765179938,,,,,,,,,,,,,0.1017091765179938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08816369505217216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12486533003060774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,,,,,,,,,0.03895308064986878,,,,,,,,,,,,,,,,,,,,,0.036366037827479714,,,,,,,0.04500995646287231,,,,,,,,,0.03183162113069148,0.05281862750089105,,,,,,,,,,,,,,0.04181292380991097,0.04863445314897773,,,,,,,,,,0.057767455378867606,,,,,,,,,,,,,,,,,,0.03400425277189223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057767455378867606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057767455378867606,,,,,,0.057767455378867606,0.07163300222988987,0.08263870592086996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07163300222988987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10145308064986878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,0.01596992969079354,0.023893099319949127,,0.014968903847927702,0.051439950243282635,,,,,,,,,,,,,,,,0.022258903228496444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02779111608513013,,,,,,,,0.01818949778896656,,,,,,,,,,,,,,,,,,,,,,,,,0.021502142547427227,,,,,,,,,,0.04093314413136564,,0.03647104639535493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03647104639535493,,,,,,,,,,,,,,,,0.04093314413136564,,,,,0.04093314413136564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030182072857652027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047222117669068545,,,,,,,,,,,,,,,0.03647104639535493,0.047222117669068545,,,,,0.047222117669068545,,,,,,,,,,,,,,,,,,0.04093314413136564,,,,0.047222117669068545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047222117669068545,,,,,0.05797318894278216,0.05797318894278216,0.05797318894278216,0.05797318894278216,0.05797318894278216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,0.016002001304419873,,0.0196766700281934,0.01833086148229119,0.012327332580646343,,,0.01497958641444305,0.0196766700281934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03888880278629175,0.04236231196505629,,,,,,,,,,,0.03003497938440994,,0.03370964810818347,0.03370964810818347,,,,,,,,,,,,,,,,,,0.021181155982528146,,0.0088538234018818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02288680148187187,,,,,,,,,,,,,,,,,,,,,,,,,,0.03888880278629175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03370964810818347,,0.03888880278629175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03370964810818347,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027184684884172992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03370964810818347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04774262618817354,0.04774262618817354,0.04774262618817354,0.04774262618817354,0.04774262618817354,0.04774262618817354,0.04774262618817354,0.04774262618817354,0.04774262618817354,0.04774262618817354,0.04774262618817354,0.04774262618817354,0.04774262618817354,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,0.02129323958772472,,,,,,,,,,,,,,,,,,,,0.02967853763799526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02425266371862208,,,,,,0.048628061860473235,0.03705482144684017,,,,,0.048628061860473235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02967853763799526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05457752550848752,,,,,,,,,,,0.02967853763799526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06296282355875805,,,,,,,,,,0.06296282355875805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048628061860473235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06296282355875805,,,,,,,,0.06296282355875805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07729758525704288,0.07729758525704288,0.07729758525704288,0.07729758525704288,0.07729758525704288,0.07729758525704288,0.07729758525704288,,,,,,,,,,,,,,,,,,
41,,,0.014910039209989451,,0.008501063192973057,0.006986844239722175,,,0.0065488954334683705,0.011252489115718077,,0.02387371584801861,0.020906461904955487,,,0.02065967648021749,,,,,,,,,0.014441863844716902,,,,,,,,,,,0.015956082797967782,,,,,,,,,,,0.009091509456869928,,,,,,,0.022504978231436153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011252489115718077,,0.004703593682249706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013204656875222763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015956082797967782,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02065967648021749,,,,,,,,,0.015956082797967782,,,,,,,,,,,,,,,,0.02065967648021749,,,,,,0.0537247516724174,0.04131935296043498,0.02065967648021749,,,,,,,,,,,,,,,,0.014441863844716902,,,,,,,,,,,,,,,,,0.015956082797967782,0.028883727689433803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02065967648021749,,,,,,,0.017908250557472468,,,,,,,,,,,,,,,,,,,,,0.017908250557472468,,,,,0.02065967648021749,,,,,,,,,0.017908250557472468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025363270162467196,0.025363270162467196,0.025363270162467196,0.025363270162467196,0.12681635081233597,0.025363270162467196,0.025363270162467196,0.025363270162467196,0.025363270162467196,0.025363270162467196,0.025363270162467196,0.025363270162467196,0.025363270162467196,0.07608981048740159,0.025363270162467196,0.05072654032493439,0.025363270162467196,0.025363270162467196
