,hoạt,động,tình,báo,hai,mặt,của,cia,tại,đài,loan,một,mỹ,dùng,lãnh,thổ,để,nắm,được,rất,nhiều,tin,tức,về,trung,quốc,đại,lục,mà,bản,thân,hòn,đảo,cũng,có,lợi,khác,đồng,thời,với,hợp,tác,cùng,không,ngừng,trên,này,trong,gian,dài,vẫn,luôn,dựa,vào,thu,thập,các,sử,dụng,căn,cứ,quân,nhật,kết,trinh,sát,và,bằng,vệ,tinh,chuyển,cho,nhà,đạo,cao,cấp,năm,1995,khi,lý,đăng,huy,gây,căng,thẳng,quan,hệ,bờ,cơ,đã,liên,tục,đối,sau,đó,phía,mới,dám,nói,là,tay,sự,phương,trợ,giúp,còn,thực,hiện,nhiệm,vụ,chính,thâm,nhập,giới,chức,tượng,trọng,điểm,nhằm,triển,khai,số,nhỏ,nhân,viên,quyền,bắc,làm,việc,pháp,tuyển,mộ,đơn,giản,tiền,mua,chuộc,tiến,hành,phân,trạm,nội,bộ,hiệp,hội,ngoại,giao,mỗi,tổ,trưởng,phó,thường,người,hoa,tịch,ngoài,ra,bí,mật,doanh,nghiệp,đa,những,chiêu,họ,du,học,hãng,thông,tấn,tiết,lộ,đảng,dân,lên,thư,ký,riêng,cục,trần,cường,đến,chuẩn,bị,luận,án,sĩ,ông,vừa,đặt,chân,tới,tìm,đề,nghị,diện,hình,nay,2,tương,nhạy,cảm,vì,vậy,muốn,qua,thái,đáp,lại,sẽ,trả,khoản,thù,lao,hậu,hĩnh,tuy,nhiên,nhìn,nhầm,ngay,lập,chung,cầm,kế,hoạch,điệp,phá,sản,cánh,ở,viện,nghiên,cứu,kinh,tế,rồi,sang,xuyên,tiếp,xúc,giải,quyết,vấn,trị,do,tưởng,thăng,con,đường,công,danh,mở,rộng,biện,thủ,đoạn,ví,dụ,thành,nhất,kiện,trương,hiến,nghĩa,cuối,1970,tiềm,lực,hùng,phát,vũ,khí,hạt,1979,sở,năng,lượng,ty,lân,xây,dựng,máy,chế,tạo,uranium,nghèo,nguyên,liệu,tháng,5,suất,20,chuyên,xuất,phản,ứng,thuỷ,áp,1986,ngắn,bắn,thử,loại,trường,cửu,đình,đông,1987,theo,nhận,định,chỉ,1,nữa,thể,bom,tử,ngày,9,1988,giám,đốc,đánh,cắp,tài,dưới,hỗ,sắp,xếp,đào,tẩu,chứng,cuộc,điều,khẳng,tên,lửa,thiên,mã,tầm,000,km,mang,đầu,đạn,quá,trình,xong,chấn,dư,nước,washington,yêu,cầu,phải,chương,hoá,từ,lâu,cử,đều,vật,rõ,ngạc,thấy,tiếc,nuối,tham,vọng,chiều,13,biết,đột,ngột,tái,bệnh,đau,tim,đời,đoàn,biểu,đứng,trước,trừng,phạt,đớn,đành,hứa,rằng,cách,thức,dừng,thống,điện,chặt,chẽ,bay,vị,tướng,điên,cuồng,gián,chiến,lược,ep,3e,rc,135,kỳ,quy,luật,lần,kéo,khoảng,10,giờ,đặc,biệt,chẳng,hạn,như,diễn,tập,lớn,hay,tăng,thậm,chí,tàu,biển,đất,hướng,nên,cấm,phận,khu,vực,vô,giở,ngón,đòn,kịp,gần,khách,mời,bó,ngồi,xử,duy,nếu,hoặc,thì,đội,tạm,đợi,tiện,hết,trận,nhanh,chóng,hoàn,phái,hải,thăm,dò,lì,lợm,đi,nào,trích,nhưng,đương,hại,ngậm,bồ,ngọt,bởi,dẫm
29,,,,,,,0.01223387832614519,,,0.006231744838110113,,0.026184341001793284,,,,,0.018465623164255304,,,,,,,,,,,,,,,,,,0.017574287106326792,,,0.030699501490400495,0.02049591152445081,0.017574287106326792,0.02821462936198879,0.030699501490400495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026184341001793284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026184341001793284,,,0.030699501490400495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03841821932793847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033903058839331264,,,,,,,0.026184341001793284,,,,,,,,,,,,,,,,,,,,,,0.09209850447120149,,,,,,,,,0.033903058839331264,,,,,,,,,,,,0.019434560622957862,0.019434560622957862,,0.03841821932793847,,,,0.07683643865587694,,,,,0.030699501490400495,0.033903058839331264,,,0.033903058839331264,0.030699501490400495,0.046136937165476455,0.03841821932793847,0.046136937165476455,0.046136937165476455,0.03841821932793847,0.02821462936198879,0.03841821932793847,0.03841821932793847,0.046136937165476455,0.03841821932793847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,0.024314030930236617,0.005786620206816534,0.007004537407944661,,,,,,,,,,,,,,,,,,,,,,,,0.016318980884446305,,,,0.019031917844132898,,,,,,,,,0.019031917844132898,0.02850667995537189,,,,,,,,0.010878996872175606,,,,,,,,,,0.016318980884446305,0.03148141177937903,,,,,,,,,0.026199298693275308,,,,,,,,,,,,,0.028343836514174135,,,,,,,0.03148141177937903,,,,,,,,,,,,,,,,,,,,,,,,,,0.035674060804514296,0.03110535779882589,,,,,,,,,,,,,,0.024314030930236617,0.024314030930236617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024314030930236617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026199298693275308,,,0.054139133163954044,0.054139133163954044,0.038063835688265796,,,0.03148141177937903,,,,,,,,,,,,,,,,,,0.026199298693275308,,,,,0.042841441653656706,0.042841441653656706,0.02850667995537189,0.05701335991074378,0.07134812160902859,0.035674060804514296,0.042841441653656706,0.042841441653656706,0.035674060804514296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03475393693276442,0.03674339304409812,,0.029799878136814992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09568439522761417,,,,,,,,,,,,,,,,,,,,,,,0.032954254969363335,,,,,,0.047842197613807085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03674339304409812,,,,,,,,,,,,,,,,,0.06514393712128698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06514393712128698,,,,,,,,,,,,,,,,,,0.05205567644024432,0.05748779542321388,,,0.05748779542321388,,,,,,,,,,,,,,,,,,,,,0.07823219780232964,0.05748779542321388,0.07823219780232964,0.05748779542321388,0.05205567644024432,0.05205567644024432,0.06514393712128698,0.07823219780232964,0.07823219780232964,0.05205567644024432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,0.013253368186657288,,,0.006751056907952623,0.008171960309268771,,,,,,,,,,,,,0.022203904151488377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012692163017538208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016533904633268245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026506736373314577,,,,0.03628958409863021,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041619737605266674,,,,,,,0.02836636941860939,0.02836636941860939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033257793281267205,0.030565848475487857,,,,,,,0.041619737605266674,0.041619737605266674,,,,,,,0.033257793281267205,0.033257793281267205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026506736373314577,0.021054107341537683,0.021054107341537683,0.044407808302976755,,0.041619737605266674,0.03672831374260887,0.033257793281267205,,,,,,,,,,,0.033257793281267205,,,,,,,,,,,,,,,,,,,,,,,,,0.033257793281267205,,,,,0.03672831374260887,0.04998168192926616,0.041619737605266674,0.041619737605266674,0.04998168192926616,0.041619737605266674,0.04998168192926616,0.04998168192926616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,,0.023274207547300606,0.01520120220482684,,0.005927757285031572,0.00717537978374819,,0.01717963502982256,,,,,,,,,,,0.01949611096228248,,0.01949611096228248,,,,,,,,,,,,,,,,,,,,,,0.01949611096228248,,,,,,,,,,,,,,,,,,,0.01671700480845719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0206121473174209,,0.03654415984852684,,,,,,,,,,,,,,,,,,,,0.03186402506221189,,,,0.023274207547300606,,,,,,,,,,,,,,,,,0.03654415984852684,,,,,,,,,,,,0.026838305978477146,0.02490705607487654,0.02490705607487654,,,,,,,,,,,,,,,,,,,,,0.026838305978477146,,,,,,,,,,,,,,0.029201964832332183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02490705607487654,,,,,,,,,0.03654415984852684,,,,,,0.03654415984852684,,,,,,,,,,,,,,,,,,,0.029201964832332183,0.029201964832332183,0.029201964832332183,,,,,,,0.018486533275496504,0.018486533275496504,0.01949611096228248,,,,,,,,,,,,,,,,,,,,,0.026838305978477146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043886354864721505,0.043886354864721505,0.03654415984852684,0.043886354864721505,0.043886354864721505,0.043886354864721505,0.043886354864721505,0.032249251091071206,0.032249251091071206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038063835688265796,0.040242763810202704,,0.03263796176889261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052398597386550616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06296282355875805,0.052398597386550616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05701335991074378,0.05701335991074378,0.05701335991074378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11402671982148756,0.05701335991074378,,,,,,,,,0.06296282355875805,,0.05701335991074378,,,,,,,,,,,,,,,0.07134812160902859,,,,,,,0.08568288330731341,0.07134812160902859,0.07134812160902859,0.07134812160902859,0.07134812160902859,0.08568288330731341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08165156422191797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09991756868169771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1652774118417399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2249175686816977,0.2249175686816977,0.2249175686816977,0.2249175686816977,0.2249175686816977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05952205667976569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10211892990699381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1100370545117563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14983105537896005,0.14983105537896005,0.14983105537896005,0.14983105537896005,,,,,,,0.13222192947339192,0.13222192947339192,0.1799340549453582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,0.06500754153955822,,,,,,,,,,,0.02709096293164327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06148773457335244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058303681868873594,,,,0.1017091765179938,,,,,,,0.04578619744597361,,,,,0.08464388808596639,,,,,,,0.06500754153955822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1017091765179938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11525465798381543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13841081149642936,0.11525465798381543,0.13841081149642936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,0.010566871682012802,,,,,,,,,,,,,0.03674339304409812,,,,,,,,,,,,,,,,,0.029799878136814992,,,,,0.06514393712128698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05748779542321388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041488804758231516,,,,0.028400544077188856,,,0.04439953474217122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13028787424257396,0.05748779542321388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047842197613807085,,0.041488804758231516,0.032954254969363335,0.032954254969363335,0.03475393693276442,,,,,,,,,,,,,,,,,,,,,,,,,0.06514393712128698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05748779542321388,,,,,0.06514393712128698,0.07823219780232964,0.07823219780232964,0.05205567644024432,0.06514393712128698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,0.028065956159980143,0.01833086148229119,,0.0071481779025380715,0.008652663856872815,,,,,,,,0.026360310660636415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035214134062518214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028065956159980143,,,0.03236383956228126,0.017506487258754613,,,,0.026360310660636415,0.03236383956228126,,,,,0.02229258424398108,,,,,,,,,,,,,,,,,,,,0.028065956159980143,,,,0.019212132758098344,0.024855824706301672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03236383956228126,0.03003497938440994,0.03003497938440994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03003497938440994,,,,,,0.035214134062518214,0.035214134062518214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035214134062518214,0.035214134062518214,0.035214134062518214,,,,,,0.028065956159980143,0.02229258424398108,0.02229258424398108,0.02351001616039946,,,,,,,,,,,,,,,,,,,,0.04406795746440001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04406795746440001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05292178086628181,0.04406795746440001,0.05292178086628181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,0.033803921600570275,,,,,0.019084850188786497,,,,,,,,,,,0.044014821804702516,,,,,,0.03197362197814327,,,,,,,,0.03197362197814327,0.033803921600570275,,,,,,,,,,,,,,0.03197362197814327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038169700377572995,,,,0.0522570011020275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044014821804702516,,,,,,,,,,,,,,,,,,,0.047891222325024775,0.047891222325024775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09578244465004955,,,,,,,,,,0.038169700377572995,0.030317914571814267,0.030317914571814267,0.03197362197814327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052888771789356775,,,,,,,,,0.059932422151584015,,,,0.07197362197814326,0.07197362197814326,0.07197362197814326,0.07197362197814326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,0.009347617257165172,0.011315021966679837,,,,0.03447117547929378,,,,,0.039276511502689924,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03074386728667622,,,,,,,,,,,,,,,,,,,,0.026361430659490186,,,,,,,0.03670163497843557,,,,,,,,,,,,,,,,0.022893098722986806,,,,0.03447117547929378,,,,,,,,0.03250377076977911,,,,,,,,,,,,0.057627328991907714,,,,,,,,,,,,,,,0.039276511502689924,,,,,,,,,,,,,0.0508545882589969,0.0508545882589969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042321944042983194,,,,,,,,,,,,,,,,,,0.057627328991907714,0.046049252235600746,,,,,,,,,,,,,,,,,,,,,,,,,0.057627328991907714,0.039276511502689924,,,,,,0.046049252235600746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06920540574821468,0.06920540574821468,0.06920540574821468,0.06920540574821468,0.06920540574821468,0.06920540574821468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,,,0.03158116101230653,,,,0.03330585622723257,,,,,,,,,,,,,,,,,,,,,0.03330585622723257,,,,,,,,,,,,,,,,,,,,0.028558216547781033,,,,,,,,,,,,0.03158116101230653,,,,,,,,,,,0.024800856949902368,,,,0.03734377343590159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06242960640790002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049886689921900804,,,,,,,,,,,,0.06242960640790002,,,,,,,,,,,,,,,,,,,,,,,,0.039760104559971865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049886689921900804,,,,,0.0550924706139133,,0.06242960640790002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07497252289389923,0.07497252289389923,0.06242960640790002,0.07497252289389923,0.07497252289389923,0.07497252289389923,0.07497252289389923,0.06242960640790002,0.07497252289389923,0.07497252289389923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,0.039760104559971865,,,,,,0.029348543175946873,,,,,,,,,,,,,,0.09169754542646358,,,,,0.06661171245446514,0.07042483666785473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049601713899804736,,,,0.07468754687180318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07042483666785473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12485921281580004,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1101849412278266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14994504578779846,0.14994504578779846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,0.007364789354130135,0.008914865791929568,,,,0.027159107953382975,,,,,0.03094513027484661,,,,0.024222440892532778,,,,,,,,,,,,,,,,,,,,0.020769612034749845,,,,,,,,,,,,,0.013845996019132592,,,,,,,,,,,,,,,,0.03334456197325948,0.028916439679979544,0.03094513027484661,0.028916439679979544,,,,,,,,,,,,,,,,,,0.027159107953382975,,,,,,,,0.025609031515583542,,,,,,,,,,,,,,,,,,0.028916439679979544,,,,0.01979431859925284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04540335011483638,,,,,,,,,,,,0.03628122903410968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028916439679979544,0.022968117099859294,0.022968117099859294,0.024222440892532778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04540335011483638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03628122903410968,,,0.04540335011483638,,,,,,,,,,,,,,,,,,,0.04540335011483638,,,,,0.054525471195563086,0.054525471195563086,0.054525471195563086,0.054525471195563086,0.054525471195563086,0.04006725135557331,0.054525471195563086,0.054525471195563086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,0.023971126553765404,0.022893098722986806,,,0.018350817489217786,,,0.009347617257165172,0.011315021966679837,,0.013545481465821635,,,,,,,,,0.029151840934436797,0.03250377076977911,,,,,,,,,,,,,,,,,0.026361430659490186,,,,0.026361430659490186,,,,,,,,,,,0.046049252235600746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03447117547929378,,,,,,,,,,,,,,,,,,,,0.057627328991907714,,,,,,,,,,,,0.03250377076977911,,,,0.039276511502689924,,0.057627328991907714,0.046049252235600746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0508545882589969,,,,,,,,0.046049252235600746,0.042321944042983194,,,,,,,,,0.039276511502689924,,,,0.046049252235600746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046049252235600746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057627328991907714,0.06920540574821468,0.057627328991907714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,,,,,0.03180808364797749,,,0.016202536579086296,0.01961270474224505,,0.0234788345407575,,,,,,,,,,,,,,,,,,,,,0.0798187038750413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045693146476449654,0.0870950018367125,,,,,,,,,,,,,,,,,,,,,0.09988737025264002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0798187038750413,,,,0.09988737025264002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11995603663023878,0.08814795298226129,0.11995603663023878,0.11995603663023878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
