,tên,lửa,trung,quốc,canh,bạc,bầu,cử,của,trần,thủy,biển,người,đứng,đầu,chính,quyền,đài,loan,lấy,mối,đe,dọa,về,ở,đại,lục,làm,lý,do,để,trưng,cầu,dân,ý,đây,có,lẽ,là,một,chiến,thuật,nhằm,giúp,ông,thêm,cơ,hội,tái,đắc,nhưng,cũng,không,thể,phủ,nhận,sự,phát,triển,nhanh,chóng,hệ,thống,trong,bài,biểu,tại,lễ,khai,trương,trụ,sở,vận,động,mình,bắc,ngày,17,1,tuyên,bố,với,những,ủng,hộ,đảng,tiến,rằng,hòa,bình,luôn,tìm,cách,tránh,tức,giận,trên,thực,tế,suốt,nhiệm,kỳ,tiên,kinh,đã,nhiều,vào,hòn,đảo,này,việc,quyết,tâm,hành,đồng,thời,cuộc,20,3,nghĩa,khoảng,500,đạn,đạo,quân,đội,giải,phóng,nhân,hoa,pla,chĩa,sẽ,trở,thành,vấn,đề,then,chốt,ra,tranh,bao,trùm,lên,nền,trị,lần,theo,các,quan,sát,viên,đang,hy,vọng,dựa,phản,đối,chúng,kiếm,lợi,thế,đọ,sức,cực,sao,chủ,tịch,liên,và,lãnh,thân,james,soong,năm,ngoái,khi,thông,báo,dự,định,kêu,gọi,tri,yêu,rút,bỏ,phải,sửa,lại,dùng,từ,sau,tổng,mỹ,george,w,bush,lời,trách,móc,hiếm,hoi,9,12,dành,cho,chuyến,thăm,thủ,tướng,ôn,gia,bảo,tới,washington,16,câu,hỏi,eo,được,bằng,biện,pháp,giả,sử,chối,bạn,mua,vũ,khí,chống,tăng,cường,khả,năng,tự,vệ,công,án,dụng,lực,ta,hay,ngoài,ngữ,nhẹ,nhàng,hơn,còn,xoa,dịu,đưa,đẩy,mạnh,thứ,2,nghị,tán,nỗ,thảo,luận,khuôn,khổ,ổn,ứng,chứng,tỏ,trấn,an,khiêu,khích,cần,thiết,ngoại,trưởng,colin,powell,xét,tôi,khá,mềm,dẻo,đặt,như,cân,chỉ,trích,gay,gắt,trước,đó,tham,mưu,richard,myers,nhắc,nhở,giới,họ,tác,căng,thẳng,hiện,nay,nếu,nhìn,số,đất,bên,phía,vị,thấy,rất,lớn,15,xác,tháng,nói,rõ,bất,nào,dù,chăng,nữa,muốn,va,chạm,nhất,điểm,lượng,bận,rộn,iraq,đóng,vai,trò,trọng,kiềm,chế,chương,trình,hạt,triều,dấu,hiệu,thỏa,hiệp,mới,hai,hồ,cầm,đào,yếu,đuối,vậy,2006,thay,đổi,hiến,áp,1946,cộng,sản,buộc,thì,nó,xóa,bế,tắc,cồng,kềnh,lo,sợ,tạo,tảng,đòi,khiến,nguôi,tờ,china,daily,19,cảnh,kế,hoạch,cao,thậm,chí,dẫn,khủng,hoảng,chuyên,wu,nengyuan,miêu,tả,phiếu,lựa,chọn,giữa,độc,lập,chi,phí,phòng,hằng,65,tỷ,usd,so,8,ngại,tụt,quá,xa,nên,thường,gây,ép,đa,nhà,phân,tích,tầm,ngắn,mũi,nhọn,mắt,mặt,giành,thập,kỷ,cáo,niên,gửi,hồi,7,lầu,góc,450,75,kiến,mỗi,vài,tập,khu,vực,nam,mức,độ,tàn,phá,loại,496,căn,cứ,600,km,leping,ganxian,tỉnh,giang,tây,mai,châu,quảng,đông,nơi,96,phúc,144,vĩnh,64,xianyou,tin,tinh,thám,cung,cấp,tiết,lộ,ngôn,bí,mật,chứ,xương,sống,phong,11,song,21,25,tấn,bộ,bắn,300,càng,điều,khiển,vi,nghệ,phương,phụ,thuộc,biết,tư,2003,đến,459,ngờ,ngồi,bàn,thương,thuyết,kịp,can,thiệp,đủ,hỏa,trả,giá,đắt,bản,5,new,york,sách,ít,tuy,nhiên,dường,lược,phối,hợp,trường,xảy,xung,đột,mục,tiêu,hạ,tầng,đợt,kích,kiểu,dịch,hủy,hải,tê,liệt,huy,tách,rời,khỏi,máy,mặc,mau,cạn,kiệt,diện,rộng,chưa,ai,vẫn,thách,thức,ninh,đà,tiếp,tục,nắm,chắc,phần,thắng
23,,,,0.02100993803947705,,,,,,,,,,,,,0.0506884756774723,,,,,,,,,,,,,,0.0385326421011244,,,,,,,,,0.026633714805095833,,,,,,,,,,,0.04691794015139493,,,,,,,,,,,,,,,,,,,,,,,,,0.0385326421011244,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034382633733557724,,,,0.04691794015139493,0.04691794015139493,,,,,,,,,,,,,,,,,,,,,,,,0.029395236089747583,,,,,,,,,,,,0.06963799989995029,,,,,,,,,,,,,,,,,,,,,,0.05530323820166547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0437299977880324,,,,,,,,,,,0.0506884756774723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05530323820166547,,,,,,,,,,,0.05530323820166547,,,,,,,,,,,,,0.06963799989995029,0.08397276159823511,0.08397276159823511,0.08397276159823511,0.08397276159823511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,0.019433307123476042,0.05157395060033658,,,,,,,,,,,,,,,,0.04887476767966517,0.04887476767966517,,,,,,,,,,,,,,,,,,0.04195262389337543,,,,,,,0.0655949966820486,0.05453057096878123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0655949966820486,,,0.10445699984992543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09187905277451962,0.09187905277451962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0829548573024982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10445699984992543,0.12595914239735265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,,,,,0.03670544790437649,0.03670544790437649,,,,,0.0400471724908612,,,,0.03670544790437649,0.03397506010963081,0.02632510322630818,0.03397506010963081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024897769255334903,,0.03397506010963081,,,,,,,,,0.02632510322630818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03670544790437649,,,,,,,,,,,,,,,,,,,,,,,,,,0.016712910090003738,,,,,,,,,0.03397506010963081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029666827812792885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05042751716892952,0.05042751716892952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06080786184699784,0.06080786184699784,0.06080786184699784,0.05042751716892952,0.06080786184699784,0.06080786184699784,0.06080786184699784,0.06080786184699784,0.04435540478769913,0.04435540478769913,0.06080786184699784,0.06080786184699784,0.06080786184699784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,,0.013836009558497918,0.014518943566338304,,,,,0.030084804516863007,,,,,,,,,,,,0.053596114118469776,,,0.030084804516863007,0.023304500454458855,,,0.044352416217788265,,,,,,,,,,,,,,,,,,,,0.03180949973178905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04105319763247056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020194766358754515,,,,,,,,,,,,,,,,,0.053596114118469776,,,,,,,,,,,,,,,,,,,,,,,,,,0.038263748064528355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04839033342645728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0609332499124565,0.07347616639845572,0.07347616639845572,0.07347616639845572,0.07347616639845572,0.07347616639845572,0.07347616639845572,0.07347616639845572,0.07347616639845572,0.07347616639845572,0.0609332499124565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,0.01918298690560948,0.03836597381121896,,,,,0.023657939106840397,,,,,,,,,0.014437575191476088,0.015150201982266057,,,,,,0.02974985858762228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025536379761185047,,,,,,,,,,,,,,,,,,,,,,,,,0.03319252145925814,,,,,,,,,,,,,,0.050494260966738036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03740600028569538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0635825216477807,0.0635825216477807,0.0635825216477807,0.07667078232882336,0.07667078232882336,0.1271650432955614,0.1271650432955614,0.07667078232882336,0.07667078232882336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.011075393481542413,0.011075393481542413,,,,,,,,,,,,,,,,0.010062552406180304,0.010559231684609677,,,,,,,0.020734749924706437,0.020734749924706437,,,,0.024520772246170074,,,,,,0.01615088097529283,,,,,,,,,,,,,,,,,0.03225630270384601,,,,,,,,0.026070848683969507,0.02313418162311931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02985687100543314,0.02985687100543314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03519296976469621,,,,,,,,,,,,,,,,,,,,,,,,,,0.03519296976469621,,,0.03519296976469621,,,,,,,,,,,,,,0.02313418162311931,,,0.044315090845422914,,,,,,0.02782818041056608,,,,,,,,,,,,,,,,0.03897899208615984,0.02985687100543314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044315090845422914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044315090845422914,0.044315090845422914,0.044315090845422914,,,,,,,0.05343721192614962,0.05343721192614962,0.05343721192614962,0.044315090845422914,0.044315090845422914,0.03897899208615984,0.044315090845422914,0.05343721192614962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.007458938467161216,0.007458938467161216,0.009004259159775877,0.009004259159775877,,,,,0.005552373463850297,,,,,,,0.013254788597063274,,0.0067768210082438775,0.0071113192977983524,,,,,0.014735414457239023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015580163133937492,,,,,,,0.018008518319551754,,,,,,,,,,,,,,,,,,0.011986463969535838,0.01874142762344246,,,,,0.015580163133937492,,,,,,,,,,,,,,,,,,,,,,,0.02370138780071377,0.026251157935577033,,,,,,,,,,,0.01651398947191046,0.013254788597063274,0.015580163133937492,,,,,,,,,,,,,,,,,,,,,0.026251157935577033,,,0.008591945157974103,,,,,,,,,,,,0.029844857099978694,0.026251157935577033,,,,,,,,0.00989131413490017,,,,,,,,,,,0.02370138780071377,,,,,,,,,,,,,,,,,,,,,,,,,,0.015580163133937492,,,,,,,,0.01755791850144885,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01755791850144885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021723632433202415,,,,,,,,,,,,,,,,,0.01874142762344246,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029844857099978694,0.029844857099978694,0.029844857099978694,,,,,,,,,,,,,,,,,,,,,,,,0.029844857099978694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029844857099978694,,0.029844857099978694,0.026251157935577033,0.026251157935577033,0.026251157935577033,0.01874142762344246,0.021723632433202415,0.03598832639924362,0.03598832639924362,0.03598832639924362,0.029844857099978694,0.03598832639924362,0.026251157935577033,0.026251157935577033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.01624391043959554,0.01624391043959554,,0.009804637751755956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011843979381881408,,,,,,,,,,,0.025808177827443886,,,,,,,,,,,0.021895038737317636,,,,,0.01960927550351191,,,,,0.025808177827443886,,,,,,,,,,,0.02365462198282041,0.02365462198282041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025808177827443886,,0.01798189964719139,0.014432992027913346,,,,,,,0.01798189964719139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010770542058002408,,,,,0.07647448947297722,0.03249773328664347,,,0.021895038737317636,0.028584594196517217,,,,,,,,,,,,,,,0.015205483278118055,,,,,,,,,,,,,,,,,,,,0.019118622368244305,,,,,,0.01798189964719139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028584594196517217,,,,,,,0.025808177827443886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028584594196517217,,,,,,,0.02040733230108179,0.02365462198282041,,,,,,,,0.028584594196517217,0.039187288745843055,0.039187288745843055,0.03249773328664347,0.039187288745843055,0.039187288745843055,0.039187288745843055,0.039187288745843055,0.039187288745843055,0.028584594196517217,0.03249773328664347,0.039187288745843055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.01923620973109998,0.01923620973109998,0.04644302092937032,0.02322151046468516,,,,,0.014319278933087608,,,,,,,,,,,,,,,,0.03601298671133223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0401804207138388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03800185833709011,,,,,,,,,,,,,,,,,,,0.042588709690716445,0.03418340217137371,0.0401804207138388,,,,,,,,,,,,,,,,,,,,,,,,0.022158174354775316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048333155449930554,0.0560241046961536,,,,,,,,,,,,,,,,,,,,0.09281199966120722,0.09281199966120722,0.09281199966120722,0.09281199966120722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,0.01295553808231736,,,,,,,0.030927840059814308,,,,,,,,,,,,,,,,,,,,,,,,0.026633714805095833,,,,,,,,,,,,,,,,0.04691794015139493,,,,,,,,,,,,,,,,,,,,,0.034382633733557724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0385326421011244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0506884756774723,,,,,,,,,,,0.05530323820166547,,,,,,0.02307973298143373,,,,,,,,,0.04691794015139493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04691794015139493,0.0506884756774723,,0.04691794015139493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05530323820166547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06125270184967974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06125270184967974,,,,,,,,,,,,,,,,0.08397276159823511,0.06963799989995029,0.08397276159823511,0.06963799989995029,0.08397276159823511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.014619519395635985,0.014619519395635985,0.017648347953160722,0.017648347953160722,,,,,,0.02888141233618849,0.042578319569076734,0.03673319814194722,,,,,,0.013282569176158,0.013938185823684772,,,,,,,,,,,,,,,,,,0.021319162887386535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04645472008939899,,,,,,,,,,0.02888141233618849,,,0.042578319569076734,0.042578319569076734,,,,,,,,,,,,0.03673319814194722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0323674193649445,0.02597938565024402,,,,,,,,,,,,,,,,,,,,,,,,,0.016840212509629242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051452269553730993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04645472008939899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0705371197425175,0.05849591991595825,0.05849591991595825,0.05849591991595825,0.05849591991595825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.017404189756709505,0.017404189756709505,,,,,,,,,,,,,,,,,,,,,,,0.032583178453110116,,,,,,,,,,,,0.025379955818317302,,,,,,,,0.027968415928916957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0385326421011244,,,,,,,,,,,,,,,,,0.05530323820166547,,,,,,,,,,,,,,,,,,,,,,0.02307973298143373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06963799989995029,,,,,,,,,,,,,,,,0.08397276159823511,0.08397276159823511,0.16794552319647021,0.08397276159823511,0.06963799989995029,0.08397276159823511,0.08397276159823511,0.08397276159823511,0.05530323820166547,0.08397276159823511,0.08397276159823511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.024365865659393308,0.024365865659393308,,,,,,,,,,,,,,,,,,,,,,,0.09123289966870833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07742453348233165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03231162617400722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053945698941574166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08575378258955164,,,,,,,,,,,,,,0.09749319985993041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08575378258955164,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11756186623752915,0.11756186623752915,0.11756186623752915,0.11756186623752915,0.11756186623752915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,,,,,0.016003899984039092,,,,,,,,,,,,,,,,,0.04024980867737132,0.04024980867737132,,,0.17204682328223012,,,,,,,0.03135171012850961,0.08602341164111506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047599146124918376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024765018396513593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057957455481134915,,,,,,,,,,,,,,,,,0.04024980867737132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08602341164111506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07566510228489852,0.08602341164111506,0.10373105844487866,0.10373105844487866,0.10373105844487866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,0.02205942970772956,0.019514467794721952,,,0.023252378555972803,,,,,0.00897470890280946,0.009417693124111334,,,,,,,0.018493155338251688,0.018493155338251688,,,,,,,,,0.03476504699576419,,,0.019514467794721952,,,,,,0.01587396579749341,,,,,,,,0.04126637803042904,,,0.026629101167007938,,0.026629101167007938,,,,,,,,,,,,,,,,,,,,,,0.028769134843970767,0.028769134843970767,,0.024819728474288663,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021869877949286826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011378521965965704,,,0.0395242702134853,,,,,,,,,,,,,,,,,,,,,,,,,,0.026629101167007938,,,,,,,,,,0.023252378555972803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021869877949286826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028769134843970767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03138832438472905,,,,,,,,0.03476504699576419,0.0395242702134853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0395242702134853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03476504699576419,,,,,0.04766021604224155,0.04766021604224155,0.04766021604224155,0.04766021604224155,0.04766021604224155,0.04766021604224155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
