,những,làng,quê,nga,trong,cảnh,sống,mòn,vladimir,bykov,76,tuổi,là,người,cuối,cùng,và,duy,nhất,còn,lại,ngôi,isupovo,ông,một,căn,nhà,hai,phòng,tiều,tuỵ,khi,chết,đi,nhỏ,giữa,băng,tuyết,ở,miền,trung,nước,này,cũng,sẽ,theo,tấm,ván,gỗ,làm,tường,đã,nứt,lấy,áo,khoác,treo,lên,cửa,sổ,để,ngăn,cơn,gió,lùa,đang,lăng,xăng,hâm,nóng,tách,trà,miệng,lẩm,bẩm,câu,vô,nghĩa,từng,có,thời,xinh,đẹp,trên,sườn,đồi,thờ,cái,ao,khoảng,30,nóc,ai,biết,nhau,năm,tháng,qua,hàng,xóm,của,cụ,dần,kéo,xứ,khác,tìm,cuộc,khá,hơn,bỏ,im,lặng,lạnh,mùa,đông,ra,thành,phố,đó,chính,nguyên,nhân,khiến,các,xưa,kia,tâm,điểm,ngày,càng,vắng,giờ,đây,phình,dân,số,co,xu,hướng,thoát,ly,từ,nhiều,thập,kỷ,rộ,hẳn,sau,sự,tan,rã,liên,xô,1991,nông,trang,xí,nghiệp,máy,quốc,tạo,việc,cho,thôn,đều,thu,hẹp,hoặc,thất,liệu,điều,tra,mới,155,000,nghìn,xã,37,chỉ,50,thậm,chí,ít,35,dưới,10,13,không,hoang,như,vẫn,được,cung,cấp,điện,nhưng,cách,vài,dặm,troitskoye,kẻ,cắp,toàn,bộ,cáp,thế,nó,luôn,chìm,bóng,tối,mỗi,đêm,xuống,bản,đồ,tỉnh,kostroma,matxcơva,300,km,về,phía,bắc,lưu,tên,chục,kèm,dấu,hiệu,đối,với,trụ,thật,khó,khăn,bởi,trường,học,trạm,y,tế,bưu,đóng,giếng,gần,2,thường,tháo,bên,cạnh,củi,đun,hầu,hết,quanh,thanh,niên,hưu,trí,già,nua,thực,nơi,cư,ngụ,sắp,dyakovo,tới,8,gia,đình,alexander,rukaveshnikov,77,hệ,mà,cha,nội,bọn,trẻ,rồi,nói,thì,ráo,tôi,bà,lão,chẳng,nữa,hồi,ức,quá,khứ,antonina,81,mình,chăn,xem,phim,dài,tập,brazil,vòng,bán,kính,khu,vực,ổn,định,anh,nikolai,kuznetsov,viên,lái,xúc,chuyên,dọn,sạch,con,đường,dẫn,vào,mấy,sinh,muốn,gửi,thư,hay,gọi,thoại,mua,sắm,vật,dụng,cần,thiết,phải,thị,trấn,quãng,đoạn,cuốc,xe,buýt,giới,ngoài,khung,màu,đen,trắng,bám,cành,cây,khẳng,khiu,đôi,sắc,xám,đám,mây,trai,quân,bảo,vệ,thợ,hàn,ảm,đạm,bây,ta,thể,đủ,thứ,mọi,gắn,kết,lắm,tưởng,cả,rệu,gái,em,đoán,họ,gặp,tiền,tàu,thủ,đô,ngốn,mất,60,usd,gấp,lần,lương,thôi,chép,đâu,ấy,à,tống,thương,điên,ngay,tiễn,vị,khách,hiếm,hoi,cổng,đấy,chuyện,chả,gì,tốt,mắt,nhìn,xa,xăm
32,0.012606619668194454,0.01001760702216252,,,0.014218856715941381,,0.015138694163901938,,,,,,0.015138694163901938,0.02378280896432663,,,,0.030671360926924577,0.023981805467725,,,0.015138694163901938,,,,,,,,,,,,,,,,0.02675822183679833,0.016155527287472497,,,,0.023981805467725,,,,,,,0.021828249623101523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028437713431882762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02675822183679833,,0.021828249623101523,,,,,,,,,,,,,,,,,,,0.02675822183679833,,,,,,,,,,,,,,,,0.030671360926924577,,,0.030671360926924577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030671360926924577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030671360926924577,,,,,,,,,,,,,,,0.03736091638612416,0.03736091638612416,0.03736091638612416,0.03736091638612416,0.03736091638612416,0.03736091638612416,0.030671360926924577,0.03736091638612416,0.03736091638612416,0.03736091638612416,0.03736091638612416,0.03736091638612416,0.03736091638612416,0.03736091638612416,0.03736091638612416,0.03736091638612416,0.030671360926924577,0.030671360926924577,0.03736091638612416,0.030671360926924577,0.03736091638612416,0.03736091638612416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.028364894253437523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05395906230238125,,,,,,,,,,,,,,,,,,,,,,,,0.04911356165197842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06020599913279624,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05395906230238125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08406206186877936,0.08406206186877936,0.08406206186877936,0.08406206186877936,0.08406206186877936,0.08406206186877936,0.08406206186877936,0.08406206186877936,0.08406206186877936,0.08406206186877936,0.08406206186877936,0.08406206186877936,0.08406206186877936,0.08406206186877936,0.08406206186877936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,0.052403172105814404,,,,0.04631230702522788,,,,,,,,0.11184595814404036,,,,,,,,,0.0643187074893331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09262461405045576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10617009551627739,,,,,,,,,,,,,,,,,,,,0.10617009551627739,,,,,,,,,,,,,,,,,,,,0.12932624902889134,0.12932624902889134,0.12932624902889134,0.10617009551627739,0.12932624902889134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.029857783424671075,0.011862955684139824,,,0.01683811979519374,0.03632134846609489,,,,0.022003768351613957,,,0.017927400983568084,,,,0.0158436839823148,,,0.019131545472006902,,,0.028399506474937497,,0.019131545472006902,,,,,,,0.023765525973472198,,,,,,0.0316873679646296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03632134846609489,,,,,,,,,,,,,,,,,0.038263090944013804,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03632134846609489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028399506474937497,,,,,,,,,,,,,,,,,,,,,,,,,0.03632134846609489,0.0316873679646296,,,,,,,,,,,,,,,,,,0.03632134846609489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03632134846609489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04424319045725229,0.04424319045725229,0.04424319045725229,0.04424319045725229,0.04424319045725229,0.04424319045725229,0.04424319045725229,0.04424319045725229,0.04424319045725229,0.04424319045725229,0.04424319045725229,0.03632134846609489,0.04424319045725229,0.04424319045725229,0.04424319045725229,0.04424319045725229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,0.05225894983508315,,,0.0425775773359742,,,,,,,,,,,,0.045437420496016394,,,,,,,,,,,,,,,,,,,,,,,,,0.06139195206497303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08626320260697537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06744882787797656,,,0.0752574989159953,,,,,,,,,,,,,,,,,,,,,,,,,,0.08626320260697537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08626320260697537,0.0752574989159953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1050775773359742,0.1050775773359742,0.1050775773359742,0.1050775773359742,0.1050775773359742,0.1050775773359742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,0.06812412373755872,,,,,,,,,,,,,,,,,,,,,,,,,0.09030899869919436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1079181246047625,,,,,,,,,,,,0.1079181246047625,,,,,,,,,,,,,0.12041199826559248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09822712330395685,,0.1380211241711606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16812412373755872,0.16812412373755872,0.16812412373755872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,,0.024330044191985256,,,,,,,0.03822237154981065,,,,,,0.02596424028343794,,,,0.02986225704861894,,,,,,,,,,,,,,,0.02596424028343794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04570346801552586,,,,,,,,,,,,,,,0.043004285094854454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043004285094854454,,,,,,,,,,,0.04929325863255735,,,,,,,,,,,0.04929325863255735,0.04929325863255735,,,,,,,,,,,,,0.04929325863255735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043004285094854454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043004285094854454,,,0.0985865172651147,,0.04929325863255735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06004432990627097,0.06004432990627097,0.06004432990627097,0.04929325863255735,0.04929325863255735,0.06004432990627097,0.06004432990627097,0.06004432990627097,0.06004432990627097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18524922810091152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09262461405045576,,,,,,,,,,,,,,,,,,0.09262461405045576,0.18524922810091152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10617009551627739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09262461405045576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10617009551627739,0.10617009551627739,,,,,0.21234019103255478,0.12932624902889134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,0.05225894983508315,,,0.0425775773359742,0.033444575106084326,,,0.03762874945799765,,,,,,,,0.045437420496016394,,,0.0752574989159953,,,,,,,,,,,0.045437420496016394,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06139195206497303,,,,,,,,,,,,,,0.039990534513585134,,,,,,,,,,,,,,,,,,,,,,0.05225894983508315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08626320260697537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0752574989159953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08626320260697537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1050775773359742,0.1050775773359742,0.1050775773359742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14032446186279549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17201714037941782,0.17201714037941782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17201714037941782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14032446186279549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1971730345302294,0.24017731962508387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0708305872150544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0708305872150544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08118889657127093,,0.06348124976750734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08118889657127093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08118889657127093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09889654337503453,0.09889654337503453,0.09889654337503453,0.09889654337503453,0.09889654337503453,0.09889654337503453,0.09889654337503453,0.09889654337503453,0.09889654337503453,0.09889654337503453,0.09889654337503453,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,0.11944902819447575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10385696113375176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1971730345302294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17201714037941782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15416874943537498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24017731962508387,0.24017731962508387,,,,,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03585480196713617,,,,,,,0.08801507340645583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03367623959038748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051698485949450965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0633747359292592,,,,,,,,,0.11359802589974999,,,,,,,,,,,,,,,,,,,,,,,,0.07264269693218978,,,,,,,,,,,,,0.07264269693218978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07264269693218978,,,,,,,,,,,,,,,0.17697276182900917,0.08848638091450459,0.08848638091450459,0.08848638091450459,0.08848638091450459,0.08848638091450459,0.08848638091450459,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,,,,,,,0.05225894983508315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045437420496016394,,,,,,,,,,,,,,,,0.06139195206497303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06744882787797656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08626320260697537,,,0.06744882787797656,,0.0752574989159953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1050775773359742,0.1050775773359742,0.1050775773359742,0.1050775773359742,0.1050775773359742,0.1050775773359742,0.2101551546719484,0.1050775773359742,,,,,,,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10664142536956035,,,0.2300352069519343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2300352069519343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28020687289593116,0.28020687289593116,0.28020687289593116,,,,
47,,,,,,,,,,0.13935719956022172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2300352069519343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28020687289593116,0.28020687289593116,0.28020687289593116,0.28020687289593116
