,chợ,đen,hạt,nhân,pakistan,từ,mua,đến,bán,3,theo,các,viên,điều,tra,tiến,sĩ,khan,có,động,cơ,ông,hăm,hở,thách,đố,phương,tây,và,chọc,thủng,những,đám,mây,của,cái,gọi,là,bí,mật,nhà,khoa,học,cũng,muốn,chuyển,công,nghệ,tới,nước,hồi,giáo,khác,việc,mà,từng,khẳng,định,rằng,đó,không,phải,tội,còn,lại,vẻ,tiền,bạc,càng,thành,trong,lĩnh,vực,bao,nhiêu,thì,giàu,lên,bấy,riêng,bất,sản,một,khách,sạn,ở,châu,phi,người,bạn,gia,đình,cho,biết,nói,về,thiết,kế,máy,ly,tâm,hoàn,thiện,cứ,như,chứ,vậy,cuộc,gặp,với,chaudry,shujat,hussain,thủ,đảng,ủng,hộ,musharraf,giờ,chuyện,chỉ,chia,sẻ,nó,bắt,đầu,cách,tốn,đơn,giản,đặt,nhiều,bị,hơn,số,cần,tiên,quan,tình,báo,lúng,túng,khi,dõi,thập,kỷ,1980,tôi,nhớ,chức,đang,mức,họ,hiểu,tại,sao,simon,henderson,bài,viết,rất,sâu,london,rồi,dần,mọi,trở,nên,rõ,ràng,phụ,trội,hàng,bên,ngoài,phát,hiện,khoảng,năm,1987,đã,thoả,thuận,iran,xây,dựng,50,000,loại,p,1,tức,được,đưa,ra,giai,đoạn,chương,trình,nếu,này,cỡ,sẽ,phép,tehran,xuất,nhiên,liệu,30,quả,bom,nguyên,tử,mỗi,vì,ngày,phức,tạp,bèn,cũ,nhiễm,uranium,móc,qua,sử,dụng,thất,vọng,trả,quá,nhận,xét,nhưng,bước,khởi,quân,sự,tham,bằng,giấy,tờ,trực,tiếp,chính,hoặc,thứ,ba,sau,hệ,thống,vận,sẵn,bay,tải,phủ,để,che,giấu,cùng,mạng,lưới,trên,tuyến,đường,con,mang,vị,libya,dấn,mình,vào,nỗ,lực,gồm,2,quốc,vũ,khí,hội,đặc,biệt,tinh,vi,độ,mới,tiêu,điểm,già,cỗi,tripoli,tìm,kiếm,làm,hợp,kim,siêu,cứng,rotor,thép,thể,quay,tốc,nhanh,gấp,đôi,so,nhôm,trước,nghĩa,tăng,vật,trung,tahir,dân,sri,lanka,dubai,nhỏ,dự,cưới,1998,tư,giám,đốc,ty,smb,computers,mặt,trận,hoạt,phổ,biến,cộng,đồng,griffin,kỹ,sư,anh,lâu,68,tuổi,chối,tiết,lộ,chục,nay,chúng,nhau,đây,nguyễn,hạnh,nyt
21,,,,,,,0.020320127450086583,,,,,0.014711709017401778,,,,,,0.011719270431115692,0.03178871432955927,,,,,,,,,,,,,,,,0.01720171403794178,,,,,,,,,,,0.07172985743447463,,,0.02449521418375053,,,,,,,,,,,0.03178871432955927,,,,,,,,,,,0.015894357164779636,,,,,,,,,,,,,,,,,,,,,,,,,,0.01720171403794178,,0.018663214679295534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020320127450086583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061667499774149995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030833749887074997,0.030833749887074997,,,,,,,,,,,,,,,,,,0.035864928717237315,,0.035864928717237315,0.035864928717237315,0.035864928717237315,0.030833749887074997,0.035864928717237315,0.08893157147241641,0.044465785736208206,0.044465785736208206,0.044465785736208206,0.044465785736208206,0.07172985743447463,0.044465785736208206,0.044465785736208206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,0.02634090595381594,,,,,0.019070733911446747,,,,,,,,,,,,,,,,,,,,0.03175305542338031,,,,,,,,,,,,,,,0.02229851819733194,0.028820416680875687,,,,,,,,,,,,0.020603796324714343,,,,,,,,,,,,,,,,,,,,,,,0.016383672165201868,,,,,,0.03175305542338031,,,,0.020603796324714343,0.028820416680875687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04649157426308541,,,,,,,,,,,,,,0.028820416680875687,,,,,,,,,,,,0.035342315164419436,,,,,,,,,,,,,,,,,,,,,,,,,0.039969675779541664,,,,,,0.02419305606575347,,,,,,,,,,,,,,0.04649157426308541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04649157426308541,0.039969675779541664,,,,,,,,,,,,,,,,,,,,,,0.057640833361751374,0.039969675779541664,0.039969675779541664,0.057640833361751374,0.057640833361751374,0.057640833361751374,0.057640833361751374,0.057640833361751374,0.057640833361751374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,0.02103111487523361,0.01765439226419848,,,,,0.025790338092954727,,,,,,,0.01391648150294763,0.0162718916575125,0.011085796353758089,0.030070405446880395,,0.025790338092954727,,,,,,,,,,,,,,0.0162718916575125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029167060703989865,,,,,,,,,,,,,0.011955652661093257,,,,,,,,0.029167060703989865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029167060703989865,,,,,,,,,,,,,,,,,,,,,,,,0.03392628392171097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03392628392171097,,,,,,,,,,,,,,,0.029167060703989865,0.03392628392171097,,,,,,0.03392628392171097,,,,0.029167060703989865,0.029167060703989865,,,,,,,0.025790338092954727,0.04206222975046722,0.04206222975046722,0.04206222975046722,0.03392628392171097,0.03392628392171097,0.04206222975046722,0.029167060703989865,0.04206222975046722,0.04206222975046722,0.04206222975046722,0.04206222975046722,0.04206222975046722,0.04206222975046722,0.04206222975046722,0.04206222975046722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.09810738600432954,0.09810738600432954,,,,,,,,,,,,,,0.04680998323718748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07793931785738804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04021446804185914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11411568228211873,0.11411568228211873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11411568228211873,,,,,,,,,,0.11411568228211873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09810738600432954,0.14148204552429886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04631230702522788,,,0.04631230702522788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04631230702522788,0.08301394200366345,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06594865357163604,,,,,,,,,,,0.08301394200366345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07340326995687114,0.09655942346948508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07340326995687114,,,,,,,,,,,,,,,,,,0.11971557698209903,0.11971557698209903,0.11971557698209903,0.11971557698209903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,0.025745490780453115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03010299956639812,0.03890756251918218,,,,,,,,,,,,0.027815125038364363,,,,,,,,,,,,,,,,,,,,,,,0.022117957423022527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05395906230238125,,,0.05395906230238125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047712125471966245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05395906230238125,,,,,,0.05395906230238125,,,,,,,,,0.06276362525516531,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05395906230238125,,,,,,,,,,,,,,,0.07781512503836437,0.07781512503836437,0.07781512503836437,0.047712125471966245,0.06276362525516531,0.07781512503836437,0.07781512503836437,0.07781512503836437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,0.04635854173060727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023179270865303636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050171665943996864,0.04496588525198437,,,,,,,,,,,,0.05926703839608587,,,,,,,,,,,,,,,,,,,,,,,0.029633519198042933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039760104559971865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04496588525198437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04496588525198437,,,,,,,,,0.039760104559971865,,,,,0.0648459375319703,0.0648459375319703,0.0648459375319703,0.0648459375319703,0.05230302104597108,0.0648459375319703,0.05230302104597108,0.05230302104597108,0.0648459375319703,0.0648459375319703,0.0648459375319703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,0.08674931903993863,,,,,0.050572954615207937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050572954615207937,,,,,,,,,,,,,,,,,0.09810738600432954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09810738600432954,,,,,,,,,0.08674931903993863,,,,,,,,,0.11411568228211873,,0.11411568228211873,0.11411568228211873,,,,0.14148204552429886,0.14148204552429886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,0.028400544077188856,,0.037275325931794286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02617652136208532,,,0.02617652136208532,,,,,,,,,0.02617652136208532,,0.037275325931794286,,,,,,,,,,,,,,,0.04692092374120108,,,,,,,0.024187065250751618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037275325931794286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04692092374120108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041488804758231516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041488804758231516,,,,0.054577065439274174,0.054577065439274174,,0.04692092374120108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06766532612031684,0.06766532612031684,0.054577065439274174,0.06766532612031684,0.06766532612031684,0.06766532612031684,0.054577065439274174,0.06766532612031684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,0.042909151300755184,0.050171665943996864,0.03418120542408744,,,,0.0648459375319703,,,,,,,,,,,0.10460604209194216,,0.050171665943996864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07952020911994373,,0.05443437614794531,,,,,,,,,,,,,,,,,,,,0.07952020911994373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1296918750639406,0.1296918750639406,0.1296918750639406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,0.015191646855149971,,0.035342315164419436,,,,,,,,,,,,0.03175305542338031,,,,,,,,,,,,,,,0.02229851819733194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035342315164419436,,,,,,,0.020603796324714343,,,,,,,,,,,,,,,,,0.02634090595381594,,,,,,,,,,,,,,,,,0.039969675779541664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02419305606575347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039969675779541664,0.039969675779541664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039969675779541664,0.039969675779541664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035342315164419436,,,,,,,,,,,,,,,,,,,,0.04649157426308541,,,,0.04649157426308541,,,,,0.057640833361751374,0.057640833361751374,0.057640833361751374,0.057640833361751374,0.057640833361751374,0.057640833361751374,0.057640833361751374,0.057640833361751374,0.057640833361751374,0.057640833361751374,0.057640833361751374,,,,,,,,,,,,,,,,,,,,
32,,,,,0.025123558222128608,0.03297432678581802,0.027354017721270402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02315615351261394,,,0.025123558222128608,0.027354017721270402,0.027354017721270402,,,,,,,,,,0.04827971173474254,,,,,,,,,,,,,,,,,,0.02139625002951105,,,,,,,,,,,,0.01701381340232502,,,,,,0.03297432678581802,,,,0.02139625002951105,,,,0.02315615351261394,,,,,,,,,,,,,0.027354017721270402,,,,,,,,,,,,,,,,,,,,,,,0.027354017721270402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025123558222128608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041506971001831726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03670163497843557,,,,,,,,,,,,,,,,,,,,,,,,,,0.04827971173474254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059857788491049516,0.059857788491049516,0.04827971173474254,0.04827971173474254,0.04827971173474254,0.04827971173474254,0.059857788491049516,,,,,,,,,,,,,
33,,,,,,0.040825356972917545,,,,,,,,,,,,0.01953211738519282,,,,0.03705482144684017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05977488119539552,0.05977488119539552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03705482144684017,,,,,,,,,,,,,,,,0.03386687908347764,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03705482144684017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05977488119539552,,,,,,0.04544011949711071,,,,,,,,,,,,,,,,,,,,,,0.04544011949711071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05138958314512499,,,,,,,,,,,,,,,,0.05138958314512499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05977488119539552,,,,,0.07410964289368034,0.07410964289368034,0.07410964289368034,0.07410964289368034,0.07410964289368034,0.07410964289368034,0.07410964289368034,,,,,,
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05715549976208457,,,,0.03708683338448582,0.05187675002557624,,,,,,,,,,,,,,,0.07194541640317499,,,,,,,,,,,,,,,,,,0.07194541640317499,,,,,0.06361616729595498,,,,,,,,,,,,,0.08368483367355373,0.08368483367355373,,0.08368483367355373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08368483367355373,0.08368483367355373,0.08368483367355373,,,,,,,,,0.10375350005115248,0.10375350005115248,0.10375350005115248,,,
35,,,,,,,,,,,0.17986354100793747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17986354100793747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20921208418388432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2593837501278812,0.2593837501278812,0.2593837501278812
