,đào,tạo,sau,đh,chất,lượng,đáng,lo,chỉ,tiêu,tuyển,sinh,tăng,nhanh,hằng,năm,tuy,nhiên,còn,nhiều,vấn,đề,phải,bàn,trong,ảnh,đăng,ký,dự,thi,tại,mở,bán,công,tphcm,nhằm,minh,họa,n,hữu,“nếu,xét,về,số,bằng,cấp,thì,việt,nam,chiếm,vị,trí,cao,khu,vực,đông,á,nhưng,của,đang,có,khoảng,cách,với,chuẩn,mực,quốc,tế”,ts,nguyễn,thị,kim,anh,trường,sư,phạm,đưa,ra,đánh,giá,trên,khi,nhìn,vào,thực,trạng,hiện,nay,đó,khâu,vẫn,bất,cập,nặng,nề,lý,thuyết,nội,dung,học,quá,hàn,lâm,ít,thảo,luận,viên,đi,tế,tự,nghiên,cứu,tài,liệu,gs,trần,thanh,đạm,nói,một,chuyên,sâu,và,phương,pháp,khoa,song,thường,phân,tán,rời,rạc,thiếu,hệ,thống,bản,thân,cũng,không,hiểu,các,ý,nghĩa,như,thế,nào,đối,sự,mình,kêu,ca,nhất,là,chương,trình,thạc,sĩ,ở,nước,ngoài,40,50,tín,ta,yêu,cầu,môn,15,25,đơn,bắt,buộc,80,100,lại,thiết,đây,nguyên,nhân,chính,khiến,chưa,hóa,liên,thông,những,“muôn,thuở”,trương,văn,viện,hành,gia,dẫn,yếu,kém,quản,giáo,dục,theo,chung,mà,ai,biết,hoặc,trùng,lặp,khóa,dựa,trước,rồi,thay,đổi,địa,danh,để,“trình,làng”,trực,tiếp,đến,bức,xúc,xã,hội,rất,hiếm,hoi,tính,hình,thức,cho,phần,mục,dày,hơn,trang,ấn,tượng,bề,đầy,đủ,trị,tiễn,nêu,quy,định,sát,vô,ví,dụ,chú,giải,thư,trích,tỉ,mỉ,đóng,bìa,chữ,nhũ,chi,tiết,thủ,tục,từ,làm,xong,án,bảo,vệ,thật,rườm,rà,phiền,hà,điểm,ngất,quyết,mang,chiếu,lệ,lên,do,mối,quan,khác,nhau,người,hướng,buổi,nhà,thành,đồng,đã,qua,khuyết,sót,cần,được,góp,việc,tiến,báo,động,gần,xu,ngày,càng,thậm,chí,999,kiến,“sau,cánh,gà”,đa,hài,lòng,kết,quả,tương,thời,gian,trở,cuộc,tranh,tâm,trò,thầy,giống,nghi,chứ,kỳ,hạch,cả,144,cơ,sở,1998,bộ,gd,đt,38,4,278,phó,1999,thêm,2,025,23,400
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025308519859155006,,,,,,,,,0.03964328155743982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0585928057799178,,,,,,,,,,,,,,,,0.03384644361776894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03964328155743982,,,,,,,,,,,,,,,0.029923282383348165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027487447981091918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05020750772964727,0.04425804408163299,0.03587274603136245,,,,,,,,,,,,,,,,0.05020750772964727,,,,,,,,,,,,,,,,,,,,,,0.029923282383348165,0.03587274603136245,0.03587274603136245,,,,,,0.04425804408163299,0.07292756747820262,0.07292756747820262,0.0585928057799178,0.0585928057799178,0.0585928057799178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,0.01321627485365985,,,,,,,,0.009324191527057107,,,,,0.02408353954484204,,,,,,,,,,,,,,,,,,,0.009324191527057107,,0.018497502847764784,,,,,,,,,,,,,,,,,,0.0264325497073197,,,,,0.014605419521162039,0.021586823182074978,0.021586823182074978,0.021586823182074978,0.021586823182074978,,,,,,,,,,,,0.010126954519349654,,,,,,,,,,,,,,,0.00732518534623541,,,,,,0.006234871192746909,0.01630559518797005,,0.01630559518797005,,0.018497502847764784,0.018497502847764784,,,,,,,,0.01204176977242102,,,,,,0.01630559518797005,,,,,,,0.021586823182074978,0.021586823182074978,,,,,,,,0.018497502847764784,,,,,,,,,,,,,,,,,0.01630559518797005,,,,,,,,,,,,,,,,,,,,,0.01630559518797005,,,,,,0.02408353954484204,,,,,,,,0.018497502847764784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018497502847764784,,,,,,0.01321627485365985,0.021586823182074978,,,,,,,,,,,,,0.021586823182074978,,,,,,,,,,,,,,,,,,,,,,,,0.011024367193865113,0.01321627485365985,0.01321627485365985,,,,,,0.01630559518797005,,,,,,0.026868051176179915,0.026868051176179915,0.026868051176179915,0.026868051176179915,0.026868051176179915,0.026868051176179915,0.026868051176179915,0.021586823182074978,0.021586823182074978,0.026868051176179915,0.018497502847764784,0.021586823182074978,0.018497502847764784,0.026868051176179915,0.026868051176179915,0.026868051176179915,0.026868051176179915,0.021586823182074978,0.026868051176179915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,0.027972574581171323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048916785563910145,0.048916785563910145,,,,,,,,,,,,,,,,,,,,,,,,,,0.037409227156481456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039648824560979554,0.055945149162342646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03038086355804896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05549250854329435,0.048916785563910145,0.039648824560979554,,0.06476046954622494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03307310158159534,,,,,,,,,,,0.06476046954622494,0.06476046954622494,0.06476046954622494,,,,,,,,,,,,,,,,,,,,0.08060415352853974,0.039648824560979554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,0.04921795685513096,,,,,,0.04921795685513096,,,0.03717675702857171,,,,,,,,,0.027455235081119928,,,,,,,,,,,,,,,,,,,0.021259156681690206,,,,,,,,,,,,,,,0.02513555720201246,,0.01809190683978521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014215506319462954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03717675702857171,,,,,,,,,,,,0.02513555720201246,,,0.030133106666344462,0.04251831336338041,,,,,,,,,,,,,,,,,,,,0.04921795685513096,,,,,,,,,0.027455235081119928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02513555720201246,,,,,,,,0.03717675702857171,,,,,,,,,,,,,0.04921795685513096,,,,,,,,,,,,,0.030133106666344462,0.061259156681690206,0.061259156681690206,0.061259156681690206,0.061259156681690206,0.061259156681690206,0.061259156681690206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,0.027746254271647175,0.027746254271647175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013986287290585661,,,,,,,,,,,,,,0.021908129281743058,0.01653655079079767,,0.011902570289332375,,,0.019824412280489777,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027746254271647175,,,,,,,,,,,,,,,0.009352306789120364,0.024458392781955073,,,,,,,,,,,,,,,,0.024458392781955073,,,,,,,,,,,,,,,,0.021908129281743058,,,0.027746254271647175,,,,,,,,,,,,,,0.019824412280489777,0.013986287290585661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021908129281743058,,,,0.027746254271647175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01653655079079767,0.039648824560979554,0.039648824560979554,,,,,,0.024458392781955073,,,,,,,,,,,,,,,,0.027746254271647175,0.03238023477311247,,,,,,0.03238023477311247,,,,,,,,,,0.04030207676426987,0.04030207676426987,0.04030207676426987,0.04030207676426987,0.04030207676426987,0.04030207676426987,0.04030207676426987,0.04030207676426987,0.04030207676426987,0.04030207676426987,0.04030207676426987,0.04030207676426987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015596471413607942,,,,,,,,,,,,,,,,,,0.03204892847290665,0.03204892847290665,,,,,0.01990470371044587,,,,,,,,,,,,,,,,,,,0.03635716076974458,0.04242927315097496,0.036764240481369705,,,,0.04242927315097496,,,,,0.03204892847290665,0.03204892847290665,0.03204892847290665,0.03204892847290665,,0.02366830610441373,,,,,,,,,,,,,,,,,,0.02870720388642194,,,,,,,,,,0.03635716076974458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04242927315097496,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021668583794838325,0.02597681609167626,0.02597681609167626,,,,,,,,,,,,,,,,,,,,0.04242927315097496,,0.03635716076974458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05280961782904328,0.05280961782904328,0.05280961782904328,0.04242927315097496,0.04242927315097496,0.05280961782904328,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,0.027746254271647175,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027746254271647175,,,,,,,,0.01653655079079767,,,,,,,,,,,,,,,,,,,,,,,,,,0.01519043177902448,,,,,,,,,,,0.019824412280489777,,,,0.010987778019353115,,,,,,0.009352306789120364,,,,,,,,,,,,,,0.05418796397589459,,,,,,,,,,,,,,,,,,0.021908129281743058,0.021908129281743058,,,,,0.048916785563910145,,,,0.027746254271647175,,,,,0.01653655079079767,,,,0.013986287290585661,,,,,,,,,,,,,,,,,,,,,,,0.024458392781955073,,,0.03238023477311247,,,,,,,,,,,,,,,,,,0.03238023477311247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039648824560979554,,,,,,,,,,,,,,,,,0.03238023477311247,,,,,,,,,,,,,,,,0.03238023477311247,0.03238023477311247,,,,0.01653655079079767,0.019824412280489777,0.019824412280489777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019824412280489777,,,,,,,,,,,,,,,,,,,,,,,0.03238023477311247,,0.04030207676426987,0.04030207676426987,0.04030207676426987,0.04030207676426987,0.04030207676426987,0.04030207676426987,0.04030207676426987,0.04030207676426987,,,,,,,,,,,,,,,,,,
28,0.05279852900215371,0.048337610003870116,0.05279852900215371,0.05794828205066243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034792128538048486,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08110443556327637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07149376351648407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06403914713124895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08110443556327637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11780607054171194,0.11780607054171194,0.11780607054171194,0.11780607054171194,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,0.05163438476190515,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041851537036589524,,0.041851537036589524,0.058575425684588484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023196420263078797,,,,,,,,,,,,,,,,,,,,,,,,,,0.05163438476190515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029526606502347508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06835827340990411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058575425684588484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058575425684588484,,,,,,,,0.041851537036589524,,,,,,,,,,,,,,,,,,,,,,0.06835827340990411,,,,,,,,,,,,,,,0.08508216205790306,0.08508216205790306,0.08508216205790306,0.08508216205790306,0.08508216205790306,0.08508216205790306,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1506655333317223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10629578340845103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1506655333317223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30629578340845104,0.30629578340845104,,,,,,
31,,,,,,,,,,,,,,,,0.11617736571428659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05653720887432879,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1317947077903241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10406361408827954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1317947077903241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1914348646302819,0.1914348646302819,0.1914348646302819,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1506655333317223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10629578340845103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1506655333317223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30629578340845104,0.30629578340845104,
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18833191666465288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18833191666465288,0.13286972926056378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3828697292605638
