,làm,gì,khi,con,quá,hiếu,động,đừng,lo,ngại,nếu,bạn,có,những,biểu,hiện,hưng,phấn,như,vận,thường,xuyên,và,không,mục,đích,túm,lấy,ném,các,đồ,vật,đu,đưa,chân,vung,vẩy,tay,phải,bé,trí,tuệ,kém,hơn,so,với,bè,mà,chỉ,tập,trung,nhanh,nhẹn,đó,là,sự,thế,nào,để,xác,định,đứa,trẻ,hay,đơn,giản,nó,sống,hoạt,bát,bởi,vì,hiếm,trái,tim,thiên,vị,của,người,mẹ,cảm,giác,vậy,một,số,sau,dễ,tích,cực,xu,hướng,thay,đổi,đột,ngột,tâm,trạng,xúc,thái,rối,loạn,phối,hợp,khó,khăn,trong,học,triệu,chứng,này,thể,tình,còn,bình,tĩnh,trở,lại,cư,xử,hoàn,toàn,nhưng,giây,phút,hoi,bộ,thời,gian,đôi,nói,luyên,thuyên,nghỉ,nội,dung,câu,gây,do,nhiều,tưởng,tượng,ít,logic,đầu,xuất,ý,tin,nhất,hành,vượt,trước,nghĩ,lao,vào,cái,suy,tính,hết,từ,nảy,sinh,côn,cha,thày,cô,chịu,nổi,ngoài,ra,rất,đánh,nhau,chúng,điều,được,cẩn,thận,phạm,đến,cùng,trang,lứa,mới,nguyên,nhân,lộn,cũng,khác,chẳng,hạn,năng,cố,tiến,tới,vai,trò,thủ,lĩnh,thu,hút,nhận,ủng,hộ,theo,sẽ,mình,ai,muốn,kết,cỏi,khả,thấp,chú,môn,lỗi,bài,hiểu,tổ,chức,bản,thân,luôn,kịp,bị,xao,lãng,thầy,rằng,nghe,giảng,nhà,lý,cho,em,dường,bơi,dòng,nước,nghĩa,xộn,tự,đi,cảnh,bên,ví,dụ,nhìn,thấy,chó,sân,chính,tả,thiếu,kỷ,luật,tư,duy,phát,ngôn,nên,vốn,nghèo,nàn,gặp,việc,đặc,biệt,chật,trừu,xảy,giảm,thứ,cấp,triển,đáng,tiếc,ban,thông,minh,hề,chữa,trị,hội,đòi,hỏi,tổng,thêm,đa,trường,thuốc,chiếm,chủ,đạo,cần,bắt,vạch,cách,quan,hệ,đúng,đắn,đối,sao,ấm,cúng,hồn,bao,giờ,thành,xua,đuổi,khỏi,liễu,lòng,hàng,loạt,mặc,nỗi,tức,giận,vấn,đề,nghiêm,trọng,cuối,càng,hung,hăng,dữ,tạo,khí,yên,phòng,cao,giọng,bật,tivi,quấy,rầy,dọn,chơi,chiếc,xe,đạp,yêu,thích,ngủ,tất,cả,tắt,đèn,giữ,lặng,màu,sắc,sặc,sỡ,tốt,chọn,nhã,tường,gỗ,loại,gắng,ngày,ngặt,dạo,xem,trên,máy,vi,trời,lực,rỗi,ở,nhiên,bóng,đá,tennis,hòa,thiết,đều,đặn,chạy,mức,buổi,tối,thiếp,chóng,mệt,đạt,chưa,tuổi,hãy,lớp,15,mỗi,ngồi,riêng,bàn
31,0.044895248542282606,0.05839736235818784,,,,,,,,,,,,0.026506736373314577,,,,,0.044895248542282606,,,,,,,,,,,,0.048614514632872224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044895248542282606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0751212510061868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0751212510061868,,,,,,,,,,,,,,,,,,,,,,,,,,0.06533840328087118,0.06533840328087118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05301347274662915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09184513965418575,0.048614514632872224,0.09184513965418575,0.09184513965418575,0.09184513965418575,0.09184513965418575,0.09184513965418575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,0.04375306316958501,,,,,,,,,,,,,,,,,,,,0.01654966095207122,,,,,,,,,,,,,,,,,0.04040572368805435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04040572368805435,,,,,,,,,,0.04375306316958501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10511525224473812,,,,,,,,,,,,,,,,,,0.04040572368805435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047712125471966245,,,,,,,,,,,,,,0.06760912590556813,,,,0.06760912590556813,,,,,,,,,,,,,,,,,,,,0.05880456295278407,0.05880456295278407,,,,,,,,,,,,,,0.0826606256887672,0.05880456295278407,0.06760912590556813,0.0826606256887672,0.0826606256887672,0.0826606256887672,0.0826606256887672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,0.017615149683211238,0.019880052279985932,,,,,,,,,0.013791384126726017,0.009243697900681516,,,,,,,0.03646088597465417,,,,,,,,,,,,,0.02912375018066745,,,,,,,,,,,,,,,,,,,0.016580833694668232,,,,,,,,,,,,,,,0.027217188073972654,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021128519920712734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0563409382546401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033671436406711955,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06734287281342391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04900380246065339,,,,,,,,,,,,,,,,,,,,,0.13776770948127864,0.06888385474063932,0.06888385474063932,0.06888385474063932,0.0563409382546401,0.04379802176864088,0.06888385474063932,0.06888385474063932,0.06888385474063932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,,,,,,,0.02773109370204455,,,,,,,0.10938265792396251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10101430922013586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1690228147639203,0.1690228147639203,,,,,,,,,,,,,0.10938265792396251,,,,,,,,,,,,,,,,,,0.13139406530592265,,,,0.20665156422191797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,0.02919868117909392,,,,,,,,0.020836736855094445,0.011743433122140825,0.013253368186657288,0.03266920164043559,,,,,,,,0.009194256084484011,,,,,,,,,,,,,,,,0.02919868117909392,,,,,0.0388316669075566,,,,,,,,,,0.014085679947141824,,,,,0.03266920164043559,,,,,,,,,,,,,,,,,,,,,,,,,0.020836736855094445,,,,,,,,,,,,,,,,,,,,,,0.028171359894283647,,,,,,,,0.0375606255030934,,,,,,,,,,,,,0.07952020911994373,0.07952020911994373,,,,,,,,,,,0.02919868117909392,,,0.0375606255030934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02919868117909392,,,,0.026506736373314577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022447624271141303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0375606255030934,,,,,,,,,0.03266920164043559,,,,,0.0375606255030934,,,,0.048614514632872224,,,,,,,,,,,,,,,,,,,,,,,0.0375606255030934,0.04592256982709288,0.04592256982709288,0.04592256982709288,0.04592256982709288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,,,,,,,0.02016806814694149,,,,,,0.07955102394470001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03617636442473069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10691738718688013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08674931903993863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07346495216009881,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07346495216009881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07955102394470001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15029204670684942,0.15029204670684942,0.15029204670684942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,0.04493909678904224,,,,,,0.035230299366422475,,,,,,,,,,0.027582768253452034,,,,,,,,,,,,,,,,,,,,,0.0582475003613349,,,,,,,,,,,,,,,,,,,,,,,,,0.09800760492130678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07292177194930834,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08759604353728176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07952020911994373,0.06734287281342391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06734287281342391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13776770948127864,0.1126818765092802,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,0.059640156839957804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05050715461006793,,,,,,,0.059640156839957804,0.02487125054200235,,,,,,,,,,,,,0.08451140738196015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059640156839957804,0.059640156839957804,,,,,,,,,,,,0.059640156839957804,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059640156839957804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07350570369098008,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08451140738196015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07350570369098008,0.08451140738196015,,,,,,,,,,,,,,,,,,,,,,,,,0.10332578211095898,0.10332578211095898,0.08451140738196015,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,0.028065956159980143,,,,,0.04753614551535805,,,,,0.013049926448020964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056131912319960287,,,,,,,,,,,,,,,,,0.06918183876798126,,,,,,,,,,,,,,,,,,,,,,,0.06183250132043419,0.06183250132043419,,,,,,,,,,,,,,,0.06183250132043419,,0.06183250132043419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056131912319960287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056131912319960287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05147419196421765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0972477949279614,0.0972477949279614,0.0972477949279614,0.0972477949279614,0.0972477949279614,,,,,,,,,,,,,,,,,,,
40,,,,,,,0.04148224318988515,,,,,,,0.03670163497843557,,,,,0.06216265182777592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09046855838889857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06731240487628462,,,,,,,,,,,,,,,0.1040140398547202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1040140398547202,,,,,,,,,,,,,,,,,,,,,,,,0.06216265182777592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08085788634210625,,,,,,,,,,,,,,0.1040140398547202,,,,,,,,,0.12717019336733415,0.12717019336733415,0.12717019336733415,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08451140738196015,,,,,,,0.07350570369098008,,,,0.02487125054200235,,,,0.05050715461006793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06569703265296133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054691328961981256,,,,,,,,,,,,,0.06569703265296133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06569703265296133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054691328961981256,,,,,,,,,,,,,,,,,,,,,,,0.08451140738196015,,,,,,,,,,,,,,,,,,,,,0.10332578211095898,0.10332578211095898,0.10332578211095898,0.10332578211095898,0.10332578211095898,0.10332578211095898,,,,,,,,,,
42,,,,,,,,,,,,,,0.029820078419978902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04368562527100118,,0.059640156839957804,,,,,,,,0.031692779881069104,,,,,,,,,0.02487125054200235,,,,,,,,,,,,,,,,,,,,,,,,0.08451140738196015,,,,,,,,,,,,,,,,,,,,0.054691328961981256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054691328961981256,0.059640156839957804,,,,0.054691328961981256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06569703265296133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07350570369098008,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08451140738196015,,,,,,,,,,,,,,,0.10332578211095898,0.10332578211095898,0.10332578211095898,,,,,,,
43,,,,,,,,,,,0.06361616729595498,,0.05636847898627596,,,,,,,,,,,0.014789916641090426,,,,,,,,,,,,,,,,,,,,0.04659800028906792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05833741755944667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07007683482982541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07007683482982541,,,,,,,,,,,,,,,,,,,,0.07840608393704543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07840608393704543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14015366965965081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1102141675850229,0.1102141675850229,0.1102141675850229,,,,
44,,,,,,,,,,,0.07952020911994373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06251021056528333,,,,,,,,,,,,,,,,,,,,,,,0.07292177194930834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08759604353728176,,,,,,,,,0.1126818765092802,,,,,0.07952020911994373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09800760492130678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1126818765092802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13776770948127864,0.13776770948127864,0.13776770948127864,0.13776770948127864
