,anh,thành,phải,làm,sao,để,bạn,gái,sợ,một,chút,dù,yêu,thế,nào,thì,cũng,cần,cho,cô,ấy,điều,đó,không,có,nghĩa,là,thể,hiện,tình,ít,đi,khiến,còn,cảm,thấy,tin,tưởng,nữa,mà,nên,chứng,tỏ,bản,lĩnh,của,mình,trong,hãy,ra,quyết,đoán,hơn,khi,vẫn,tha,thiết,với,from,mot,ban,gaito,tamsuvnexpress,net,sent,thursday,may,06,2004,1204,pm,subject,toi,cung,doi,so,sanh,nhu,gai,thanh,chào,tôi,đã,đọc,tâm,sự,và,nghĩ,nói,số,mặc,chưa,bao,giờ,tham,gia,gửi,bài,mục,này,tự,cao,nhưng,ý,thức,được,rằng,người,con,xinh,đẹp,học,dễ,mến,nhiều,theo,đuổi,vì,nhược,điểm,hình,đầu,những,tiêu,chí,khá,đối,mẫu,đời,thú,thực,vào,loại,kén,chọn,đôi,dẫn,đến,sánh,như,cách,đánh,giá,về,trai,gần,thần,tượng,vậy,biết,rõ,đâu,cả,quá,si,sẽ,đặt,ở,vị,trí,rất,từ,việc,tặng,họ,xa,gì,cam,chịu,nghe,thôi,thật,nguy,hiểm,khía,cạnh,khác,qua,trường,hợp,lòng,ngoài,rung,động,trước,chỉ,nhẹ,nhàng,nguyên,nhân,nhận,lời,mãnh,liệt,thời,gian,muốn,quý,nhất,xúc,dành,chứ,quả,lúc,mãi,ai,chán,cái,cảnh,lắm,mối,tối,nằm,định,thâm,luôn,yên,ổn,hài,lại,dám,thẳng,buồn,bực,ngán,mất,nể,cứ,giữ,lẽ,bằng,mãn,nguyện,dằn,vặt,chơi,vơi,giữa,hai,tiếp,tục,gắn,bó,hay,chia,tay,đủ,dũng,khao,khát,tất,tim,hoặc,hỏi,liệu,thường,ngầm,gặp,khổ,thương,trân,trọng,tìm,kiếm,bóng,lý,thậm,bây,chồng,cơ,hội,nếu,lấy,đáng,trách,lỗi,suy,vốn,nghiêm,túc,phiêu,lưu,chuyện,cư,xử,dịu,dàng,hành,vi,trái,tổn,ca,ngợi,mặt,hiểu,ti,kiện,tốt,càng,hoàn,khéo,léo,tôn,tuy,nhiên,băn,khoăn,thử,xem,khắc,phục,thái,khó,mệt,mỏi,tế,nhị,chăng,rồi,đừng,nuông,chiều,mức,đúng,niềm,hạnh,phúc,khuyên,lập,thắn,mạnh,mẽ,thân,quan,lạnh,em,bên,phần,lớn,chân,ngày,sống,thiếu,cố,gắng,trên,thay,đổi,chấp,đau,suốt,nhé,chúc,ơi,chỗ,sánh19,05,cùng,nỗi,tôi17,hy,vọng,vội,nản17,thành17,nhiều17
31,0.005704781721320974,,0.01575827458524307,,,,,,,0.01575827458524307,,,0.004520202708269438,,0.02508583297199843,,,0.03344777729599791,,0.016723888647998956,0.010561423380877944,,0.016723888647998956,,0.009411626570927248,,0.009972831740046331,0.014031943842219612,0.02508583297199843,0.014864255602704143,,,0.03344777729599791,,,,,,,,,,,,,,,0.014864255602704143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008361944323999478,0.01892336770487742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03833920115865572,0.03833920115865572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0272853120288769,,,,,,,,,,,,,0.02322619992670362,,0.03833920115865572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021615312510656768,,,,,,,,,,,,,,,,0.029977256834656244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0272853120288769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0467011454826552,0.0467011454826552,0.0467011454826552,0.0467011454826552,0.0467011454826552,0.0467011454826552,0.0467011454826552,0.0467011454826552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.003422869032792585,,0.014182447126718761,0.01703103093438968,,,,,,,,,,0.01703103093438968,0.04515449934959718,0.014182447126718761,0.00752574989159953,,,0.01505149978319906,0.00950528104279015,,0.01505149978319906,,0.01694092782766905,,0.008975548566041698,0.012628749457997652,,,,,,,,,,,,,,,,,,0.012628749457997652,0.00950528104279015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02090357993403326,,,,,,0.03010299956639812,,,,,,,,,,,,,,,,,,,,,,,,,,0.01505149978319906,,,,,,,,,,,,,0.02090357993403326,,,,,,,,,0.03010299956639812,0.03010299956639812,,,,,,,,0.01945378125959109,0.026979531151190624,,,,,,0.01703103093438968,,,,,,,,,,,,,,,,0.02090357993403326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01945378125959109,,,,,,,,,,,,,,,,,,0.03010299956639812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02455678082598921,0.03450528104279015,,,,,,,,,,,,,,,,,,0.026979531151190624,,,,,,,,,,,,0.03010299956639812,0.03010299956639812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04203103093438968,0.04203103093438968,0.04203103093438968,0.04203103093438968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.008557172581981461,,,,,,,,,,,,0.02034091218721247,,,,0.018814374728998825,,,,,,,,,,,,,,,,,,,,,,,0.029820078419978902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028174519749832084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12278390412994605,,,,,,,,,,,,,,,,0.08626320260697537,,,,,,,,,,,,,,,,,,,,,,0.06744882787797656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05225894983508315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0752574989159953,0.1050775773359742,0.08626320260697537,0.1050775773359742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.004416605203603334,,0.018299931776411305,0.021975523786309265,,,,,,,,,,,,,0.019421290042837495,,0.023451571868911687,,0.024529757529781034,,,,0.010929630856560676,,0.0115813529884409,,,,,,,,0.03452343236757092,0.03659986355282261,,,,,0.019421290042837495,,,,,,,,,,,,,0.020640275877979425,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02450058626339542,,,,,,,0.050203306476364104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034812298259600805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05394472241040841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025101653238182052,,,0.034812298259600805,0.07768516017134998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054233588302438296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,0.04645239985340724,0.009040405416538876,,,,0.016723888647998956,,,,,,,,0.018823253141854495,,,,,,,,,,0.029728511205408287,,,,,,,,,,,,,,,,,,,0.03554714178985345,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01054886353007303,,,,,0.016723888647998956,,,,0.0545706240577538,,,,,,,,,,,,,,,0.0710942835797069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03344777729599791,,,,,,,,,0.043230625021313536,,,,,,,,,,,,0.043230625021313536,,,,,,,,,,,,,,,,,,,,,,,0.05995451366931249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0934022909653104,0.07667840231731143,0.07667840231731143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.008929223563806743,,0.02466512543777176,0.02961918423372118,,,,,0.04692092374120108,0.02466512543777176,0.04692092374120108,0.03635405205918828,0.007075099891204337,0.02961918423372118,0.03926478204312798,0.02466512543777176,0.02617652136208532,0.05235304272417064,0.03160864034505488,0.02617652136208532,0.016530923552678524,,,,,,,,,,,,,,,,,,,,0.02617652136208532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00825563232788324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03383266306015842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07309744510328639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.005009076633355002,,,,,,,,,,,,0.007937916951107305,,,,,,,0.014684390032389328,0.00927344491979527,0.01773167629112835,0.014684390032389328,0.016527734466018584,0.008263867233009292,0.03366368882223429,0.017513265494715508,0.012320731178534295,0.02202658504858399,0.02610308300962679,0.03366368882223429,0.03366368882223429,0.029368780064778655,0.023957834952184596,0.013051541504813396,0.013836533782164645,0.029368780064778655,0.023957834952184596,0.02039373652100806,0.011637103773650303,0.014684390032389328,0.03366368882223429,0.026321493806039632,0.029368780064778655,0.03366368882223429,0.012320731178534295,0.00927344491979527,0.013051541504813396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007342195016194664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023957834952184596,,,,,,,,,,,,,,,,,,,,,0.03366368882223429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04100588383842896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,0.006509091899907991,,,,,,,0.024082399653118498,0.015208449668464241,,,,,,,0.02020599913279624,0.03612359947967774,0.02140452806789397,,,,,,,,,,,,,0.043167249841904995,,,,,0.02140452806789397,0.048164799306236995,0.048164799306236995,0.043167249841904995,0.055208449668464235,0.09337815004603724,0.025593942088694487,0.03612359947967774,0.055208449668464235,0.055208449668464235,0.015208449668464241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012041199826559249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048164799306236995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06724964949502349,0.06724964949502349,0.06724964949502349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.0050709170856186436,,,0.01261557846991828,,,,,0.039969675779541664,0.02101103278032409,0.039969675779541664,,0.003013468472179625,0.01261557846991828,,0.010505516390162044,0.01114925909866597,,,,0.014081897841170593,,,0.012548835427902997,,,,,,,,,,,,,,,,0.017671157582209718,0.03344777729599791,,,0.02229851819733194,,,0.007040948920585296,,,,,,,,,,,0.014081897841170593,,,,,,,,,,,,,,,,,,,,,,,,0.007032575686715353,,,0.019984837889770832,,0.005574629549332985,,0.014410208340437844,,,,,,,,,,,,,,,,,0.02369809452656897,0.015484133284469079,0.008348005851802098,,,,,,,0.014410208340437844,,,0.01114925909866597,,,,,,,,,,,,,,,,,,,,0.016723888647998952,,0.01114925909866597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014410208340437844,,,,,,,0.014410208340437844,,,,,,0.039969675779541664,,,,,,,,,,0.019984837889770832,,,,,,,,,,,,,,,,,,,,,,,,0.015484133284469079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02555946743910381,,,,,,,,,,,0.02555946743910381,0.02555946743910381,0.031134096988436798,0.062268193976873595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.005952815709204495,0.03926478204312798,,,,0.04692092374120108,,,,0.02466512543777176,,,0.007075099891204337,,,,,,,,0.03306184710535705,,,,,,0.015609649680072517,,,0.023265791378145616,,,,,,,,,,,,,,,,0.021963042535648087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00825563232788324,,,,,0.01308826068104266,,,,,,,,,,,,,,,,,,,0.027819502270320092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042707444914763845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05235304272417064,,,,,,,,,,,,,,,,,,,,,0.06000918442224373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042707444914763845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06000918442224373,,,0.06000918442224373,0.07309744510328639,0.07309744510328639,0.06000918442224373,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.003700398954370362,0.024407837486268746,,,,,,,,,,,0.0043980350675053995,,,0.015332375272128392,,,,0.032543783315025,0.020551959011438165,,,,,,,,,,,,,,0.028925037929586447,0.015332375272128392,,,,,,,,,,0.013652702116754218,0.010275979505719082,,,,,,0.02103111487523361,,,,,0.020551959011438165,,,,,,,,,,,,,,,,,,,,,,,,0.0051318795551706636,,,,,0.0162718916575125,0.01841192533447533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01841192533447533,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029167060703989865,,,,,,,,,0.032543783315025,0.032543783315025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029167060703989865,,,,,,,,,,,,0.032543783315025,0.032543783315025,0.032543783315025,0.032543783315025,,,,,,,,,0.032543783315025,,,,,,,,,,,,,,,,,,,,0.029167060703989865,,,,,,,,,,,,,,,,,,0.03730300653274611,,,,,,,,,0.07460601306549222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03730300653274611,0.04543895236150236,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.008557172581981461,,0.0236374118778646,0.028385051557316132,0.057508801737983575,0.04496588525198437,,,,,,,0.0067803040624041565,,,,,,0.030291613664010928,0.050171665943996864,0.031684270142633836,,,0.014117439856390872,,,,0.021047915763329417,,0.022296383404056215,,,,,,0.0236374118778646,,,,,,,,,,0.021047915763329417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012542916485999216,,,,,,,,,,,,,,,,,,,0.026660356342390088,0.03483929989005543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040927968043315346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07005171822398279,0.07005171822398279,,,,,,,,,,,,,,,,,,,,,,,
43,0.00684573806558517,,,,,,,,,,,,0.00813636487488499,,,0.014182447126718761,,,,0.01505149978319906,0.00950528104279015,,,0.02541139174150357,,,0.008975548566041698,,,0.02675566008486746,,,,0.04911356165197842,,,,,0.02090357993403326,0.011928031367991561,,,,,,,,,0.03010299956639812,,,,,,0.02257724967479859,,,0.00950528104279015,,,,,,,,,,,,,,,,,,,,,,,,,0.02455678082598921,,,0.02090357993403326,,,,,,,,,,,,,,,,,,,,0.015996213805434055,,,,,,,,,,,,,,,0.03010299956639812,,0.015996213805434055,,,,,,,,0.02090357993403326,,,,,,,,,0.01505149978319906,0.03010299956639812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02455678082598921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02455678082598921,,,,,,,,,,,,,,,,,,,,,,0.02455678082598921,,,,,,,,,,,,,,,,,,,0.026979531151190624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04203103093438968,0.04203103093438968,0.04203103093438968,0.04203103093438968,0.04203103093438968,0.04203103093438968,,,,,,,,,,,,,,,,,
44,0.004026904744461864,,0.033370463827573554,,,,,,,,,,,,,,0.0177076468037636,,0.042764631055074255,,,,0.0354152936075272,0.019930503326669468,,,0.021118937802451054,,,,,,,,,,,,,,,,,,,,0.022365367159506235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02651719505866549,,,,,,,,,,0.0354152936075272,,,,,,,,,,,,,,,,,,,,,,0.0354152936075272,,,,,,,,,0.04577360296374374,,,,,0.057780660767033434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0708305872150544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0708305872150544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0708305872150544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08118889657127093,,,,,,,,,,,,,,,,
45,0.005476590452468135,,0.022691915402750017,,,,,,,,,,0.013018183799815982,,,,0.012041199826559249,,,,,,,,,,0.014360877705666717,,,,,,,,,,,,,0.038169700377572995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024082399653118498,,,,,,,,,,,,,,,,,,,,,0.036063385279785067,,,,,,,,,,,,,,,,,,,,,0.055208449668464235,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02724964949502349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048164799306236995,0.048164799306236995,,,,,,,,,,,,,,,,,0.08633449968380999,,0.07858169864316547,,,,,,,,0.055208449668464235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09632959861247399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06724964949502349,,,,,,,,,,,,,,,
46,0.005265952358142438,,,,,,,,,,,,0.012517484422899983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029247018593200464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0643187074893331,,,,,,,,,,,,,,,,,,,,,,0.034676331999793336,,,,,,,,,,,,,,,,,,,,,,,0.0643187074893331,,,,,,,,,,,,,,,,,,0.059857788491049516,,,,,,,0.052403172105814404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10617009551627739,0.10617009551627739,,,,,,,,,,0.10617009551627739,,,,,,,,,,,,,,,0.12932624902889134,0.12932624902889134,,,,,,,,,,,,,
47,0.005369206325949152,0.053122940411290794,,,,,0.015257867654581248,0.017707646803763598,,,,,0.0063814626469686185,,,,,,,,,,,0.006643501108889822,0.013287002217779644,,,,,0.010492415719555866,,,,,,,,,,,,,,,,,,,,,,,,,0.017707646803763598,,,0.007455122386502079,,,,,,,,,,,0.13531482761878488,,,,,,,0.017707646803763598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023610195738351467,0.015257867654581248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013357671321089944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021160416589169114,,,,,,,,,,,,,,,,0.02706296552375698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023610195738351467,,,0.01926022025567781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023610195738351467,,,,,,,,,,,,,,,,,0.023610195738351467,,,,,,,,,,,,,0.02706296552375698,,,,,,,,,,,,,,,,,0.02706296552375698,,,,0.03296551445834485,0.03296551445834485,0.03296551445834485,0.16482757229172423,0.03296551445834485,0.03296551445834485,0.03296551445834485,0.03296551445834485,0.03296551445834485,0.03296551445834485,0.03296551445834485,0.03296551445834485,0.03296551445834485
