,cảnh,cáo,nguyên,chủ,tịch,ubnd,tỉnh,cà,mau,sáng,nay,tand,mở,phiên,tòa,sơ,thẩm,xét,xử,lê,công,nghiệp,về,tội,lợi,dụng,chức,vụ,quyền,hạn,gây,ảnh,hưởng,đối,với,người,khác,để,trục,tại,những,liên,quan,đã,thay,đổi,hoàn,toàn,lời,khai,theo,hướng,có,cho,bị,trong,phần,thủ,tục,tọa,biết,nộp,đơn,yêu,cầu,các,phóng,viên,báo,đài,không,được,chụp,hình,đăng,của,mình,luật,sư,trịnh,vĩnh,phúc,bào,chữa,nhắc,thêm,trường,hợp,sự,đồng,ý,thân,sẽ,khởi,kiện,bố,nhà,tác,đúng,quy,định,chí,phó,chánh,án,trần,trọng,hữu,giữ,vai,trò,3,và,nghĩa,là,cao,tấn,lộc,giám,đốc,ty,xây,dựng,thủy,minh,hải,nguyễn,thị,bé,tư,dịch,thương,mại,sơn,thầu,đội,san,lấp,5,nhân,chứng,2,cũng,triệu,tập,vấn,làm,rõ,hành,vi,sai,phạm,trạng,năm,1994,khi,đang,cũ,ông,giới,thiệu,ký,bán,số,28,đường,phan,bội,châu,phường,7,thành,phố,bà,hồ,tuyết,sau,đó,lại,căn,này,còn,thiếu,76,tiền,mua,tháng,6,dùng,động,đến,hai,bên,kinh,tế,mặt,bằng,8,giao,tiếp,thi,điều,doanh,ngoài,ra,chịu,thanh,toán,36,nợ,giải,trình,một,lần,cùng,đi,họp,ở,hà,nội,than,khó,khăn,nên,hứa,mượn,20,trả,vài,hoạt,hé,lộ,rằng,chuẩn,nếu,muốn,thì,hệ,trực,gọi,điện,thoại,nói,hết,khoản,tất,lý,riêng,vào,cuối,1999,giấy,xác,nhận,hỏi,sao,2001,cơ,tra,mà,kể,việc,vay,lúc,sốc,lòng,thời,xem,như,do,tình,cảm,anh,em,thiết,quen,nhau,từ,kháng,chiến,hiểu,truy,điểm,nào,99,đầu,2000,toạ,vậy,biên,ghi,ngày,12,1,1995,phù,thú,đại,diện,vks,đặt,đề,trước,đây,phải,bao,giờ,nhiều,đòi,nhưng,khoảng,2002,phát,hiện,nghị,viết,trung,ương,mới,lùi,nhớ,chính,chỉ,mang,tính,chất,suy,đoán,lấy,vì,sớm,kết,thúc,bản,cung,phủ,gợi,trao,mục,đích,ngồi,văn,phòng,bày,giúp,gọn,chấp,giùm,cả,duyệt,chi,tạm,ứng,thu,trưởng,so,quá,dân,đầy,đủ,thể,danh,hđxx,mâu,thuẫn,khách,sở,cứ,luận,mãi,tuy,nhiên,quyết,phạt,tiết,giảm,nhẹ,ít,nghiêm,khắc,phục,hậu,quả,gia,đình,truyền,thống,cách,mạng,đóng,góp,tặng,thưởng,huân,huy,chương,thông,qua,kế,tài,rút,chưa,dấu,hiệu,che,giấu,mức,độ,kiến,thức,mặc,dù,hạch,bất,pháp,cần,sung,quỹ,nước
29,,,,,,,,,,,,,,,,,,,,,0.009984833950687787,0.011159666718824993,,,,,,,,,,,,,0.012824350691785513,,,0.01566386743288324,,0.016826424761232816,,,,,,0.02650753231287557,,,,,,,,0.009386448979725308,,,,,,,0.023668015571777844,,,,,,,,,,,0.016826424761232816,,,,,0.01966594150233054,,,,,,,,,,,,,0.011302832745635214,0.02650753231287557,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006841590810545028,,,,,,,,,,,0.016826424761232816,0.03132773486576648,,,,,0.02650753231287557,,,,,,,,0.04733603114355569,0.01462392446559517,,,,,,,,,,,,,0.02650753231287557,,0.01657723070606175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016826424761232816,,,,,,,,,,,,,,0.01462392446559517,0.02650753231287557,,,,,,,,0.02650753231287557,,0.0214655152761402,,,0.02650753231287557,0.02650753231287557,,,,,,,,,,,,,0.02736636324218011,,,,,,,,0.03933188300466108,,,,,,,0.023668015571777844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0373511971928679,0.0373511971928679,0.0373511971928679,0.0373511971928679,0.0373511971928679,0.0373511971928679,0.0373511971928679,0.0373511971928679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,0.005455837062536663,,,,,,,,,,,,,,,,,,,,,,0.009762948751783615,0.02591847603925611,,,,,,,,,0.0275335836738609,,,,,,,0.02314205967018278,,,,,,,,,,,,,,,,,,,,,,,,,0.02983161512938236,,0.01531578148993028,,0.022103317369242197,,,,,,,,,,,,,,,,,,,,,,,0.01038580927623347,,,,,0.006689555459199583,,,,,,,,,,,0.0164525042109832,0.01531578148993028,,,,,,,0.02314205967018278,0.02314205967018278,,,,,,0.028597896732719442,,,,,,,,,,,,0.02314205967018278,,,0.0162088478014826,,,0.020988503825559304,,,,,,,,,,,,,,,,,,,,,0.02591847603925611,,,,,,,,,,,,,,,,,,,,,,,,,,0.01922892058005653,,,0.0164525042109832,,,,,,,,,,,,0.01922892058005653,0.02983161512938236,0.014298948366359721,0.02591847603925611,0.011766873870652238,,,,,,,,,0.020988503825559304,,,,,,0.02983161512938236,0.020988503825559304,,0.02983161512938236,,,,,,,,0.013379110918399165,,,,,,,,,,,,,,,0.02314205967018278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02314205967018278,,,,,,,,,,,,,,0.036521170588581946,0.07304234117716389,0.036521170588581946,0.02983161512938236,0.036521170588581946,0.036521170588581946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,,,,0.035621569770021295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015250579201042232,,,,,,,,,,,,,,,,,,,0.02000980241876335,,,,0.011873856590007099,,,,,,,,,,,,,0.0281457482475196,0.026882413016645915,0.03152247085855473,,,,,,0.017390612878005068,,,,,,,,,0.025526558706761317,,,,,,,0.0252627793205679,,0.018627301812077366,,,,,,,,,,,0.021577152337079207,,,0.02000980241876335,0.018627301812077366,,,,0.02338652502979848,,0.03628169407627584,,,,,,,,,,,,,,,,,,,,,,,0.009856731771171853,,,,,0.02338652502979848,,,,,,,,,,,,,,,,,0.0281457482475196,,,,0.023747713180014198,0.02338652502979848,,,,,,,,,,,,,,,0.07256338815255169,,,,,,,,,0.0281457482475196,,0.02000980241876335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0281457482475196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04441763990503209,0.03628169407627584,0.04441763990503209,0.04441763990503209,0.03152247085855473,0.04441763990503209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,0.06180724472161027,,,,,,,,,,,,,,,,,,,,0.04030510217418304,,,,,0.052883049249588844,,,,,,,,,0.06180724472161027,0.05702533117656647,,,0.04030510217418304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06180724472161027,,,,,,,,,,,,,,,,,,,,,,,,,0.026049933966668465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04922929764620446,,,,,,,,,,0.052883049249588844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052883049249588844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0833093872690375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11738947689187053,0.11738947689187053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019969667901375575,,,,,,,0.04733603114355569,,,0.018772897959450616,,0.03933188300466108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021243700792295733,,,,,0.013683181621090055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03933188300466108,,,,,,,0.03933188300466108,0.05301506462575114,,,,0.01657723070606175,,,,,0.03933188300466108,,,,,,,,,,,,,,0.03365284952246563,,,0.09467206228711138,,,,0.03993933580275115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05301506462575114,,,,,,,,,,,,0.02924784893119034,,0.02406860564451594,,,,,,,,,,,,,,,,0.0429310305522804,0.05301506462575114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03933188300466108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07866376600932216,0.07257769422472096,,,,,,,,,,,,,,,,,,,,,,,,,,0.03993933580275115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02736636324218011,,,,,,,,,0.10603012925150228,0.10603012925150228,0.06730569904493126,0.06265546973153296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0331544614121235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07866376600932216,0.05473272648436022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,,,,,,,0.03204820096676088,,,,,,,,,,,,,,,,,,,0.02229851819733194,0.016271581252972688,,,,,,,,,,0.015296435374367168,,,,,,,,,,,,,,,,,0.023831580610599534,,,0.03498083970926551,,,,0.04319746006542685,0.049719358548970596,,,,,,,,,,0.07714019890060926,,,,,,,,,,,0.049719358548970596,,,,,,,,,,,,,0.017309682127055782,,0.02552630248321713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016271581252972688,,,,,,,,,,,,,,,,,,,,,,0.03857009945030463,0.03204820096676088,,,,,,,,,,,,,,,,,,0.023831580610599534,,,,,,,0.04319746006542685,,,,,0.04319746006542685,,,,,,,,,,,,,,,,,,,,,,,,0.03204820096676088,0.049719358548970596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04319746006542685,,,,,,,,,,,,,,,,,,,,,,,,,,0.06086861764763657,0.06086861764763657,0.06086861764763657,0.049719358548970596,0.06086861764763657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,0.01763348220120508,,,,,,,,,,,,0.02951508350469277,0.027040669565704493,,,,,,,0.007672270869192182,,,,,,,,,,,,,,,,,,0.02313633404669512,,,0.018814374728998825,,0.03644785693020391,0.03644785693020391,,,0.027040669565704493,0.02494858238974783,,,0.03526696440241016,,0.01763348220120508,,,,,,,,,,,,,,,,0.040215792280386714,,,,,0.013729146682195707,,,,,,,,,,,,0.021537817720214455,,,,,,,,,,,,,0.032543521411194536,,,,,,,,,,,,0.014605044294703317,,,,,0.009407187364499412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027040669565704493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03762874945799765,,,,0.021537817720214455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04195070877569394,,,,,,,,,,,,0.027040669565704493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04195070877569394,,,,,,,,,,,,,,,,0.04195070877569394,0.05135789614019336,0.05135789614019336,0.05135789614019336,0.04195070877569394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,0.015250579201042232,,,,,,,,,,,,,,0.03152247085855473,,,,,,0.006635477508490536,,0.02338652502979848,,,,0.02000980241876335,,,,,,,,,,,,0.02000980241876335,,,,0.011873856590007099,,,0.025526558706761317,,,,,,0.015250579201042232,,0.015250579201042232,,,,,,,,,,,,,,,,,0.02000980241876335,,,,,,,,,,,,,,,,,,,,,,,,,0.017390612878005068,,,,,,,,0.03628169407627584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0281457482475196,0.03152247085855473,,0.025526558706761317,,0.02338652502979848,,,,,,,,,,,,,,,,,,0.03152247085855473,,,0.03152247085855473,,0.021577152337079207,0.02000980241876335,,0.03628169407627584,,,,,0.011873856590007099,0.02338652502979848,,,,,0.025526558706761317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028622125631316254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03152247085855473,,,,,,,0.0281457482475196,,,,,,,,,,,,,,,,0.03628169407627584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03628169407627584,,,,,,,0.03152247085855473,,,,,,,,,,,,,0.03152247085855473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03628169407627584,,,,,,,0.04441763990503209,0.04441763990503209,0.04441763990503209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.026702376542518592,0.028936996432746796,,,,,,,,,,,,,,,,,0.02421750441410689,,,0.006295196610619226,,0.022187216053911378,,,,,,,,,,,,,,,,,,,,0.011264940867442631,,,,,,,,,0.028936996432746796,,0.014468498216373398,,,,,,,,,,,,,,,,,,,0.02421750441410689,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026702376542518592,,,,,,0.03442109438005657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02421750441410689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026702376542518592,0.029905933891449358,0.03442109438005657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022187216053911378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03442109438005657,,,,,,,,0.042139812217594545,0.042139812217594545,0.042139812217594545,0.08427962443518909,0.042139812217594545,0.042139812217594545,0.042139812217594545,0.042139812217594545,0.03442109438005657,0.03442109438005657,0.042139812217594545,0.042139812217594545,0.042139812217594545,0.042139812217594545,0.042139812217594545,0.042139812217594545,0.03442109438005657,0.042139812217594545,0.042139812217594545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,0.012282379022645087,0.012282379022645087,,,,,,,,,,0.014530502648464134,,0.01351792904093116,0.0037771179663715357,,0.013312329632346829,0.013312329632346829,,,,,,,,,0.016021425925511156,0.008681098929824039,,,,,,,,,,,,,,,,,,0.02604329678947212,0.006353903924737132,,0.013312329632346829,,,,,,,,,,,,,,,,0.011390195222988368,,,,0.00675896452046558,,,,,,,,,,,,,,,,0.017943560334869615,,,,,,0.017943560334869615,,,,,,,,0.014530502648464134,,,,,,,0.014380351305554036,,,0.016021425925511156,0.016021425925511156,0.004631230702522788,,,0.010603233339182502,0.016021425925511156,0.016021425925511156,0.016021425925511156,,0.012282379022645087,,,,,,,,0.013312329632346829,,,,,,,,,,,,,,,0.016021425925511156,0.017943560334869615,0.020652656628033943,0.029061005296928268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00675896452046558,,,,,,,,,,,,,,,,,,,,,,,0.013312329632346829,,0.016021425925511156,,,,,,,,,,,,,,,,,,0.008146297295066935,,,,,,,,,,0.017943560334869615,,,,,,,,,0.014530502648464134,,,,,,,,,,,0.010603233339182502,,,,,,,,,,,,,,,,,,,,,0.020652656628033943,0.020652656628033943,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026624659264693658,,0.014530502648464134,,,,,,,,,,,,0.017943560334869615,,,,,,,,,,,,0.020652656628033943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020652656628033943,,,,,,,,,,,,,,,,,,,,0.020652656628033943,,,0.025283887330556733,0.025283887330556733,0.025283887330556733,0.025283887330556733,0.025283887330556733,0.025283887330556733,0.025283887330556733,0.025283887330556733,0.025283887330556733,0.025283887330556733,0.025283887330556733,0.025283887330556733,0.020652656628033943,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,0.03152247085855473,0.025526558706761317,,,,,0.04677305005959696,,,,,,,,,,0.0281457482475196,0.015250579201042232,,,0.018627301812077366,,,,,0.0162718916575125,,,,,,,,,,0.015250579201042232,,,,,,,,,,,,,,,,,,,,,0.025526558706761317,,,,,,,,,,,,,,,0.0281457482475196,,,,,,,,,,,,,,0.025526558706761317,,,,,,,,,,,,,,,0.00813594582875625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025526558706761317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0281457482475196,,,,,,,,,0.025526558706761317,,,,,,,,,,,0.018627301812077366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025526558706761317,0.03628169407627584,,,,,,0.0162718916575125,,,,0.018627301812077366,0.02000980241876335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03152247085855473,0.03628169407627584,0.0281457482475196,,,,,,,,,,,,,0.03628169407627584,,,,,0.025526558706761317,,,,,,0.03152247085855473,,,,0.03628169407627584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03628169407627584,0.04441763990503209,0.04441763990503209,0.04441763990503209,0.04441763990503209,0.08883527981006419,0.04441763990503209,,,,,,,,,,,
41,,,,,,0.05785514917545695,0.03344777729599791,0.0443530353595517,0.0443530353595517,,,,,,,,,,0.052471259563898254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03134841280214236,,,,,,,,,,,,,,,,,,,,,0.052471259563898254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016723888647998956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05785514917545695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052471259563898254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06479619009814028,,,,,,,,,,,,,,,,,,,,,,,,,,0.07457903782345589,,,,,,,0.06479619009814028,,,,,,,,0.05785514917545695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07457903782345589,0.07457903782345589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09130292647145485,0.09130292647145485,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,,0.01464442312767542,,0.03471308950527417,,,,,,,,,,,,,,,,,,,,0.020068666377598746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01464442312767542,,,,,,,,,,,,0.02297367223489542,,0.016577488026931646,,,,,,,,,,,,,,,,,,,0.04474742269407354,,,,,,0.02297367223489542,,,,,,,,,,,,,,,,,,,0.028843380870084794,,,,,,,,,,0.021448422549539582,,,,,,,,,,,,,,,,,,,,0.028843380870084794,,,,,,,,,,,,,,,,,,,,,0.02928884625535084,,,,,,,,,,,,,,,,,0.02297367223489542,,,,,,0.028843380870084794,0.028843380870084794,,,0.024678756316474797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03887771405888417,,,,0.028843380870084794,,,,,,,,,0.02297367223489542,0.024678756316474797,0.03887771405888417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031482755738338954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04474742269407354,,,0.03887771405888417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054781755882872915,0.054781755882872915,0.054781755882872915,0.054781755882872915,0.054781755882872915,,,,
43,,,,,0.09467206228711138,,,,,,,,,,,,,,,,0.03993933580275115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05849569786238068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07866376600932216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10603012925150228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09467206228711138,,,,,,,,,,,,,,,,,,,,,,,,0.10603012925150228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1494047887714716,0.1494047887714716,0.1494047887714716,0.1494047887714716
